post_id,mentor_id,target_level_num,required_education_num,is_open,is_available,capacity,program_enrollment_count,program_popularity_log,spots_left,spots_left_log,required_skill_count,avg_required_skill_level,program_difficulty_score,requirement_set,requirement_level_map,deadline,days_until_deadline,deadline_passed
2332,5347,1,2,1,1,9,0,0.0,9,2.302585092994046,3,1.6666666666666667,1.2666666666666666,"{74, 75, 71}","{74: 1, 71: 2, 75: 2}",2026-07-13 00:00:00,295,0
2333,605,1,3,1,1,7,0,0.0,7,2.0794415416798357,3,2.0,1.4,"{8, 1, 4}","{8: 1, 4: 2, 1: 3}",2026-07-04 00:00:00,286,0
2334,605,2,5,1,1,8,0,0.0,8,2.1972245773362196,3,1.3333333333333333,1.7333333333333334,"{49, 52, 53}","{52: 1, 53: 1, 49: 2}",2026-05-31 00:00:00,252,0
2335,3792,1,2,1,1,8,0,0.0,8,2.1972245773362196,3,2.0,1.4,"{76, 77, 78}","{76: 1, 78: 1, 77: 4}",2026-06-19 00:00:00,271,0
2336,3792,2,3,1,1,10,0,0.0,10,2.3978952727983707,3,2.6666666666666665,2.2666666666666666,"{80, 76, 77}","{80: 2, 77: 3, 76: 3}",2026-07-01 00:00:00,283,0
2337,3792,2,5,1,1,8,0,0.0,8,2.1972245773362196,3,1.6666666666666667,1.8666666666666667,"{80, 76, 77}","{76: 1, 77: 1, 80: 3}",2026-06-11 00:00:00,263,0
2338,3792,1,5,1,1,3,0,0.0,3,1.3862943611198906,3,3.0,1.8000000000000003,"{91, 94, 95}","{95: 1, 94: 4, 91: 4}",2026-06-09 00:00:00,261,0
2339,3547,1,2,1,1,6,0,0.0,6,1.9459101490553132,3,1.3333333333333333,1.1333333333333333,"{112, 114, 111}","{112: 1, 114: 1, 111: 2}",2026-06-04 00:00:00,256,0
2340,3547,1,2,1,1,7,0,0.0,7,2.0794415416798357,3,2.6666666666666665,1.6666666666666665,"{114, 110, 111}","{114: 1, 111: 3, 110: 4}",2026-06-17 00:00:00,269,0
2346,2560,1,2,1,1,3,0,0.0,3,1.3862943611198906,3,2.3333333333333335,1.5333333333333334,"{121, 122, 123}","{122: 1, 121: 2, 123: 4}",2026-04-19 00:00:00,210,0
2347,2560,1,2,1,1,10,0,0.0,10,2.3978952727983707,3,1.6666666666666667,1.2666666666666666,"{121, 122, 123}","{121: 1, 122: 2, 123: 2}",2026-06-05 00:00:00,257,0
2348,2773,1,2,1,1,6,0,0.0,6,1.9459101490553132,3,1.6666666666666667,1.2666666666666666,"{89, 92, 94}","{92: 1, 94: 1, 89: 3}",2026-05-06 00:00:00,227,0
2349,2773,1,1,1,1,7,0,0.0,7,2.0794415416798357,3,1.6666666666666667,1.2666666666666666,"{81, 85, 87}","{87: 1, 85: 2, 81: 2}",2025-10-31 00:00:00,40,0
2350,2773,2,4,1,1,10,2,1.0986122886681098,8,2.1972245773362196,3,1.6666666666666667,1.8666666666666667,"{89, 92, 94}","{94: 1, 92: 2, 89: 2}",2025-10-14 00:00:00,23,0
2352,2773,1,2,1,1,5,1,0.6931471805599453,4,1.6094379124341003,3,1.3333333333333333,1.1333333333333333,"{85, 86, 87}","{86: 1, 85: 1, 87: 2}",2025-11-30 00:00:00,70,0
2353,1342,1,1,1,1,3,0,0.0,3,1.3862943611198906,3,1.6666666666666667,1.2666666666666666,"{89, 93, 95}","{89: 1, 95: 2, 93: 2}",2026-07-03 00:00:00,285,0
2354,4932,2,2,1,1,8,1,0.6931471805599453,7,2.0794415416798357,3,2.0,2.0,"{145, 141, 142}","{142: 1, 145: 1, 141: 4}",2025-12-05 00:00:00,75,0
2355,4932,1,4,1,1,6,0,0.0,6,1.9459101490553132,3,2.3333333333333335,1.5333333333333334,"{128, 130, 134}","{128: 1, 134: 3, 130: 3}",2026-07-06 00:00:00,288,0
2356,4932,1,1,1,1,8,0,0.0,8,2.1972245773362196,3,1.3333333333333333,1.1333333333333333,"{128, 131, 134}","{134: 1, 131: 1, 128: 2}",2026-07-10 00:00:00,292,0
2359,1095,1,2,1,1,6,0,0.0,6,1.9459101490553132,3,2.6666666666666665,1.6666666666666665,"{84, 85, 86}","{86: 1, 84: 3, 85: 4}",2026-07-12 00:00:00,294,0
2360,1095,1,3,1,1,8,1,0.6931471805599453,7,2.0794415416798357,3,1.6666666666666667,1.2666666666666666,"{96, 98, 103}","{103: 1, 96: 1, 98: 3}",2025-11-08 00:00:00,48,0
2361,1095,1,2,1,1,9,2,1.0986122886681098,7,2.0794415416798357,3,1.3333333333333333,1.1333333333333333,"{72, 75, 71}","{75: 1, 72: 1, 71: 2}",2025-11-26 00:00:00,66,0
2362,1095,1,4,1,1,6,0,0.0,6,1.9459101490553132,3,2.3333333333333335,1.5333333333333334,"{88, 84, 86}","{86: 1, 84: 3, 88: 3}",2026-07-11 00:00:00,293,0
2364,3393,2,1,1,1,10,0,0.0,10,2.3978952727983707,3,2.6666666666666665,2.2666666666666666,"{152, 154, 151}","{152: 2, 154: 3, 151: 3}",2026-07-07 00:00:00,289,0
2365,3393,1,3,1,1,5,0,0.0,5,1.791759469228055,3,2.6666666666666665,1.6666666666666665,"{141, 142, 143}","{143: 1, 141: 3, 142: 4}",2026-06-06 00:00:00,258,0
2371,1653,1,2,1,1,8,0,0.0,8,2.1972245773362196,3,1.3333333333333333,1.1333333333333333,"{32, 34, 29}","{32: 1, 34: 1, 29: 2}",2026-06-03 00:00:00,255,0
2372,1653,1,2,1,1,9,0,0.0,9,2.302585092994046,3,1.6666666666666667,1.2666666666666666,"{34, 29, 31}","{29: 1, 31: 2, 34: 2}",2026-06-14 00:00:00,266,0
2374,1653,1,3,1,1,8,0,0.0,8,2.1972245773362196,3,1.6666666666666667,1.2666666666666666,"{40, 36, 45}","{45: 1, 40: 2, 36: 2}",2026-02-22 00:00:00,154,0
2376,115,2,5,1,1,6,0,0.0,6,1.9459101490553132,3,1.3333333333333333,1.7333333333333334,"{58, 59, 60}","{59: 1, 60: 1, 58: 2}",2026-07-13 00:00:00,295,0
2378,1953,1,3,1,1,8,0,0.0,8,2.1972245773362196,3,2.3333333333333335,1.5333333333333334,"{24, 25, 27}","{24: 1, 25: 2, 27: 4}",2026-06-03 00:00:00,255,0
2379,1953,1,3,1,1,8,0,0.0,8,2.1972245773362196,2,3.0,1.8000000000000003,"{38, 39}","{39: 3, 38: 3}",2026-07-06 00:00:00,288,0
2383,2798,1,2,1,1,8,0,0.0,8,2.1972245773362196,3,2.6666666666666665,1.6666666666666665,"{32, 33, 31}","{31: 2, 33: 3, 32: 3}",2026-06-01 00:00:00,253,0
2384,2798,1,3,1,1,7,1,0.6931471805599453,6,1.9459101490553132,2,1.5,1.2000000000000002,"{24, 28}","{28: 1, 24: 2}",2025-11-21 00:00:00,61,0
2387,2386,2,4,1,1,10,2,1.0986122886681098,8,2.1972245773362196,2,2.0,2.0,"{128, 133}","{133: 2, 128: 2}",2025-10-11 00:00:00,20,0
2390,1689,1,4,1,1,5,0,0.0,5,1.791759469228055,2,1.0,1.0,"{25, 27}","{25: 1, 27: 1}",2026-05-31 00:00:00,252,0
2391,1689,2,4,1,1,8,0,0.0,8,2.1972245773362196,3,2.0,2.0,"{1, 3, 9}","{9: 1, 1: 1, 3: 4}",2026-06-23 00:00:00,275,0
2394,4240,1,3,1,1,10,0,0.0,10,2.3978952727983707,3,1.0,1.0,"{124, 126, 127}","{127: 1, 126: 1, 124: 1}",2026-02-17 00:00:00,149,0
2395,4859,2,5,1,1,7,0,0.0,7,2.0794415416798357,3,2.3333333333333335,2.1333333333333333,"{41, 37, 38}","{41: 1, 37: 2, 38: 4}",2026-06-05 00:00:00,257,0
2396,4859,2,3,1,1,3,0,0.0,3,1.3862943611198906,3,2.6666666666666665,2.2666666666666666,"{1, 3, 5}","{5: 2, 3: 3, 1: 3}",2025-11-23 00:00:00,63,0
2397,4859,1,3,1,1,10,0,0.0,10,2.3978952727983707,3,2.3333333333333335,1.5333333333333334,"{1, 4, 5}","{1: 1, 4: 2, 5: 4}",2026-06-20 00:00:00,272,0
2398,4859,1,4,1,1,5,0,0.0,5,1.791759469228055,3,2.0,1.4,"{1, 4, 5}","{1: 1, 4: 2, 5: 3}",2026-06-04 00:00:00,256,0
2400,4090,1,3,1,1,8,0,0.0,8,2.1972245773362196,3,1.6666666666666667,1.2666666666666666,"{40, 42, 36}","{36: 1, 40: 1, 42: 3}",2026-06-15 00:00:00,267,0
2402,4090,1,5,1,1,8,0,0.0,8,2.1972245773362196,3,2.0,1.4,"{40, 42, 36}","{40: 1, 36: 2, 42: 3}",2026-06-09 00:00:00,261,0
2404,4090,1,5,1,1,3,0,0.0,3,1.3862943611198906,3,2.0,1.4,"{32, 33, 31}","{31: 2, 33: 2, 32: 2}",2026-05-30 00:00:00,251,0
2405,403,1,4,1,1,6,0,0.0,6,1.9459101490553132,2,2.0,1.4,"{51, 54}","{51: 2, 54: 2}",2026-06-24 00:00:00,276,0
2407,2327,2,4,1,1,3,0,0.0,3,1.3862943611198906,2,2.5,2.2,"{97, 100}","{97: 2, 100: 3}",2026-06-20 00:00:00,272,0
2408,2327,1,3,1,1,8,0,0.0,8,2.1972245773362196,3,1.3333333333333333,1.1333333333333333,"{80, 76, 79}","{76: 1, 80: 1, 79: 2}",2026-06-17 00:00:00,269,0
2409,2327,2,3,1,1,5,0,0.0,5,1.791759469228055,3,2.0,2.0,"{80, 76, 79}","{80: 1, 76: 1, 79: 4}",2026-04-04 00:00:00,195,0
2410,3261,1,3,1,1,8,0,0.0,8,2.1972245773362196,2,2.0,1.4,"{128, 143}","{128: 2, 143: 2}",2026-03-12 00:00:00,172,0
2411,2976,1,3,1,1,6,0,0.0,6,1.9459101490553132,3,1.3333333333333333,1.1333333333333333,"{33, 34, 31}","{34: 1, 31: 1, 33: 2}",2026-07-01 00:00:00,283,0
2412,2976,1,1,1,1,4,0,0.0,4,1.6094379124341003,3,1.3333333333333333,1.1333333333333333,"{33, 34, 31}","{31: 1, 34: 1, 33: 2}",2026-06-06 00:00:00,258,0
2417,3800,1,4,1,1,5,0,0.0,5,1.791759469228055,2,1.0,1.0,"{73, 74}","{73: 1, 74: 1}",2026-06-30 00:00:00,282,0
2419,5004,1,4,1,1,7,0,0.0,7,2.0794415416798357,3,1.3333333333333333,1.1333333333333333,"{3, 6, 7}","{6: 1, 3: 1, 7: 2}",2026-07-06 00:00:00,288,0
2421,5004,1,5,1,1,5,0,0.0,5,1.791759469228055,3,2.0,1.4,"{3, 6, 7}","{7: 1, 6: 2, 3: 3}",2026-06-04 00:00:00,256,0
2422,5004,1,4,1,1,6,0,0.0,6,1.9459101490553132,3,1.0,1.0,"{3, 6, 7}","{7: 1, 6: 1, 3: 1}",2026-01-28 00:00:00,129,0
2423,4618,1,5,1,1,8,0,0.0,8,2.1972245773362196,2,1.5,1.2000000000000002,"{83, 85}","{83: 1, 85: 2}",2026-07-03 00:00:00,285,0
2424,4618,1,4,1,1,10,0,0.0,10,2.3978952727983707,3,2.0,1.4,"{57, 59, 60}","{59: 1, 60: 2, 57: 3}",2026-06-26 00:00:00,278,0
2425,4618,1,1,1,1,9,3,1.3862943611198906,6,1.9459101490553132,2,1.0,1.0,"{83, 85}","{85: 1, 83: 1}",2025-11-18 00:00:00,58,0
2427,2311,1,5,1,1,8,0,0.0,8,2.1972245773362196,3,1.3333333333333333,1.1333333333333333,"{88, 84, 86}","{86: 1, 84: 1, 88: 2}",2026-06-30 00:00:00,282,0
2431,4200,1,1,1,1,8,0,0.0,8,2.1972245773362196,3,3.3333333333333335,1.9333333333333336,"{113, 114, 111}","{114: 3, 111: 3, 113: 4}",2026-07-11 00:00:00,293,0
2432,4200,1,3,1,1,5,0,0.0,5,1.791759469228055,3,2.0,1.4,"{121, 122, 123}","{123: 2, 122: 2, 121: 2}",2026-06-07 00:00:00,259,0
2434,5044,1,3,1,1,4,0,0.0,4,1.6094379124341003,3,2.3333333333333335,1.5333333333333334,"{120, 121, 122}","{121: 1, 122: 2, 120: 4}",2026-06-18 00:00:00,270,0
2436,5044,1,2,1,1,7,0,0.0,7,2.0794415416798357,3,1.3333333333333333,1.1333333333333333,"{120, 122, 123}","{123: 1, 122: 1, 120: 2}",2026-06-21 00:00:00,273,0
2438,1350,1,5,1,1,9,0,0.0,9,2.302585092994046,3,3.0,1.8000000000000003,"{9, 3, 1}","{9: 2, 3: 3, 1: 4}",2026-06-26 00:00:00,278,0
2439,1350,1,1,1,1,6,0,0.0,6,1.9459101490553132,3,1.3333333333333333,1.1333333333333333,"{24, 28, 23}","{24: 1, 23: 1, 28: 2}",2025-09-27 00:00:00,6,0
2441,1736,2,2,1,1,5,0,0.0,5,1.791759469228055,3,1.3333333333333333,1.7333333333333334,"{50, 53, 54}","{53: 1, 54: 1, 50: 2}",2026-06-27 00:00:00,279,0
2442,1736,1,2,1,1,8,0,0.0,8,2.1972245773362196,2,2.0,1.4,"{38, 46}","{38: 2, 46: 2}",2026-06-05 00:00:00,257,0
2445,4466,1,3,1,1,6,0,0.0,6,1.9459101490553132,3,1.3333333333333333,1.1333333333333333,"{41, 43, 37}","{41: 1, 37: 1, 43: 2}",2026-06-15 00:00:00,267,0
2448,3259,1,5,1,1,8,0,0.0,8,2.1972245773362196,3,1.6666666666666667,1.2666666666666666,"{42, 36, 39}","{39: 1, 36: 1, 42: 3}",2026-06-03 00:00:00,255,0
2449,3259,1,1,1,1,10,0,0.0,10,2.3978952727983707,3,1.0,1.0,"{42, 36, 39}","{36: 1, 39: 1, 42: 1}",2025-11-25 00:00:00,65,0
2450,3259,1,5,1,1,7,0,0.0,7,2.0794415416798357,3,2.3333333333333335,1.5333333333333334,"{56, 49, 52}","{52: 1, 49: 2, 56: 4}",2026-06-17 00:00:00,269,0
2451,3259,1,2,1,1,7,0,0.0,7,2.0794415416798357,3,2.6666666666666665,1.6666666666666665,"{42, 36, 39}","{39: 2, 42: 2, 36: 4}",2026-07-03 00:00:00,285,0
2453,667,1,5,1,1,9,0,0.0,9,2.302585092994046,3,2.0,1.4,"{112, 114, 110}","{110: 1, 112: 1, 114: 4}",2025-11-04 00:00:00,44,0
2454,667,2,1,1,1,3,0,0.0,3,1.3862943611198906,3,2.6666666666666665,2.2666666666666666,"{104, 105, 109}","{105: 1, 109: 3, 104: 4}",2026-07-13 00:00:00,295,0
2455,667,1,1,1,1,9,0,0.0,9,2.302585092994046,3,1.3333333333333333,1.1333333333333333,"{104, 105, 109}","{104: 1, 105: 1, 109: 2}",2026-05-29 00:00:00,250,0
2458,2404,1,5,1,1,4,0,0.0,4,1.6094379124341003,3,2.3333333333333335,1.5333333333333334,"{144, 141, 142}","{141: 2, 144: 2, 142: 3}",2026-06-27 00:00:00,279,0
2459,1638,1,1,1,1,8,0,0.0,8,2.1972245773362196,3,1.6666666666666667,1.2666666666666666,"{33, 29, 31}","{29: 1, 33: 1, 31: 3}",2026-06-11 00:00:00,263,0
2461,75,1,1,1,1,6,0,0.0,6,1.9459101490553132,2,2.0,1.4,"{32, 51}","{32: 2, 51: 2}",2026-07-14 00:00:00,296,0
2462,2565,1,3,1,1,10,1,0.6931471805599453,9,2.302585092994046,3,1.6666666666666667,1.2666666666666666,"{73, 75, 71}","{71: 1, 75: 1, 73: 3}",2025-10-17 00:00:00,26,0
2464,494,1,1,1,1,8,0,0.0,8,2.1972245773362196,3,2.3333333333333335,1.5333333333333334,"{104, 105, 106}","{104: 1, 105: 2, 106: 4}",2026-07-01 00:00:00,283,0
2465,494,1,1,1,1,5,0,0.0,5,1.791759469228055,3,1.6666666666666667,1.2666666666666666,"{113, 114, 110}","{113: 1, 114: 2, 110: 2}",2026-06-29 00:00:00,281,0
2466,2173,1,1,1,1,8,0,0.0,8,2.1972245773362196,3,2.0,1.4,"{18, 20, 13}","{18: 1, 20: 2, 13: 3}",2026-06-01 00:00:00,253,0
2467,3967,1,3,1,1,6,0,0.0,6,1.9459101490553132,3,2.0,1.4,"{24, 27, 23}","{23: 1, 27: 2, 24: 3}",2026-06-27 00:00:00,279,0
2473,2533,1,4,1,1,5,0,0.0,5,1.791759469228055,3,1.6666666666666667,1.2666666666666666,"{9, 5, 1}","{5: 1, 9: 2, 1: 2}",2026-06-25 00:00:00,277,0
2474,2533,1,5,1,1,5,0,0.0,5,1.791759469228055,3,1.0,1.0,"{56, 51, 52}","{56: 1, 51: 1, 52: 1}",2026-01-28 00:00:00,129,0
2475,2171,1,5,1,1,5,0,0.0,5,1.791759469228055,3,2.0,1.4,"{117, 118, 119}","{119: 1, 118: 1, 117: 4}",2025-10-15 00:00:00,24,0
2476,2171,1,4,1,1,7,0,0.0,7,2.0794415416798357,3,1.6666666666666667,1.2666666666666666,"{125, 126, 127}","{127: 1, 125: 2, 126: 2}",2026-05-14 00:00:00,235,0
2477,2171,2,4,1,1,10,0,0.0,10,2.3978952727983707,3,2.3333333333333335,2.1333333333333333,"{104, 106, 109}","{109: 1, 104: 2, 106: 4}",2026-07-02 00:00:00,284,0
2478,2171,1,4,1,1,8,0,0.0,8,2.1972245773362196,3,1.0,1.0,"{116, 118, 119}","{119: 1, 116: 1, 118: 1}",2026-05-07 00:00:00,228,0
2480,1864,1,1,1,1,5,0,0.0,5,1.791759469228055,3,2.0,1.4,"{8, 1, 3}","{1: 2, 3: 2, 8: 2}",2026-04-19 00:00:00,210,0
2483,137,1,3,1,1,7,0,0.0,7,2.0794415416798357,3,1.0,1.0,"{116, 117, 119}","{117: 1, 119: 1, 116: 1}",2026-06-19 00:00:00,271,0
2484,137,2,4,1,1,8,0,0.0,8,2.1972245773362196,3,2.6666666666666665,2.2666666666666666,"{106, 107, 108}","{108: 2, 106: 2, 107: 4}",2026-03-01 00:00:00,161,0
2489,590,2,4,1,1,9,0,0.0,9,2.302585092994046,2,1.5,1.8,"{96, 98}","{98: 1, 96: 2}",2026-06-18 00:00:00,270,0
2490,590,1,2,1,1,7,0,0.0,7,2.0794415416798357,2,2.0,1.4,"{89, 66}","{66: 2, 89: 2}",2026-06-29 00:00:00,281,0
2491,590,1,2,1,1,10,0,0.0,10,2.3978952727983707,3,1.3333333333333333,1.1333333333333333,"{89, 93, 95}","{89: 1, 93: 1, 95: 2}",2026-07-02 00:00:00,284,0
2492,1662,1,3,1,1,5,0,0.0,5,1.791759469228055,2,2.5,1.6,"{122, 110}","{110: 2, 122: 3}",2026-06-18 00:00:00,270,0
2494,1662,1,4,1,1,7,0,0.0,7,2.0794415416798357,2,2.5,1.6,"{123, 110}","{110: 2, 123: 3}",2026-01-15 00:00:00,116,0
2496,4710,1,5,1,1,5,0,0.0,5,1.791759469228055,3,2.0,1.4,"{25, 28, 22}","{28: 1, 22: 2, 25: 3}",2026-07-02 00:00:00,284,0
2498,4710,1,3,1,1,8,0,0.0,8,2.1972245773362196,3,2.3333333333333335,1.5333333333333334,"{48, 51, 54}","{51: 1, 54: 2, 48: 4}",2026-03-06 00:00:00,166,0
2499,4710,1,4,1,1,8,0,0.0,8,2.1972245773362196,3,1.6666666666666667,1.2666666666666666,"{48, 49, 54}","{48: 1, 49: 1, 54: 3}",2026-05-30 00:00:00,251,0
2501,1882,2,1,1,1,8,0,0.0,8,2.1972245773362196,3,2.0,2.0,"{88, 82, 86}","{88: 1, 86: 2, 82: 3}",2026-06-27 00:00:00,279,0
2502,1882,1,5,1,1,10,1,0.6931471805599453,9,2.302585092994046,3,2.0,1.4,"{82, 84, 86}","{82: 1, 84: 2, 86: 3}",2025-11-15 00:00:00,55,0
2508,4568,1,3,1,1,7,0,0.0,7,2.0794415416798357,3,2.0,1.4,"{80, 76, 79}","{76: 1, 80: 1, 79: 4}",2026-06-15 00:00:00,267,0
2509,4568,2,2,1,1,12,5,1.791759469228055,7,2.0794415416798357,3,1.6666666666666667,1.8666666666666667,"{89, 93, 94}","{89: 1, 94: 2, 93: 2}",2025-10-29 00:00:00,38,0
2510,4568,1,4,1,1,9,0,0.0,9,2.302585092994046,3,2.3333333333333335,1.5333333333333334,"{80, 76, 79}","{79: 1, 76: 2, 80: 4}",2026-07-06 00:00:00,288,0
2512,2874,1,5,1,1,3,0,0.0,3,1.3862943611198906,3,1.3333333333333333,1.1333333333333333,"{8, 9, 5}","{9: 1, 8: 1, 5: 2}",2026-07-14 00:00:00,296,0
2513,794,1,1,1,1,8,0,0.0,8,2.1972245773362196,2,2.0,1.4,"{32, 29}","{29: 2, 32: 2}",2026-07-06 00:00:00,288,0
2515,3292,1,3,1,1,7,0,0.0,7,2.0794415416798357,2,2.5,1.6,"{124, 126}","{126: 2, 124: 3}",2026-07-09 00:00:00,291,0
2516,3292,1,4,1,1,5,0,0.0,5,1.791759469228055,2,2.0,1.4,"{124, 110}","{110: 2, 124: 2}",2026-06-19 00:00:00,271,0
2517,4347,1,3,1,1,9,0,0.0,9,2.302585092994046,3,1.0,1.0,"{8, 1, 7}","{7: 1, 8: 1, 1: 1}",2026-06-11 00:00:00,263,0
2518,4347,1,2,1,1,9,1,0.6931471805599453,8,2.1972245773362196,3,1.6666666666666667,1.2666666666666666,"{1, 5, 7}","{7: 1, 5: 2, 1: 2}",2025-11-14 00:00:00,54,0
2520,4820,2,1,1,1,7,0,0.0,7,2.0794415416798357,3,2.0,2.0,"{81, 84, 87}","{87: 1, 84: 2, 81: 3}",2026-06-17 00:00:00,269,0
2521,4820,1,3,1,1,8,0,0.0,8,2.1972245773362196,3,1.6666666666666667,1.2666666666666666,"{81, 85, 87}","{87: 1, 81: 2, 85: 2}",2026-05-31 00:00:00,252,0
2522,4820,1,2,1,1,7,0,0.0,7,2.0794415416798357,2,3.0,1.8000000000000003,"{64, 60}","{60: 2, 64: 4}",2026-04-19 00:00:00,210,0
2523,4820,1,2,1,1,12,5,1.791759469228055,7,2.0794415416798357,2,1.5,1.2000000000000002,"{64, 60}","{64: 1, 60: 2}",2025-11-09 00:00:00,49,0
2524,118,1,3,1,1,5,0,0.0,5,1.791759469228055,3,2.0,1.4,"{131, 132, 134}","{132: 1, 131: 1, 134: 4}",2026-07-10 00:00:00,292,0
2525,4080,1,3,1,1,6,0,0.0,6,1.9459101490553132,3,1.3333333333333333,1.1333333333333333,"{33, 34, 31}","{34: 1, 31: 1, 33: 2}",2025-11-07 00:00:00,47,0
2526,4080,1,4,1,1,8,0,0.0,8,2.1972245773362196,3,2.0,1.4,"{24, 26, 23}","{26: 2, 24: 2, 23: 2}",2026-07-13 00:00:00,295,0
2528,4080,1,5,1,1,7,0,0.0,7,2.0794415416798357,3,1.6666666666666667,1.2666666666666666,"{33, 34, 31}","{33: 1, 31: 2, 34: 2}",2026-04-18 00:00:00,209,0
2529,3031,2,1,1,1,18,10,2.3978952727983707,8,2.1972245773362196,3,1.0,1.6,"{106, 108, 109}","{109: 1, 108: 1, 106: 1}",2025-12-13 00:00:00,83,0
2530,3031,1,2,1,1,7,1,0.6931471805599453,6,1.9459101490553132,2,1.5,1.2000000000000002,"{112, 110}","{110: 1, 112: 2}",2025-12-11 00:00:00,81,0
2536,3608,1,3,1,1,10,3,1.3862943611198906,7,2.0794415416798357,3,1.0,1.0,"{88, 84, 86}","{88: 1, 86: 1, 84: 1}",2025-09-28 16:39:00,7,0
2539,2055,1,4,1,1,8,0,0.0,8,2.1972245773362196,2,2.5,1.6,"{65, 68}","{65: 1, 68: 4}",2026-06-01 00:00:00,253,0
2541,2055,1,5,1,1,10,1,0.6931471805599453,9,2.302585092994046,2,2.5,1.6,"{65, 68}","{65: 2, 68: 3}",2025-11-15 00:00:00,55,0
2543,3180,2,2,1,1,7,0,0.0,7,2.0794415416798357,3,2.3333333333333335,2.1333333333333333,"{89, 91, 95}","{95: 1, 89: 2, 91: 4}",2025-11-20 00:00:00,60,0
2544,3180,1,3,1,1,7,0,0.0,7,2.0794415416798357,3,1.6666666666666667,1.2666666666666666,"{80, 76, 79}","{79: 1, 76: 1, 80: 3}",2026-03-31 00:00:00,191,0
2546,3180,2,3,1,1,6,0,0.0,6,1.9459101490553132,3,1.6666666666666667,1.8666666666666667,"{66, 67, 70}","{70: 1, 66: 1, 67: 3}",2026-06-27 00:00:00,279,0
2547,2001,1,3,1,1,10,0,0.0,10,2.3978952727983707,3,1.3333333333333333,1.1333333333333333,"{42, 44, 36}","{36: 1, 42: 1, 44: 2}",2026-06-15 00:00:00,267,0
2548,2001,1,5,1,1,8,0,0.0,8,2.1972245773362196,3,1.0,1.0,"{44, 36, 39}","{36: 1, 39: 1, 44: 1}",2026-06-21 00:00:00,273,0
2549,2001,1,2,1,1,7,0,0.0,7,2.0794415416798357,3,1.6666666666666667,1.2666666666666666,"{42, 36, 44}","{36: 1, 44: 1, 42: 3}",2025-10-23 00:00:00,32,0
2551,2001,1,2,1,1,3,0,0.0,3,1.3862943611198906,3,2.0,1.4,"{25, 28, 23}","{28: 1, 25: 2, 23: 3}",2026-06-11 00:00:00,263,0
2552,4208,1,1,1,1,6,0,0.0,6,1.9459101490553132,3,2.6666666666666665,1.6666666666666665,"{147, 148, 149}","{147: 2, 149: 2, 148: 4}",2026-06-10 00:00:00,262,0
2554,1210,2,1,1,1,7,0,0.0,7,2.0794415416798357,3,2.3333333333333335,2.1333333333333333,"{72, 73, 71}","{73: 1, 72: 3, 71: 3}",2026-05-29 00:00:00,250,0
2555,1210,1,1,1,1,7,0,0.0,7,2.0794415416798357,2,1.5,1.2000000000000002,"{82, 84}","{84: 1, 82: 2}",2025-10-22 00:00:00,31,0
2556,1210,1,2,1,1,7,0,0.0,7,2.0794415416798357,2,1.5,1.2000000000000002,"{82, 84}","{84: 1, 82: 2}",2026-06-13 00:00:00,265,0
2558,899,1,4,1,1,3,0,0.0,3,1.3862943611198906,3,2.0,1.4,"{64, 59, 60}","{60: 1, 64: 2, 59: 3}",2025-10-04 00:00:00,13,0
2559,899,1,1,1,1,7,0,0.0,7,2.0794415416798357,3,1.3333333333333333,1.1333333333333333,"{64, 59, 60}","{59: 1, 64: 1, 60: 2}",2026-06-03 00:00:00,255,0
2560,899,1,4,1,1,6,0,0.0,6,1.9459101490553132,3,2.3333333333333335,1.5333333333333334,"{84, 85, 86}","{84: 2, 86: 2, 85: 3}",2026-07-11 00:00:00,293,0
2561,1963,1,2,1,1,8,0,0.0,8,2.1972245773362196,3,2.0,1.4,"{32, 30, 31}","{31: 1, 30: 2, 32: 3}",2026-07-06 00:00:00,288,0
2562,1963,1,4,1,1,7,3,1.3862943611198906,4,1.6094379124341003,2,1.0,1.0,"{22, 23}","{22: 1, 23: 1}",2025-12-17 00:00:00,87,0
2564,4683,1,2,1,1,7,0,0.0,7,2.0794415416798357,3,2.6666666666666665,1.6666666666666665,"{144, 141, 142}","{142: 1, 144: 3, 141: 4}",2026-06-06 00:00:00,258,0
2567,4342,1,3,1,1,6,0,0.0,6,1.9459101490553132,3,1.6666666666666667,1.2666666666666666,"{76, 77, 79}","{79: 1, 77: 1, 76: 3}",2026-06-04 00:00:00,256,0
2568,4342,2,4,1,1,3,0,0.0,3,1.3862943611198906,3,2.3333333333333335,2.1333333333333333,"{80, 77, 78}","{78: 1, 77: 2, 80: 4}",2026-07-04 00:00:00,286,0
2569,4342,1,3,1,1,10,0,0.0,10,2.3978952727983707,3,1.6666666666666667,1.2666666666666666,"{72, 73, 75}","{75: 1, 72: 2, 73: 2}",2026-07-11 00:00:00,293,0
2570,4571,1,5,1,1,10,0,0.0,10,2.3978952727983707,3,2.3333333333333335,1.5333333333333334,"{120, 121, 122}","{121: 1, 120: 2, 122: 4}",2026-06-14 00:00:00,266,0
2571,4571,2,5,1,1,9,0,0.0,9,2.302585092994046,3,1.3333333333333333,1.7333333333333334,"{104, 106, 109}","{104: 1, 106: 1, 109: 2}",2025-12-05 00:00:00,75,0
