MentorshipRequirementId,ProgramId,TechnologyId,RequiredExperienceLevel
6934,2466,20,beginner
6935,2467,24,intermediate
6936,2467,27,beginner
6937,2467,23,none
6938,2468,14,none
6939,2468,11,beginner
6940,2468,12,none
6941,2469,1,beginner
6942,2469,7,beginner
6943,2469,5,none
6944,2470,10,beginner
6945,2470,11,none
6946,2470,12,none
6947,2471,12,advanced
6948,2471,10,beginner
6949,2471,14,beginner
6950,2472,98,beginner
6951,2472,96,beginner
6952,2472,103,beginner
6953,2473,9,beginner
6954,2473,5,none
6955,2473,1,beginner
6956,2474,52,none
6957,2474,51,none
6958,2474,56,none
6959,2475,117,advanced
6960,2475,118,none
6961,2475,119,none
6962,2476,125,beginner
6963,2476,126,beginner
6964,2476,127,none
6965,2477,109,none
6966,2477,106,advanced
6967,2477,104,beginner
6968,2478,118,none
6969,2478,116,none
6970,2478,119,none
6971,2479,105,beginner
6972,2479,109,intermediate
6973,2479,106,intermediate
6974,2480,1,beginner
6975,2480,3,beginner
6976,2480,8,beginner
6977,2481,26,none
6978,2481,23,none
6979,2482,33,advanced
6980,2482,32,none
6981,2482,34,intermediate
6982,2483,116,none
6983,2483,119,none
6984,2483,117,none
6985,2484,108,beginner
6986,2484,106,beginner
6987,2484,107,advanced
6988,2485,117,none
6989,2485,116,intermediate
6990,2485,119,none
6991,2486,53,beginner
6992,2486,54,beginner
6993,2486,56,beginner
6994,2487,53,beginner
6995,2487,54,beginner
6996,2487,56,none
6997,2488,56,none
6998,2488,53,beginner
6999,2488,54,none
7000,2489,96,beginner
7001,2489,98,none
7002,2490,66,beginner
7003,2490,89,beginner
7004,2491,93,none
7005,2491,95,beginner
7006,2491,89,none
7007,2492,122,intermediate
7008,2493,123,beginner
7009,2493,122,none
7010,2494,123,intermediate
7011,2495,48,beginner
7012,2495,49,none
7013,2495,51,advanced
7014,2496,25,intermediate
7015,2496,22,beginner
7016,2496,28,none
7017,2497,23,none
7018,2497,28,none
7019,2497,25,beginner
7020,2498,51,none
7021,2498,48,advanced
7022,2498,54,beginner
7023,2499,49,none
7024,2499,48,none
7025,2499,54,intermediate
7026,2500,28,intermediate
7027,2500,23,beginner
7028,2500,24,beginner
7029,2501,82,intermediate
7030,2501,88,none
7031,2501,86,beginner
7032,2502,84,beginner
7033,2502,82,none
7034,2502,86,intermediate
7035,2503,97,none
7036,2503,96,intermediate
7037,2503,103,beginner
7038,2504,76,intermediate
7039,2504,79,beginner
7040,2505,89,beginner
7041,2505,94,beginner
7042,2505,95,beginner
7043,2506,85,advanced
7044,2506,83,advanced
7045,2507,80,none
7046,2507,76,beginner
7047,2507,79,none
7048,2508,79,advanced
7049,2508,80,none
7050,2508,76,none
7051,2509,94,beginner
7052,2509,89,none
7053,2509,93,beginner
7054,2510,80,advanced
7055,2510,79,none
7056,2510,76,beginner
7057,2511,80,none
7058,2511,79,beginner
7059,2511,76,intermediate
7060,2512,8,none
7061,2512,9,none
7062,2512,5,beginner
7063,2513,29,beginner
7064,2513,32,beginner
7065,2514,122,none
7066,2514,123,beginner
7067,2514,120,intermediate
7068,2515,124,intermediate
7069,2515,126,beginner
7070,2516,124,beginner
7071,2517,8,none
7072,2517,1,none
7073,2517,7,none
7074,2518,5,beginner
7075,2518,1,beginner
7076,2518,7,none
7077,2519,1,none
7078,2519,7,beginner
7079,2519,5,beginner
7080,2520,81,intermediate
7081,2520,87,none
7082,2520,84,beginner
7083,2521,81,beginner
7084,2521,87,none
7085,2521,85,beginner
7086,2522,60,beginner
7087,2522,64,advanced
7088,2523,60,beginner
7089,2523,64,none
7090,2524,134,advanced
7091,2524,131,none
7092,2524,132,none
7093,2525,31,none
7094,2525,34,none
7095,2525,33,beginner
7096,2526,26,beginner
7097,2526,24,beginner
7098,2526,23,beginner
7099,2527,25,beginner
7100,2527,24,none
7101,2527,26,beginner
7102,2528,31,beginner
7103,2528,34,beginner
7104,2528,33,none
7105,2529,108,none
7106,2529,109,none
7107,2529,106,none
7108,2530,110,none
7109,2530,112,beginner
7110,2531,112,beginner
7111,2532,110,beginner
7112,2532,112,none
7113,2533,4,none
7114,2533,8,beginner
7115,2533,1,beginner
7116,2534,1,none
7117,2534,4,intermediate
7118,2534,3,none
7119,2535,69,none
7120,2535,66,beginner
7121,2535,65,beginner
7122,2536,84,none
7123,2536,86,none
7124,2536,88,none
7125,2537,86,beginner
7126,2537,88,beginner
7127,2537,84,none
7128,2538,59,beginner
7129,2538,58,beginner
7130,2539,65,none
7131,2539,68,advanced
7132,2540,65,none
7133,2540,68,intermediate
7134,2541,65,beginner
7135,2541,68,intermediate
7136,2542,91,beginner
7137,2542,89,none
7138,2542,95,none
7139,2543,91,advanced
7140,2543,89,beginner
7141,2543,95,none
7142,2544,76,none
7143,2544,80,intermediate
7144,2544,79,none
7145,2545,76,none
7146,2545,80,none
7147,2545,79,none
7148,2546,67,intermediate
7149,2546,66,none
7150,2546,70,none
7151,2547,44,beginner
7152,2547,42,none
7153,2547,36,none
7154,2548,44,none
7155,2548,39,none
7156,2548,36,none
7157,2549,36,none
7158,2549,44,none
7159,2549,42,intermediate
7160,2550,44,beginner
7161,2550,42,beginner
7162,2550,36,beginner
7163,2551,23,intermediate
7164,2551,25,beginner
7165,2551,28,none
7166,2552,147,beginner
7167,2552,149,beginner
7168,2552,148,advanced
7169,2553,130,beginner
7170,2553,131,none
7171,2553,134,none
7172,2554,73,none
7173,2554,72,intermediate
7174,2554,71,intermediate
7175,2555,84,none
7176,2555,82,beginner
7177,2556,82,beginner
7178,2556,84,none
7179,2557,82,none
7180,2557,84,none
7181,2558,60,none
7182,2558,64,beginner
7183,2558,59,intermediate
7184,2559,64,none
7185,2559,59,none
7186,2559,60,beginner
7187,2560,84,beginner
7188,2560,86,beginner
7189,2560,85,intermediate
7190,2561,32,intermediate
7191,2561,30,beginner
7192,2561,31,none
7193,2562,23,none
7194,2562,22,none
7195,2563,1,beginner
7196,2563,9,none
7197,2564,141,advanced
7198,2564,144,intermediate
7199,2564,142,none
7200,2565,144,beginner
7201,2565,142,beginner
7202,2565,141,none
7203,2566,148,intermediate
7204,2566,147,none
7205,2566,146,beginner
7206,2567,77,none
7207,2567,76,intermediate
7208,2567,79,none
7209,2568,77,beginner
7210,2568,80,advanced
7211,2568,78,none
7212,2569,72,beginner
7213,2569,73,beginner
7214,2569,75,none
7215,2570,120,beginner
7216,2570,122,advanced
7217,2570,121,none
7218,2571,106,none
7219,2571,104,none
7220,2571,109,beginner
7221,2572,77,beginner
7222,2572,78,none
7223,2572,76,beginner
7224,2573,60,none
7225,2573,57,beginner
7226,2573,61,beginner
7227,2574,57,beginner
7228,2574,61,beginner
7229,2574,60,none
7230,2575,61,none
7231,2575,57,none
7232,2575,60,none
7233,2576,94,none
7234,2576,93,beginner
7235,2576,95,none
7236,2577,2,none
7237,2577,5,none
7238,2577,8,beginner
7239,2578,102,none
7240,2578,96,none
7241,2578,103,intermediate
7242,2579,79,beginner
7243,2579,76,none
7244,2579,78,beginner
7245,2580,4,beginner
7246,2580,1,none
7247,2580,3,beginner
7248,2581,5,intermediate
7249,2581,1,beginner
7250,2581,3,beginner
7251,2582,42,none
7252,2582,39,none
7253,2582,36,beginner
7254,2583,1,beginner
7255,2583,4,beginner
7256,2583,3,none
7257,2584,134,beginner
7258,2584,131,intermediate
7259,2584,128,intermediate
7260,2585,147,none
7261,2585,149,beginner
7262,2585,146,intermediate
7263,2586,37,beginner
7264,2586,43,beginner
7265,2587,37,none
7266,2587,43,beginner
7267,2588,43,beginner
7268,2589,25,none
7269,2589,26,beginner
7270,2589,22,none
7271,2590,53,intermediate
7272,2590,54,beginner
7273,2590,56,advanced
7274,2591,6,beginner
7275,2591,8,beginner
7276,2591,1,intermediate
7277,2592,54,none
7278,2592,56,none
7279,2592,53,beginner
7280,2593,57,beginner
7281,2593,59,none
7282,2593,61,none
7283,2594,61,beginner
7284,2594,59,none
7285,2594,57,beginner
7286,2595,99,beginner
7287,2595,97,intermediate
7288,2596,48,none
7289,2596,53,none
7290,2596,56,beginner
7291,2597,39,beginner
7292,2597,38,beginner
7293,2597,36,beginner
7294,2598,53,none
7295,2598,48,beginner
7296,2598,49,none
7297,2599,137,beginner
7298,2599,136,none
7299,2599,138,beginner
7300,2600,153,none
7301,2600,152,beginner
7302,2600,154,none
7303,2601,134,advanced
7304,2602,129,advanced
7305,2602,134,none
7306,2603,126,beginner
7307,2603,124,none
7308,2603,127,intermediate
7309,2604,121,beginner
7310,2604,122,intermediate
7311,2604,120,beginner
7312,2605,127,none
7313,2605,124,none
7314,2605,126,none
7315,2606,14,none
7316,2606,13,none
7317,2606,21,none
7318,2607,14,none
7319,2607,10,intermediate
7320,2607,18,none
7321,2608,1,beginner
7322,2608,5,beginner
7323,2608,8,none
7324,2609,8,none
7325,2609,5,beginner
7326,2609,1,none
7327,2610,111,none
7328,2610,110,none
7329,2610,114,beginner
7330,2611,110,none
7331,2611,114,beginner
7332,2611,111,none
7333,2612,123,intermediate
7334,2612,122,advanced
7335,2612,120,intermediate
7336,2613,120,none
7337,2613,122,none
7338,2613,121,none
7339,2614,124,beginner
7340,2614,127,none
7341,2614,126,none
7342,2615,119,none
7343,2616,121,beginner
7344,2616,120,none
7345,2616,123,none
7346,2617,18,none
7347,2617,10,intermediate
7348,2618,10,intermediate
7349,2618,18,intermediate
7350,2619,10,none
7351,2619,18,advanced
7352,2620,127,beginner
7353,2620,125,intermediate
7354,2620,126,none
7355,2621,125,beginner
7356,2621,127,none
7357,2621,126,none
7358,2622,127,beginner
7359,2622,125,beginner
7360,2622,126,none
7361,2623,140,beginner
7362,2623,135,beginner
7363,2623,138,advanced
7364,2624,140,none
7365,2624,135,none
7366,2624,138,beginner
7367,2625,138,none
7368,2625,135,beginner
7369,2625,140,none
7370,2626,142,intermediate
7371,2627,152,none
7372,2627,151,none
7373,2627,154,none
7374,2628,150,intermediate
7375,2628,152,none
7376,2628,151,none
7377,2629,154,beginner
7378,2629,151,beginner
7379,2629,152,beginner
7380,2630,55,intermediate
7381,2630,51,beginner
7382,2630,54,none
7383,2631,3,beginner
7384,2631,2,beginner
7385,2631,8,intermediate
7386,2632,55,beginner
7387,2632,51,beginner
7388,2632,54,none
7389,2633,51,none
7390,2633,54,none
7391,2633,55,none
7392,2634,2,beginner
7393,2634,1,none
7394,2635,45,advanced
7395,2635,44,beginner
7396,2635,36,beginner
7397,2636,36,none
7398,2636,44,none
7399,2636,45,none
7400,2637,33,none
7401,2637,32,none
7402,2637,30,beginner
7403,2638,118,none
7404,2638,119,none
7405,2638,116,none
7406,2639,116,none
7407,2639,118,beginner
7408,2639,119,none
7409,2640,14,beginner
7410,2640,20,none
7411,2640,19,beginner
7412,2641,13,beginner
7413,2641,20,none
7414,2641,19,none
7415,2642,36,none
7416,2642,47,beginner
7417,2642,38,none
7418,2643,19,beginner
7419,2643,20,advanced
7420,2643,13,advanced
7421,2644,19,none
7422,2644,20,advanced
7423,2644,14,none
7424,2645,50,none
7425,2645,54,intermediate
7426,2646,44,intermediate
7427,2646,37,advanced
7428,2646,46,intermediate
7429,2647,50,beginner
7430,2647,54,intermediate
7431,2648,43,none
7432,2648,38,intermediate
7433,2648,46,none
7434,2649,126,advanced
7435,2649,125,none
7436,2650,14,beginner
7437,2650,18,intermediate
7438,2650,10,beginner
7439,2651,10,none
7440,2651,11,none
7441,2651,18,beginner
7442,2652,11,none
7443,2652,10,intermediate
7444,2652,14,none
7445,2653,44,none
7446,2653,38,none
7447,2653,41,intermediate
7448,2654,41,none
7449,2654,44,none
7450,2654,38,none
7451,2655,154,beginner
7452,2655,151,none
7453,2655,150,intermediate
7454,2656,130,beginner
7455,2656,131,beginner
7456,2656,128,beginner
7457,2657,150,intermediate
7458,2657,154,none
7459,2657,151,none
7460,2658,85,none
7461,2658,83,none
7462,2658,86,advanced
7463,2659,83,intermediate
7464,2659,84,none
7465,2659,86,beginner
7466,2660,83,none
7467,2660,87,none
7468,2660,84,none
7469,2661,31,none
7470,2661,29,beginner
7471,2661,33,beginner
7472,2662,32,none
7473,2662,29,beginner
7474,2662,34,none
7475,2663,29,none
7476,2663,34,beginner
7477,2663,31,none
7478,2664,47,intermediate
7479,2664,42,intermediate
7480,2664,37,beginner
7481,2665,29,beginner
7482,2665,31,beginner
7483,2665,32,none
7484,2666,32,none
7485,2666,30,advanced
7486,2666,33,none
7487,2667,33,beginner
7488,2667,30,advanced
7489,2667,32,beginner
7490,2668,30,beginner
7491,2668,32,intermediate
7492,2668,33,intermediate
7493,2669,118,none
7494,2669,117,intermediate
7495,2669,116,advanced
7496,2670,124,intermediate
7497,2670,127,none
7498,2670,126,beginner
7499,2671,117,none
7500,2671,118,none
7501,2671,116,none
7502,2672,116,none
7503,2672,119,none
7504,2672,118,advanced
7505,2673,42,beginner
7506,2673,37,none
7507,2673,44,intermediate
7508,2674,48,none
7509,2674,54,beginner
7510,2674,53,none
7511,2675,19,beginner
7512,2675,17,beginner
7513,2675,13,none
7514,2676,13,advanced
7515,2676,17,beginner
7516,2676,19,advanced
7517,2677,27,none
7518,2677,28,none
7519,2677,25,intermediate
7520,2678,23,none
7521,2678,24,beginner
7522,2678,25,beginner
7523,2679,24,beginner
7524,2679,28,none
7525,2679,23,none
7526,2680,38,beginner
7527,2680,44,beginner
7528,2680,46,none
7529,2681,65,beginner
7530,2681,67,intermediate
7531,2681,66,advanced
7532,2682,25,beginner
7533,2682,23,none
7534,2682,22,beginner
7535,2683,24,beginner
7536,2683,25,beginner
7537,2683,23,beginner
7538,2684,23,none
7539,2684,22,none
7540,2684,24,none
7541,2685,25,beginner
7542,2685,24,none
7543,2685,22,intermediate
7544,2686,37,beginner
7545,2686,44,none
7546,2686,36,beginner
7547,2687,32,intermediate
7548,2687,33,none
7549,2687,29,beginner
7550,2688,32,beginner
7551,2688,33,none
7552,2688,29,none
7553,2689,24,beginner
7554,2689,28,beginner
7555,2689,23,none
7556,2690,28,beginner
7557,2690,22,intermediate
7558,2690,24,beginner
7559,2691,146,none
7560,2691,148,intermediate
7561,2691,149,none
7562,2692,137,none
7563,2692,138,none
7564,2692,135,none
7565,2693,154,beginner
7566,2694,149,advanced
7567,2694,148,intermediate
7568,2694,146,beginner
7569,2695,142,advanced
7570,2695,144,none
7571,2695,141,beginner
7572,2696,149,intermediate
7573,2696,146,advanced
7574,2696,148,none
7575,2697,149,none
7576,2697,146,none
7577,2697,148,intermediate
7578,2698,28,none
7579,2698,23,none
7580,2698,24,intermediate
7581,2699,28,intermediate
7582,2699,23,none
7583,2699,24,beginner
7584,2700,31,intermediate
7585,2700,34,none
7586,2700,29,none
7587,2701,34,none
7588,2701,31,beginner
7589,2701,29,none
7590,2702,33,none
7591,2702,34,intermediate
7592,2702,32,none
7593,2703,48,intermediate
7594,2703,55,intermediate
7595,2703,54,none
7596,2704,56,none
7597,2704,48,intermediate
7598,2704,55,none
7599,2705,1,beginner
7600,2705,8,none
7601,2705,2,intermediate
7602,2706,1,none
7603,2706,8,none
7604,2706,2,beginner
7605,2707,1,advanced
7606,2707,8,none
7607,2707,2,none
7608,2708,43,none
7609,2708,47,none
7610,2708,37,advanced
7611,2709,23,none
7612,2709,22,none
7613,2709,25,none
7614,2710,36,none
7615,2710,44,beginner
7616,2710,37,intermediate
7617,2711,22,beginner
7618,2711,25,beginner
7619,2711,23,none
7620,2712,6,beginner
7621,2712,3,none
7622,2712,5,beginner
7623,2713,5,none
7624,2713,3,advanced
7625,2713,6,beginner
7626,2714,5,none
7627,2714,3,intermediate
7628,2714,6,intermediate
7629,2715,51,none
7630,2715,54,none
7631,2715,49,none
7632,2716,111,none
7633,2716,110,advanced
7634,2716,115,intermediate
7635,2717,115,none
7636,2717,111,none
7637,2717,110,beginner
7638,2718,116,none
7639,2718,117,none
7640,2718,119,none
7641,2719,115,none
7642,2719,111,beginner
7643,2719,110,none
7644,2720,115,beginner
7645,2720,111,intermediate
7646,2720,110,none
7647,2721,120,beginner
7648,2721,123,beginner
7649,2721,122,none
7650,2722,118,intermediate
7651,2722,117,beginner
7652,2723,120,beginner
7653,2723,123,intermediate
7654,2723,121,none
7655,2724,109,none
7656,2724,106,none
7657,2724,108,none
7658,2725,109,beginner
7659,2725,104,none
7660,2725,106,beginner
7661,2726,9,beginner
7662,2726,1,beginner
7663,2726,3,none
7664,2727,11,intermediate
7665,2728,127,beginner
7666,2728,126,none
7667,2728,124,none
7668,2729,56,none
7669,2729,55,intermediate
7670,2729,49,none
7671,2730,3,none
7672,2730,1,advanced
7673,2730,7,beginner
7674,2731,24,none
7675,2731,23,beginner
7676,2731,25,none
7677,2732,48,intermediate
7678,2732,56,none
7679,2732,53,intermediate
7680,2733,102,none
7681,2733,96,none
7682,2733,97,none
7683,2734,97,none
7684,2734,96,beginner
7685,2734,102,beginner
7686,2735,66,advanced
7687,2736,76,beginner
7688,2736,77,none
7689,2737,91,advanced
7690,2738,62,intermediate
7691,2739,79,advanced
7692,2739,78,beginner
7693,2739,76,beginner
7694,2740,57,beginner
7695,2740,62,beginner
7696,2741,25,none
7697,2741,24,advanced
7698,2741,22,intermediate
7699,2742,23,beginner
7700,2742,24,beginner
7701,2742,22,beginner
7702,2743,37,intermediate
7703,2743,47,beginner
7704,2743,44,beginner
7705,2744,15,beginner
7706,2744,13,none
7707,2744,14,beginner
7708,2745,15,advanced
7709,2745,12,beginner
7710,2745,10,beginner
7711,2746,117,beginner
7712,2747,118,beginner
7713,2748,107,none
7714,2748,104,intermediate
7715,2748,105,intermediate
7716,2749,107,none
7717,2749,106,beginner
7718,2749,109,none
7719,2750,121,none
7720,2750,120,none
7721,2750,123,none
7722,2751,107,beginner
7723,2751,106,advanced
7724,2751,104,beginner
7725,2752,26,none
7726,2752,25,none
7727,2752,24,none
7728,2753,6,none
7729,2753,4,intermediate
7730,2753,5,intermediate
7731,2754,116,none
7732,2754,119,intermediate
7733,2754,118,intermediate
7734,2755,123,intermediate
7735,2755,121,beginner
7736,2755,122,intermediate
7737,2756,104,beginner
7738,2756,106,none
7739,2756,107,none
7740,2757,109,beginner
7741,2757,108,intermediate
7742,2757,106,beginner
7743,2758,124,beginner
7744,2758,126,beginner
7745,2758,127,intermediate
7746,2759,126,beginner
7747,2759,125,beginner
7748,2759,124,none
7749,2760,108,none
7750,2760,106,beginner
7751,2760,109,none
7752,2761,112,intermediate
7753,2761,114,none
7754,2762,103,none
7755,2762,97,beginner
7756,2762,98,none
7757,2763,96,intermediate
7758,2763,97,beginner
7759,2763,103,beginner
7760,2764,84,none
7761,2764,85,beginner
7762,2764,87,none
7763,2765,87,none
7764,2765,83,none
7765,2765,85,intermediate
7766,2766,72,beginner
7767,2766,74,none
7768,2766,73,beginner
7769,2767,72,advanced
7770,2767,74,none
7771,2767,73,none
7772,2768,73,none
7773,2768,72,none
7774,2768,74,none
7775,2769,154,beginner
7776,2769,153,none
7777,2769,152,none
7778,2770,146,beginner
7779,2770,149,advanced
7780,2770,147,beginner
7781,2771,1,intermediate
7782,2771,3,beginner
7783,2771,8,intermediate
7784,2772,89,none
7785,2772,90,none
7786,2772,94,beginner
7787,2773,90,none
7788,2773,94,beginner
7789,2773,95,none
7790,2774,103,none
7791,2774,96,none
7792,2774,98,none
7793,2775,63,intermediate
7794,2775,60,beginner
7795,2775,57,beginner
7796,2776,100,none
7797,2776,97,none
7798,2776,96,beginner
7799,2777,100,none
7800,2777,97,intermediate
7801,2777,96,none
7802,2778,107,none
7803,2778,104,intermediate
7804,2779,124,none
7805,2779,127,beginner
7806,2779,126,beginner
7807,2780,119,none
7808,2780,117,none
7809,2780,116,intermediate
7810,2781,126,beginner
7811,2781,127,intermediate
7812,2781,124,none
7813,2782,38,beginner
7814,2782,42,beginner
7815,2782,46,none
7816,2783,25,intermediate
7817,2783,26,beginner
7818,2783,23,beginner
7819,2784,48,none
7820,2784,56,intermediate
7821,2784,49,none
7822,2785,102,none
7823,2785,103,intermediate
7824,2785,96,beginner
7825,2786,96,beginner
7826,2786,103,none
7827,2786,102,beginner
7828,2787,50,beginner
7829,2787,54,intermediate
7830,2787,48,intermediate
7831,2788,54,none
7832,2788,50,none
7833,2788,48,none
7834,2789,6,beginner
7835,2789,5,intermediate
7836,2789,4,none
7837,2790,12,none
7838,2790,11,none
7839,2791,8,none
7840,2791,3,none
7841,2791,5,intermediate
7842,2792,111,beginner
7843,2792,113,none
7844,2792,110,beginner
7845,2793,111,none
7846,2793,110,none
7847,2793,113,beginner
7848,2794,127,none
7849,2794,126,intermediate
7850,2794,124,none
7851,2795,113,none
7852,2795,111,beginner
7853,2795,110,none
7854,2796,2,beginner
7855,2796,8,none
7856,2796,1,none
7857,2797,1,intermediate
7858,2797,8,beginner
7859,2797,2,none
7860,2798,8,none
7861,2798,1,none
7862,2798,2,beginner
7863,2799,1,beginner
7864,2799,8,intermediate
7865,2799,2,beginner
7866,2800,24,none
7867,2800,25,beginner
7868,2800,28,none
7869,2801,23,beginner
7870,2801,28,none
7871,2801,25,intermediate
7872,2802,9,intermediate
7873,2802,1,intermediate
7874,2802,8,none
7875,2803,38,beginner
7876,2803,45,none
7877,2803,36,beginner
7878,2804,8,intermediate
7879,2804,9,advanced
7880,2804,1,none
7881,2805,3,none
7882,2805,1,beginner
7883,2805,9,intermediate
7884,2806,149,none
7885,2806,146,none
7886,2806,148,beginner
7887,2807,135,beginner
7888,2807,138,none
7889,2807,139,beginner
7890,2808,151,none
7891,2808,150,beginner
7892,2808,153,beginner
7893,2809,149,none
7894,2809,146,none
7895,2809,148,none
7896,2810,146,beginner
7897,2810,149,none
7898,2810,148,none
7899,2811,127,beginner
7900,2811,124,intermediate
7901,2811,126,none
7902,2812,87,advanced
7903,2812,85,none
7904,2812,86,none
7905,2813,95,none
7906,2813,90,beginner
7907,2813,94,none
7908,2814,94,beginner
7909,2814,90,beginner
7910,2814,89,none
7911,2815,5,none
7912,2815,9,beginner
7913,2815,3,intermediate
7914,2816,28,none
7915,2816,25,none
7916,2817,9,intermediate
7917,2817,5,beginner
7918,2817,8,beginner
7919,2818,8,beginner
7920,2818,4,beginner
7921,2818,5,beginner
7922,2819,25,intermediate
7923,2819,27,beginner
7924,2819,24,beginner
7925,2820,40,intermediate
7926,2820,36,beginner
7927,2820,39,beginner
7928,2821,39,none
7929,2821,38,none
7930,2821,36,none
7931,2822,4,none
7932,2822,5,intermediate
7933,2822,1,beginner
7934,2823,36,beginner
7935,2823,40,none
7936,2823,39,none
7937,2824,52,none
7938,2824,48,none
7939,2824,56,none
7940,2825,48,none
7941,2825,56,beginner
7942,2825,52,beginner
7943,2826,14,beginner
7944,2826,11,beginner
7945,2826,17,intermediate
7946,2827,26,intermediate
7947,2827,25,intermediate
7948,2827,24,intermediate
7949,2828,135,none
7950,2828,138,none
7951,2828,137,none
7952,2829,148,beginner
7953,2830,135,advanced
7954,2830,137,none
7955,2830,138,beginner
7956,2831,149,beginner
7957,2831,148,none
7958,2832,137,intermediate
7959,2832,138,none
7960,2832,135,none
7961,2833,73,none
7962,2833,72,none
7963,2833,74,beginner
7964,2834,86,beginner
7965,2834,84,intermediate
7966,2834,82,none
7967,2835,86,none
7968,2835,84,intermediate
7969,2835,82,advanced
7970,2836,72,intermediate
7971,2836,71,intermediate
7972,2836,74,beginner
7973,2837,41,intermediate
7974,2837,37,none
7975,2837,44,intermediate
7976,2838,34,none
7977,2838,33,beginner
7978,2838,31,beginner
7979,2839,30,none
7980,2839,32,intermediate
7981,2839,33,none
7982,2840,47,intermediate
7983,2840,44,beginner
7984,2841,2,intermediate
7985,2841,1,none
7986,2842,44,beginner
7987,2842,47,intermediate
7988,2843,33,none
7989,2843,32,none
7990,2843,34,beginner
7991,2844,57,none
7992,2844,60,beginner
7993,2844,61,beginner
7994,2845,57,none
7995,2845,61,none
7996,2845,60,intermediate
7997,2846,25,intermediate
7998,2846,24,intermediate
7999,2846,26,intermediate
8000,2847,24,none
8001,2847,26,none
8002,2847,23,none
8003,2848,51,beginner
8004,2848,54,none
8005,2848,49,none
8006,2849,80,intermediate
8007,2849,77,none
8008,2849,78,intermediate
8009,2850,78,advanced
8010,2850,77,beginner
8011,2850,76,none
8012,2851,135,beginner
8013,2851,137,intermediate
8014,2851,138,beginner
8015,2852,48,none
8016,2852,53,none
8017,2852,49,none
8018,2853,48,beginner
8019,2853,49,none
8020,2853,53,none
8021,2854,13,beginner
8022,2854,19,none
8023,2854,20,none
8024,2855,56,intermediate
8025,2855,54,none
8026,2855,51,beginner
8027,2856,13,none
8028,2856,14,beginner
8029,2856,19,beginner
8030,2857,20,none
8031,2857,13,none
8032,2857,19,beginner
8033,2858,54,none
8034,2858,51,beginner
8035,2858,56,intermediate
8036,2859,1,none
8037,2859,2,beginner
8038,2859,8,none
8039,2860,1,none
8040,2860,3,none
8041,2860,2,none
8042,2861,67,advanced
8043,2861,69,advanced
8044,2861,65,beginner
8045,2862,102,none
8046,2862,96,none
8047,2862,103,beginner
8048,2863,69,intermediate
8049,2863,67,intermediate
8050,2863,65,none
8051,2864,21,beginner
8052,2864,11,beginner
8053,2864,19,beginner
8054,2865,13,advanced
8055,2865,21,beginner
8056,2865,19,beginner
8057,2866,34,advanced
8058,2866,32,none
8059,2866,33,none
8060,2867,75,beginner
8061,2867,72,none
8062,2867,73,intermediate
8063,2868,80,none
8064,2868,76,none
8065,2868,77,none
8066,2869,75,intermediate
8067,2869,73,none
8068,2869,74,none
8069,2870,97,intermediate
8070,2870,96,intermediate
8071,2870,100,none
8072,2871,100,beginner
8073,2871,96,beginner
8074,2871,97,advanced
8075,2872,35,beginner
8076,2872,31,beginner
8077,2872,33,intermediate
8078,2873,31,none
8079,2873,33,none
8080,2873,35,beginner
8081,2874,42,none
8082,2874,37,beginner
8083,2874,38,none
8084,2875,42,beginner
8085,2875,38,advanced
8086,2875,37,none
8087,2876,117,beginner
8088,2876,116,beginner
8089,2876,119,intermediate
8090,2877,117,beginner
8091,2877,119,beginner
8092,2877,116,none
8093,2878,109,beginner
8094,2878,104,none
8095,2878,108,beginner
8096,2879,104,beginner
8097,2879,109,beginner
8098,2879,108,intermediate
8099,2880,121,advanced
8100,2880,120,advanced
8101,2880,123,none
8102,2881,123,none
8103,2881,121,beginner
8104,2881,120,none
8105,2882,111,none
8106,2882,112,beginner
8107,2882,110,none
8108,2883,110,none
8109,2883,114,beginner
8110,2883,111,beginner
8111,2884,50,beginner
8112,2884,49,none
8113,2885,49,beginner
8114,2885,50,beginner
8115,2886,49,none
8116,2886,50,none
8117,2887,42,intermediate
8118,2887,45,none
8119,2887,36,none
8120,2888,36,intermediate
8121,2888,39,beginner
8122,2888,40,none
8123,2889,40,advanced
8124,2889,42,none
8125,2889,44,beginner
8126,2890,50,beginner
8127,2890,53,beginner
8128,2890,56,none
8129,2891,40,none
8130,2891,44,beginner
8131,2891,42,beginner
8132,2892,80,beginner
8133,2892,77,intermediate
8134,2892,76,none
8135,2893,57,none
8136,2893,62,none
8137,2894,57,beginner
8138,2895,77,none
8139,2895,78,none
8140,2895,79,none
8141,2896,57,beginner
8142,2896,62,intermediate
8143,2897,11,intermediate
8144,2897,18,none
8145,2897,13,beginner
8146,2898,52,none
8147,2898,48,beginner
8148,2898,49,none
8149,2899,48,beginner
8150,2899,52,beginner
8151,2899,49,none
8152,2900,52,beginner
8153,2900,49,beginner
8154,2900,48,beginner
8155,2901,76,beginner
8156,2902,59,beginner
8157,2902,64,beginner
8158,2902,60,none
8159,2903,93,none
8160,2903,91,none
8161,2903,95,beginner
8162,2904,94,beginner
8163,2904,95,none
8164,2904,91,beginner
8165,2905,122,advanced
8166,2905,121,intermediate
8167,2906,126,intermediate
8168,2906,127,beginner
8169,2906,124,beginner
8170,2907,121,none
8171,2907,122,beginner
8172,2908,95,beginner
