ApplicationId,ProgramId,MenteeProfileId,AppliedAt,DecisionAt,Status,MeetRequirements
14638,322,1890,2024-09-25 00:00:00,2024-09-29 00:00:00,rejected,1
14639,1144,1890,2024-12-25 00:00:00,,pending,1
14640,1373,3481,2025-08-16 00:00:00,,pending,1
14641,2808,3481,2025-04-18 00:00:00,2025-04-21 00:00:00,accepted,1
14642,623,4876,2025-03-20 00:00:00,2025-03-31 00:00:00,accepted,1
14643,1156,4876,2025-02-18 00:00:00,2025-03-01 00:00:00,accepted,1
14644,1201,4958,2025-11-07 00:00:00,2025-11-11 00:00:00,accepted,1
14645,3039,4958,2025-07-21 00:00:00,2025-08-05 00:00:00,canceled,1
14646,327,3543,2025-09-21 00:00:00,2025-09-26 00:00:00,accepted,1
14647,3060,3543,2025-10-08 00:00:00,2025-10-23 00:00:00,rejected,1
14648,719,3659,2025-08-02 00:00:00,2025-08-05 00:00:00,accepted,1
14649,3088,3659,2025-08-22 00:00:00,,pending,1
14650,2046,3659,2025-03-20 00:00:00,,pending,1
14651,1923,3659,2025-07-02 00:00:00,2025-07-06 00:00:00,accepted,1
14652,861,3051,2025-02-06 00:00:00,2025-02-25 00:00:00,accepted,1
14653,2706,3051,2025-07-15 00:00:00,,pending,1
14654,3054,3051,2024-04-23 00:00:00,,pending,1
14655,1192,4454,2024-06-18 00:00:00,2024-07-04 00:00:00,accepted,1
14656,3008,4454,2025-10-15 00:00:00,,pending,1
14657,775,4454,2024-07-12 00:00:00,,pending,1
14658,779,4454,2025-06-08 00:00:00,2025-06-14 00:00:00,canceled,1
14659,1760,3580,2024-11-02 00:00:00,2024-11-18 00:00:00,accepted,1
14660,2533,3580,2024-06-19 00:00:00,,pending,1
14661,1750,4305,2025-12-03 00:00:00,2025-12-13 00:00:00,canceled,1
14662,645,4305,2025-05-30 00:00:00,,alerted,0
14663,617,4305,2025-11-07 00:00:00,,alerted,0
14664,2367,4285,2025-12-09 00:00:00,2025-12-28 00:00:00,accepted,1
14665,492,4285,2025-09-16 00:00:00,,pending,1
14666,678,3432,2025-12-23 00:00:00,2026-01-03 00:00:00,accepted,1
14667,1924,3432,2025-11-07 00:00:00,2025-11-10 00:00:00,canceled,1
14668,3158,4930,2025-08-19 00:00:00,2025-08-20 00:00:00,rejected,1
14669,2868,4930,2025-02-08 00:00:00,2025-02-14 00:00:00,accepted,1
14670,1058,4930,2024-11-18 00:00:00,,pending,1
14671,1957,4290,2025-11-09 00:00:00,,pending,1
14672,100,4290,2025-10-03 00:00:00,2025-10-05 00:00:00,canceled,1
14673,383,4290,2025-10-01 00:00:00,,pending,1
14674,1545,4290,2025-03-08 00:00:00,,pending,1
14675,1935,1679,2025-09-13 00:00:00,,pending,1
14676,1537,1679,2025-08-08 00:00:00,2025-08-20 00:00:00,accepted,1
14677,354,1656,2024-08-01 00:00:00,2024-08-13 00:00:00,rejected,1
14678,2576,1656,2025-11-19 00:00:00,,pending,1
14679,2375,1656,2025-02-17 00:00:00,,pending,1
14680,2988,1656,2024-08-07 00:00:00,2024-08-17 00:00:00,rejected,1
14681,2204,2866,2024-12-05 00:00:00,2024-12-22 00:00:00,accepted,1
14682,2177,2866,2025-08-21 00:00:00,,pending,1
14683,2375,3119,2025-03-13 00:00:00,2025-03-16 00:00:00,accepted,1
14684,1397,3119,2025-10-31 00:00:00,2025-11-08 00:00:00,rejected,1
14685,20,3119,2025-05-02 00:00:00,2025-05-20 00:00:00,accepted,1
14686,1469,2215,2025-06-12 00:00:00,,pending,1
14687,323,2215,2024-09-23 00:00:00,,pending,1
14688,1444,1950,2025-08-15 00:00:00,,pending,1
14689,1144,1950,2024-12-24 00:00:00,,pending,1
14690,1254,1950,2025-03-03 00:00:00,2025-03-04 00:00:00,canceled,1
14691,581,2070,2025-04-14 00:00:00,2025-04-22 00:00:00,rejected,1
14692,322,2070,2024-10-05 00:00:00,2024-10-10 00:00:00,accepted,1
14693,2206,2070,2024-12-29 00:00:00,2025-01-14 00:00:00,canceled,1
14694,1459,4647,2024-11-23 00:00:00,2024-11-30 00:00:00,accepted,1
14695,2251,4647,2025-03-11 00:00:00,2025-03-18 00:00:00,rejected,1
14696,2843,4647,2025-05-09 00:00:00,,pending,1
14698,2906,5137,2025-07-13 00:00:00,2025-07-14 00:00:00,rejected,1
14699,2779,5137,2024-08-14 00:00:00,2024-08-23 00:00:00,accepted,1
14700,2698,4640,2024-05-03 00:00:00,2024-05-11 00:00:00,accepted,1
14701,133,4640,2024-08-18 00:00:00,2024-08-22 00:00:00,accepted,1
14702,710,1597,2025-07-17 00:00:00,2025-07-31 00:00:00,accepted,1
14703,1414,1597,2025-10-08 00:00:00,2025-10-28 00:00:00,canceled,1
14704,701,1597,2025-08-19 00:00:00,,pending,1
14705,989,1597,2025-09-02 00:00:00,,pending,1
14706,1144,1556,2025-02-11 00:00:00,,pending,1
14707,2536,1556,2025-03-07 00:00:00,2025-03-13 00:00:00,accepted,1
14708,717,1556,2025-10-06 00:00:00,,pending,1
14709,140,1556,2024-05-07 00:00:00,,pending,1
14710,2061,2692,2025-05-25 00:00:00,,pending,1
14711,2868,2692,2024-12-03 00:00:00,,pending,1
14712,2385,1869,2025-03-04 00:00:00,2025-03-10 00:00:00,accepted,1
14713,1414,1869,2025-10-22 00:00:00,2025-10-28 00:00:00,canceled,1
14714,1082,2779,2025-06-26 00:00:00,,pending,1
14715,2237,2779,2025-10-14 00:00:00,,pending,1
14716,1374,2779,2025-02-21 00:00:00,,pending,1
14717,3002,2644,2025-11-08 00:00:00,2025-11-14 00:00:00,canceled,1
14718,645,2644,2025-03-30 00:00:00,,alerted,0
14719,1750,2644,2025-11-13 00:00:00,,pending,1
14720,101,2644,2025-09-07 00:00:00,,pending,1
14721,2125,3325,2024-12-17 00:00:00,2024-12-20 00:00:00,rejected,1
14722,2955,3325,2025-01-23 00:00:00,2025-02-12 00:00:00,accepted,1
14723,2956,3325,2025-02-26 00:00:00,2025-02-27 00:00:00,accepted,1
14724,2226,3325,2025-08-21 00:00:00,,pending,1
14725,2488,1620,2025-10-17 00:00:00,2025-10-29 00:00:00,accepted,1
14726,1816,1620,2024-11-06 00:00:00,2024-11-16 00:00:00,canceled,1
14727,2808,2396,2025-04-18 00:00:00,,pending,1
14728,2769,2396,2024-12-10 00:00:00,2024-12-11 00:00:00,rejected,1
14729,814,4604,2025-06-30 00:00:00,2025-07-01 00:00:00,accepted,1
14730,252,4604,2025-08-22 00:00:00,,pending,1
14731,2682,4604,2025-11-10 00:00:00,,pending,1
14732,1284,4604,2025-07-08 00:00:00,2025-07-23 00:00:00,canceled,1
14733,727,3856,2025-06-23 00:00:00,,alerted,0
14734,1201,3856,2025-10-23 00:00:00,,pending,1
14735,1861,4246,2025-10-09 00:00:00,,pending,1
14736,427,4246,2024-11-24 00:00:00,2024-11-25 00:00:00,accepted,1
14737,1862,4246,2025-11-09 00:00:00,,pending,1
14738,2847,4061,2025-11-07 00:00:00,2025-11-16 00:00:00,accepted,1
14739,2125,4061,2024-11-07 00:00:00,2024-11-21 00:00:00,rejected,1
14740,1455,4061,2025-05-11 00:00:00,2025-05-25 00:00:00,accepted,1
14741,2563,1770,2025-12-14 00:00:00,,pending,1
14742,2872,1770,2025-11-05 00:00:00,2025-11-16 00:00:00,accepted,1
14743,967,1937,2025-03-27 00:00:00,,alerted,0
14744,658,1937,2025-05-22 00:00:00,,alerted,0
14745,1707,2608,2025-07-24 00:00:00,,pending,1
14746,1878,2608,2024-08-23 00:00:00,2024-09-08 00:00:00,accepted,1
14747,2137,2608,2025-10-19 00:00:00,2025-10-30 00:00:00,rejected,1
14748,72,2608,2025-07-04 00:00:00,2025-07-07 00:00:00,accepted,1
14749,333,4174,2025-06-22 00:00:00,2025-07-11 00:00:00,canceled,1
14750,2168,4174,2025-11-02 00:00:00,2025-11-12 00:00:00,accepted,1
14751,1985,4174,2025-11-03 00:00:00,2025-11-13 00:00:00,accepted,1
14752,2768,3216,2025-10-27 00:00:00,2025-11-14 00:00:00,rejected,1
14753,2833,3216,2025-06-28 00:00:00,2025-07-14 00:00:00,rejected,1
14754,977,3216,2025-08-05 00:00:00,2025-08-16 00:00:00,rejected,1
14755,502,4130,2025-12-29 00:00:00,2026-01-10 00:00:00,canceled,1
14756,2916,4130,2025-05-21 00:00:00,,pending,1
14757,975,4130,2025-05-02 00:00:00,,pending,1
14758,2173,4130,2025-10-23 00:00:00,,pending,1
14759,2907,4412,2025-07-25 00:00:00,2025-08-07 00:00:00,canceled,1
14760,1375,4412,2025-06-06 00:00:00,2025-06-08 00:00:00,accepted,1
14761,977,4967,2025-09-22 00:00:00,,pending,1
14762,717,4967,2025-09-10 00:00:00,2025-09-16 00:00:00,canceled,1
14763,1459,5295,2024-12-16 00:00:00,2025-01-05 00:00:00,accepted,1
14764,1563,5295,2025-08-06 00:00:00,,pending,1
14765,3016,5295,2025-09-18 00:00:00,2025-09-29 00:00:00,rejected,1
14766,3015,5295,2025-08-23 00:00:00,,pending,1
14767,347,2725,2024-10-19 00:00:00,,alerted,0
14768,77,2725,2025-03-23 00:00:00,2025-04-10 00:00:00,canceled,1
14769,442,2725,2025-05-25 00:00:00,2025-06-02 00:00:00,accepted,1
14770,2253,4287,2025-10-07 00:00:00,2025-10-14 00:00:00,canceled,1
14771,2991,4287,2023-12-12 00:00:00,,pending,1
14772,368,4287,2025-05-10 00:00:00,2025-05-11 00:00:00,canceled,1
14773,2171,3110,2025-04-13 00:00:00,2025-04-16 00:00:00,canceled,1
14774,1370,3110,2024-06-16 00:00:00,2024-06-21 00:00:00,canceled,1
14775,2565,3110,2025-05-06 00:00:00,2025-05-15 00:00:00,rejected,1
14776,222,3386,2024-09-11 00:00:00,2024-09-12 00:00:00,accepted,1
14777,842,3386,2025-07-16 00:00:00,2025-07-28 00:00:00,rejected,1
14778,221,3386,2024-05-05 00:00:00,2024-05-22 00:00:00,accepted,1
14779,2159,1944,2025-10-29 00:00:00,,alerted,0
14780,2052,1944,2025-05-03 00:00:00,,pending,1
14781,3033,1944,2024-12-12 00:00:00,2024-12-31 00:00:00,canceled,1
14782,729,1944,2025-07-02 00:00:00,2025-07-09 00:00:00,rejected,1
14783,853,2065,2025-11-14 00:00:00,,pending,1
14784,1469,2065,2025-08-22 00:00:00,2025-08-29 00:00:00,accepted,1
14785,2205,2065,2024-12-22 00:00:00,2025-01-04 00:00:00,rejected,1
14786,482,2065,2025-12-13 00:00:00,2026-01-01 00:00:00,accepted,1
14787,1066,2921,2024-09-29 00:00:00,,pending,1
14788,2504,2921,2025-12-09 00:00:00,,pending,1
14789,1058,2921,2024-10-31 00:00:00,,pending,1
14790,831,2121,2025-09-28 00:00:00,2025-10-15 00:00:00,accepted,1
14791,781,2121,2025-09-18 00:00:00,,pending,1
14792,639,2121,2025-07-22 00:00:00,,pending,1
14793,2758,2121,2025-08-14 00:00:00,,pending,1
14794,530,2796,2025-12-06 00:00:00,,alerted,0
14795,2616,2796,2025-10-26 00:00:00,,pending,1
14796,462,2796,2025-09-12 00:00:00,2025-09-19 00:00:00,accepted,1
14797,2344,2796,2024-12-29 00:00:00,2025-01-05 00:00:00,accepted,1
14798,2606,5276,2025-07-16 00:00:00,2025-07-20 00:00:00,rejected,1
14799,2686,5276,2026-01-04 00:00:00,2026-01-19 00:00:00,accepted,1
14800,898,5276,2025-10-25 00:00:00,,pending,1
14801,1255,4801,2025-05-04 00:00:00,2025-05-24 00:00:00,rejected,1
14802,2914,4801,2025-09-24 00:00:00,2025-10-06 00:00:00,rejected,1
14803,2719,3724,2025-12-08 00:00:00,2025-12-13 00:00:00,accepted,1
14804,830,3724,2026-01-07 00:00:00,2026-01-18 00:00:00,accepted,1
14805,33,3724,2025-10-25 00:00:00,,pending,1
14806,2381,2462,2025-10-16 00:00:00,2025-10-27 00:00:00,accepted,1
14807,3173,2462,2025-10-25 00:00:00,2025-11-12 00:00:00,rejected,1
14809,2943,2462,2024-11-16 00:00:00,,pending,1
14810,3137,4526,2025-08-12 00:00:00,,pending,1
14811,1245,4526,2025-08-25 00:00:00,2025-08-29 00:00:00,accepted,1
14812,2363,3125,2025-08-29 00:00:00,2025-09-02 00:00:00,accepted,1
14813,1524,3125,2025-10-04 00:00:00,2025-10-21 00:00:00,rejected,1
14814,161,5265,2025-11-29 00:00:00,2025-12-05 00:00:00,accepted,1
14815,2256,5265,2025-10-10 00:00:00,2025-10-11 00:00:00,accepted,1
14816,248,3466,2025-08-14 00:00:00,,alerted,0
14817,727,3466,2025-06-08 00:00:00,,alerted,0
14818,3039,3466,2025-09-28 00:00:00,,pending,1
14819,3170,3466,2025-03-01 00:00:00,2025-03-09 00:00:00,rejected,1
14820,322,4730,2024-10-01 00:00:00,2024-10-17 00:00:00,rejected,1
14821,2228,4730,2024-10-08 00:00:00,,pending,1
14822,92,2003,2024-02-02 00:00:00,,pending,1
14823,2258,2003,2025-05-17 00:00:00,,pending,1
14824,2336,2003,2025-02-05 00:00:00,,pending,1
14825,2868,2003,2025-01-21 00:00:00,2025-01-25 00:00:00,accepted,1
14826,2868,1622,2024-11-20 00:00:00,,pending,1
14827,475,1622,2024-09-23 00:00:00,2024-10-10 00:00:00,accepted,1
14828,3025,3537,2025-03-18 00:00:00,2025-03-31 00:00:00,accepted,1
14829,1605,3537,2025-08-29 00:00:00,2025-09-07 00:00:00,accepted,1
14830,759,3537,2025-07-23 00:00:00,2025-08-02 00:00:00,accepted,1
14831,2816,3537,2024-09-05 00:00:00,2024-09-13 00:00:00,accepted,1
14832,749,1681,2025-08-24 00:00:00,,pending,1
14833,2529,1681,2025-09-20 00:00:00,2025-10-06 00:00:00,canceled,1
14834,304,1681,2025-07-17 00:00:00,,pending,1
14835,1563,3450,2025-06-17 00:00:00,2025-06-26 00:00:00,accepted,1
14836,1459,3450,2024-11-30 00:00:00,,pending,1
14837,3016,3450,2025-08-18 00:00:00,2025-09-02 00:00:00,accepted,1
14838,971,3450,2025-12-16 00:00:00,,pending,1
14839,681,5206,2025-07-03 00:00:00,,pending,1
14840,43,5206,2025-10-28 00:00:00,,pending,1
14841,768,5206,2025-11-21 00:00:00,,pending,1
14842,719,4399,2025-08-12 00:00:00,2025-09-01 00:00:00,rejected,1
14843,2814,4399,2025-02-28 00:00:00,2025-03-06 00:00:00,canceled,1
14844,1923,4399,2025-05-31 00:00:00,,pending,1
14845,268,4399,2025-02-04 00:00:00,2025-02-13 00:00:00,rejected,1
14846,2084,4879,2025-12-21 00:00:00,2026-01-09 00:00:00,canceled,1
14847,1185,4879,2024-11-14 00:00:00,2024-11-22 00:00:00,accepted,1
14848,2833,2159,2025-05-01 00:00:00,,pending,1
14849,956,2159,2025-07-05 00:00:00,2025-07-15 00:00:00,accepted,1
14850,2768,2675,2025-11-14 00:00:00,2025-11-22 00:00:00,accepted,1
14851,197,2675,2025-07-21 00:00:00,,pending,1
14852,2988,2675,2024-07-31 00:00:00,2024-08-17 00:00:00,accepted,1
14853,956,2675,2025-06-29 00:00:00,,pending,1
14854,720,1635,2025-09-10 00:00:00,,pending,1
14855,2862,1635,2025-11-19 00:00:00,,pending,1
14856,2561,1871,2025-09-03 00:00:00,,pending,1
14857,1079,1871,2024-09-17 00:00:00,2024-10-04 00:00:00,accepted,1
14858,3016,4042,2025-10-13 00:00:00,2025-10-15 00:00:00,accepted,1
14859,1459,4042,2024-11-13 00:00:00,2024-11-26 00:00:00,rejected,1
14860,1768,4112,2025-11-11 00:00:00,,pending,1
14861,3078,4112,2025-08-25 00:00:00,,alerted,0
14862,608,1991,2025-04-09 00:00:00,2025-04-12 00:00:00,accepted,1
14865,3123,5256,2025-09-26 00:00:00,2025-10-13 00:00:00,accepted,1
14866,1466,5256,2025-12-25 00:00:00,2025-12-26 00:00:00,accepted,1
14867,1630,5256,2025-01-27 00:00:00,,pending,1
14868,1869,5256,2024-11-09 00:00:00,2024-11-15 00:00:00,accepted,1
14869,977,2179,2025-09-18 00:00:00,2025-10-02 00:00:00,accepted,1
14870,2016,2179,2025-07-01 00:00:00,,pending,1
14871,720,4955,2025-09-23 00:00:00,,pending,1
14872,2916,4955,2025-06-08 00:00:00,2025-06-19 00:00:00,accepted,1
14873,674,4955,2025-06-24 00:00:00,2025-07-07 00:00:00,accepted,1
14874,553,2707,2025-09-14 00:00:00,2025-09-29 00:00:00,accepted,1
14875,2768,2707,2025-11-15 00:00:00,2025-11-22 00:00:00,accepted,1
14876,2914,2707,2025-10-16 00:00:00,,pending,1
14877,3162,2707,2025-10-07 00:00:00,2025-10-13 00:00:00,rejected,1
14878,1674,3440,2025-09-28 00:00:00,2025-10-03 00:00:00,accepted,1
14879,2195,3440,2025-05-01 00:00:00,2025-05-18 00:00:00,canceled,1
14880,2981,3440,2025-02-19 00:00:00,2025-02-25 00:00:00,rejected,1
14881,2366,4727,2025-12-19 00:00:00,2025-12-29 00:00:00,canceled,1
14882,1871,4727,2025-05-04 00:00:00,2025-05-09 00:00:00,rejected,1
14883,3076,4727,2024-04-06 00:00:00,2024-04-21 00:00:00,accepted,1
14884,2272,4727,2025-08-04 00:00:00,,pending,1
14885,1831,2814,2025-10-09 00:00:00,2025-10-14 00:00:00,rejected,1
14886,396,2814,2025-07-04 00:00:00,2025-07-23 00:00:00,accepted,1
14887,654,2814,2025-11-19 00:00:00,,pending,1
14888,1105,2814,2025-09-14 00:00:00,,pending,1
14889,1516,5384,2025-11-27 00:00:00,2025-12-17 00:00:00,accepted,1
14890,1758,5384,2025-12-18 00:00:00,2026-01-04 00:00:00,accepted,1
14891,719,3009,2025-09-15 00:00:00,2025-09-25 00:00:00,accepted,1
14893,2505,3009,2025-11-14 00:00:00,,pending,1
14894,3021,3009,2025-06-23 00:00:00,2025-06-24 00:00:00,accepted,1
14895,710,4407,2025-09-10 00:00:00,,pending,1
14896,251,4407,2025-10-07 00:00:00,2025-10-19 00:00:00,accepted,1
14897,1924,2950,2025-12-10 00:00:00,,pending,1
14898,678,2950,2025-12-23 00:00:00,,pending,1
14899,2309,5160,2024-02-26 00:00:00,2024-02-29 00:00:00,accepted,1
14900,1818,5160,2024-02-19 00:00:00,2024-03-08 00:00:00,accepted,1
14901,3170,3694,2025-05-06 00:00:00,2025-05-09 00:00:00,rejected,1
14902,1460,3694,2024-12-28 00:00:00,2025-01-07 00:00:00,accepted,1
14903,1715,3694,2025-11-05 00:00:00,2025-11-13 00:00:00,accepted,1
14904,95,3694,2024-05-06 00:00:00,2024-05-25 00:00:00,accepted,1
14905,153,3709,2025-09-13 00:00:00,,pending,1
14906,2868,3709,2025-01-19 00:00:00,,pending,1
14907,842,3709,2025-04-27 00:00:00,,pending,1
14908,2800,5200,2025-04-01 00:00:00,,pending,1
14909,1994,5200,2025-07-10 00:00:00,2025-07-20 00:00:00,accepted,1
14910,768,5200,2025-10-15 00:00:00,2025-10-27 00:00:00,accepted,1
14911,43,5200,2025-09-07 00:00:00,2025-09-14 00:00:00,accepted,1
14912,2808,4867,2025-04-06 00:00:00,2025-04-15 00:00:00,accepted,1
14913,1529,4867,2025-07-24 00:00:00,2025-07-27 00:00:00,accepted,1
14914,571,4738,2025-04-08 00:00:00,,pending,1
14915,1931,4738,2025-07-04 00:00:00,2025-07-23 00:00:00,accepted,1
14916,569,4738,2025-12-13 00:00:00,2025-12-27 00:00:00,rejected,1
14917,1559,3259,2025-04-04 00:00:00,2025-04-24 00:00:00,canceled,1
14918,271,3259,2025-09-20 00:00:00,,pending,1
14919,2490,3259,2025-11-24 00:00:00,,pending,1
14920,1460,2714,2024-12-20 00:00:00,2024-12-23 00:00:00,accepted,1
14921,95,2714,2024-05-07 00:00:00,2024-05-18 00:00:00,rejected,1
14922,2208,4231,2025-10-28 00:00:00,,pending,1
14923,2489,4231,2025-11-12 00:00:00,,pending,1
14924,1469,4231,2025-07-16 00:00:00,2025-07-28 00:00:00,accepted,1
14925,825,4231,2025-12-24 00:00:00,2026-01-13 00:00:00,accepted,1
14926,1460,5177,2025-01-29 00:00:00,,pending,1
14927,3108,5177,2025-10-17 00:00:00,,pending,1
14928,854,5177,2025-04-22 00:00:00,2025-05-10 00:00:00,accepted,1
14929,1601,2794,2025-09-23 00:00:00,,pending,1
14930,335,2794,2025-10-09 00:00:00,,pending,1
14931,1417,2794,2025-11-30 00:00:00,,pending,1
14932,1255,4376,2025-07-09 00:00:00,,pending,1
14933,2535,4376,2025-03-17 00:00:00,,pending,1
14934,1657,2961,2025-08-14 00:00:00,2025-08-25 00:00:00,accepted,1
14935,1968,2961,2025-10-29 00:00:00,,pending,1
14936,879,2961,2025-06-15 00:00:00,,alerted,0
14937,2256,2940,2025-10-05 00:00:00,2025-10-24 00:00:00,accepted,1
14938,1720,2940,2025-07-12 00:00:00,2025-07-23 00:00:00,canceled,1
14939,530,2940,2025-09-14 00:00:00,,alerted,0
14940,827,2940,2025-10-30 00:00:00,2025-11-11 00:00:00,accepted,1
14941,717,5261,2025-10-29 00:00:00,,pending,1
14942,2833,5261,2025-06-02 00:00:00,2025-06-07 00:00:00,accepted,1
14943,2766,5261,2025-08-21 00:00:00,,pending,1
14944,3095,2701,2025-06-02 00:00:00,2025-06-17 00:00:00,rejected,1
14945,2616,2701,2025-12-02 00:00:00,,pending,1
14946,2297,3038,2025-09-30 00:00:00,,pending,1
14947,607,3038,2025-10-18 00:00:00,,pending,1
14948,911,3038,2025-10-07 00:00:00,,pending,1
14949,2769,3038,2024-10-20 00:00:00,2024-11-08 00:00:00,rejected,1
14950,1640,3530,2024-05-24 00:00:00,2024-06-02 00:00:00,rejected,1
14951,989,3530,2025-09-14 00:00:00,2025-09-30 00:00:00,rejected,1
14952,710,3530,2025-08-08 00:00:00,,pending,1
14953,101,3530,2025-07-14 00:00:00,,pending,1
14954,2117,5392,2025-11-05 00:00:00,2025-11-23 00:00:00,accepted,1
14955,2344,5392,2024-12-09 00:00:00,2024-12-25 00:00:00,accepted,1
14956,299,3087,2024-07-27 00:00:00,,pending,1
14957,50,3087,2025-06-16 00:00:00,2025-07-06 00:00:00,rejected,1
14958,749,4505,2025-07-05 00:00:00,2025-07-14 00:00:00,accepted,1
14959,2344,4505,2025-01-12 00:00:00,2025-01-22 00:00:00,accepted,1
14960,261,4505,2025-08-13 00:00:00,,pending,1
14961,754,3803,2025-04-20 00:00:00,2025-04-28 00:00:00,accepted,1
14962,338,3803,2025-10-25 00:00:00,2025-10-29 00:00:00,accepted,1
14963,1172,3260,2024-10-08 00:00:00,,pending,1
14964,2469,3260,2025-01-29 00:00:00,2025-02-04 00:00:00,accepted,1
14965,730,3260,2024-06-04 00:00:00,,pending,1
14966,784,4106,2025-01-01 00:00:00,2025-01-12 00:00:00,accepted,1
14967,2213,4106,2025-12-13 00:00:00,2025-12-23 00:00:00,rejected,1
14968,1924,3780,2025-10-13 00:00:00,2025-10-24 00:00:00,accepted,1
14969,678,3780,2025-11-14 00:00:00,,pending,1
14970,2446,3780,2025-05-04 00:00:00,2025-05-16 00:00:00,accepted,1
14971,817,3780,2025-03-18 00:00:00,2025-03-29 00:00:00,accepted,1
14972,3120,1856,2025-07-05 00:00:00,2025-07-16 00:00:00,rejected,1
14973,3060,1856,2025-10-05 00:00:00,,pending,1
14975,1994,2241,2025-05-19 00:00:00,2025-06-08 00:00:00,accepted,1
14976,1352,5187,2025-04-06 00:00:00,2025-04-18 00:00:00,accepted,1
14977,967,5187,2025-02-19 00:00:00,,alerted,0
14978,979,5187,2025-03-03 00:00:00,,pending,1
14979,2798,5187,2024-10-18 00:00:00,2024-10-29 00:00:00,accepted,1
14980,264,3410,2025-12-20 00:00:00,,alerted,0
14981,2523,3410,2025-09-09 00:00:00,2025-09-19 00:00:00,accepted,1
14982,2425,3410,2025-10-18 00:00:00,2025-10-26 00:00:00,rejected,1
14983,1469,3410,2025-08-15 00:00:00,2025-08-17 00:00:00,accepted,1
14984,1237,2439,2025-10-28 00:00:00,2025-10-30 00:00:00,rejected,1
14985,1644,2439,2024-09-08 00:00:00,2024-09-09 00:00:00,accepted,1
14986,1780,2439,2025-04-07 00:00:00,2025-04-19 00:00:00,accepted,1
14987,1834,1783,2025-10-07 00:00:00,,pending,1
14988,1316,1783,2025-11-17 00:00:00,2025-11-30 00:00:00,accepted,1
14989,2251,1783,2025-05-05 00:00:00,2025-05-10 00:00:00,accepted,1
14990,1976,3691,2025-04-23 00:00:00,2025-04-30 00:00:00,accepted,1
14991,250,3691,2025-07-21 00:00:00,2025-08-07 00:00:00,rejected,1
14992,645,3691,2025-03-14 00:00:00,,alerted,0
14993,2392,4761,2025-08-20 00:00:00,2025-09-03 00:00:00,accepted,1
14994,1278,4761,2025-11-26 00:00:00,,pending,1
14995,176,2008,2025-08-16 00:00:00,2025-08-28 00:00:00,accepted,1
14996,471,2008,2025-04-07 00:00:00,,pending,1
14997,2425,4717,2025-11-16 00:00:00,,pending,1
14998,264,4717,2025-10-21 00:00:00,2025-10-24 00:00:00,accepted,1
14999,943,4717,2025-12-11 00:00:00,,pending,1
15000,2385,4455,2025-03-16 00:00:00,2025-04-02 00:00:00,accepted,1
15001,699,4455,2025-05-29 00:00:00,2025-06-01 00:00:00,accepted,1
15002,2912,1749,2024-08-23 00:00:00,2024-08-25 00:00:00,canceled,1
15003,164,1749,2025-07-24 00:00:00,,pending,1
15004,2151,3388,2024-09-22 00:00:00,,pending,1
15005,4,3388,2025-04-17 00:00:00,,alerted,0
15006,3153,4887,2025-09-27 00:00:00,2025-10-17 00:00:00,accepted,1
15007,1375,4887,2025-04-25 00:00:00,2025-04-27 00:00:00,accepted,1
15008,2671,4887,2025-08-24 00:00:00,,pending,1
15009,3109,3277,2024-09-26 00:00:00,,pending,1
15010,2503,3277,2025-12-04 00:00:00,2025-12-05 00:00:00,accepted,1
15011,2173,3277,2025-10-16 00:00:00,2025-10-23 00:00:00,canceled,1
15012,1469,5071,2025-06-23 00:00:00,,pending,1
15013,23,5071,2025-02-17 00:00:00,2025-03-05 00:00:00,accepted,1
15014,1576,5071,2025-05-19 00:00:00,2025-05-29 00:00:00,accepted,1
15015,2204,5358,2025-01-19 00:00:00,2025-01-25 00:00:00,canceled,1
15016,2177,5358,2025-08-02 00:00:00,2025-08-21 00:00:00,accepted,1
15017,459,5358,2024-05-23 00:00:00,,alerted,0
15018,2955,2175,2025-02-06 00:00:00,2025-02-18 00:00:00,accepted,1
15019,769,2175,2025-12-14 00:00:00,,pending,1
15020,76,3202,2024-03-29 00:00:00,2024-04-05 00:00:00,canceled,1
15021,367,3202,2025-06-08 00:00:00,2025-06-27 00:00:00,rejected,1
15022,2244,3202,2025-07-28 00:00:00,2025-08-04 00:00:00,canceled,1
15023,411,5098,2025-04-20 00:00:00,2025-05-01 00:00:00,accepted,1
15024,219,5098,2025-12-03 00:00:00,,pending,1
15025,1517,5098,2025-04-22 00:00:00,2025-04-27 00:00:00,accepted,1
15026,3016,1926,2025-07-20 00:00:00,,pending,1
15027,2843,1926,2025-06-15 00:00:00,,pending,1
15028,970,4070,2024-11-04 00:00:00,,pending,1
15029,79,4070,2025-07-11 00:00:00,2025-07-26 00:00:00,accepted,1
15030,76,4070,2024-04-06 00:00:00,2024-04-22 00:00:00,accepted,1
15031,1731,2292,2025-08-14 00:00:00,,pending,1
15032,2151,2292,2024-10-11 00:00:00,2024-10-24 00:00:00,accepted,1
15033,2843,3371,2025-06-14 00:00:00,,pending,1
15034,248,3371,2025-08-11 00:00:00,,alerted,0
15035,1303,3371,2025-06-11 00:00:00,,alerted,0
15036,2121,3371,2025-08-02 00:00:00,2025-08-08 00:00:00,rejected,1
15037,475,4266,2024-09-21 00:00:00,2024-09-23 00:00:00,accepted,1
15038,2772,4266,2025-10-15 00:00:00,2025-10-22 00:00:00,accepted,1
