CommentId,ProgramId,UserId,CommentText,CreatedAt,IsDeleted
2707,2511,3568,Can the schedule be flexible?,2025-10-14 11:00:00,no
2708,1250,4982,I really appreciate you offering this mentorship.,2024-04-11 01:00:00,no
2709,2800,3415,I'd love to learn more about this topic.,2025-03-06 22:00:00,no
2710,2303,1638,Do I need any prerequisites before joining?,2024-10-01 12:00:00,no
2711,542,3025,This looks exactly like what I need!,2025-10-03 12:00:00,no
2712,1197,4577,I'm very excited about this opportunity.,2025-08-14 17:00:00,no
2713,1738,5116,I'm very excited about this opportunity.,2025-12-04 09:00:00,no
2714,1385,3949,Do I need any prerequisites before joining?,2025-10-10 16:00:00,no
2715,2523,5055,Is this suitable for intermediate level?,2025-10-25 23:00:00,no
2716,2646,5043,"Great mentorship opportunity, very interested.",2025-01-24 12:00:00,no
2717,2388,4059,This aligns perfectly with my career goals.,2025-05-18 07:00:00,no
2718,367,5397,"This sounds amazing, looking forward to it!",2025-06-15 04:00:00,no
2719,3106,4935,Will there be any hands-on projects?,2025-10-05 18:00:00,no
2720,2350,3191,I've been looking for this kind of mentorship.,2025-09-04 15:00:00,no
2721,977,2469,I've been looking for this kind of mentorship.,2025-09-22 13:00:00,no
2722,599,5214,I'd love to learn more about this topic.,2025-05-15 01:00:00,no
2723,197,4423,What resources will be provided during mentorship?,2025-08-29 00:00:00,no
2724,956,4423,What tools or technologies will we use?,2025-08-16 23:00:00,no
2725,1459,2645,How many mentees are you currently accepting?,2024-10-26 10:00:00,no
2726,2225,3919,This aligns perfectly with my career goals.,2025-09-28 17:00:00,no
2727,719,4562,Is this suitable for intermediate level?,2025-09-30 11:00:00,no
2728,2542,1658,"Great mentorship opportunity, very interested.",2024-07-10 10:00:00,no
2729,1192,4855,Can you tell me more about the learning path?,2024-07-05 22:00:00,no
2730,2399,2394,How many mentees are you currently accepting?,2025-10-27 22:00:00,no
2731,1840,2429,What tools or technologies will we use?,2024-04-17 18:00:00,no
2732,622,2516,This aligns perfectly with my career goals.,2025-05-26 12:00:00,no
2733,1720,5061,How will the sessions be structured?,2025-07-24 07:00:00,no
2734,197,3923,Can I start immediately or is there a waiting period?,2025-07-07 02:00:00,no
2735,977,3923,What tools or technologies will we use?,2025-09-19 20:00:00,no
2736,462,3662,How many mentees are you currently accepting?,2025-07-18 11:00:00,no
2737,2173,4125,What tools or technologies will we use?,2025-12-15 17:00:00,no
2738,2719,5157,How long has this mentorship been running?,2025-12-12 10:00:00,no
2739,386,1560,Can you tell me more about the learning path?,2025-10-19 04:00:00,no
2740,1498,3300,What tools or technologies will we use?,2025-09-10 13:00:00,no
2741,1673,3300,I've been looking for this kind of mentorship.,2025-07-28 03:00:00,no
2742,2996,2354,Is this suitable for intermediate level?,2025-05-28 18:00:00,no
2743,1420,4777,"Great mentorship opportunity, very interested.",2024-10-29 12:00:00,no
2744,2853,2842,What's the expected time commitment per week?,2025-11-06 02:00:00,no
2745,2868,4633,The description really resonates with me.,2024-12-10 18:00:00,no
2746,488,4259,What resources will be provided during mentorship?,2025-08-15 19:00:00,no
2747,600,2235,Do I need any prerequisites before joining?,2025-07-20 06:00:00,no
2748,261,4585,What resources will be provided during mentorship?,2025-08-12 11:00:00,no
2749,2108,4225,How many mentees are you currently accepting?,2025-10-27 06:00:00,no
2750,2625,4646,"This sounds amazing, looking forward to it!",2025-12-09 22:00:00,no
2751,1455,5195,What tools or technologies will we use?,2025-04-04 04:00:00,no
2752,2132,4096,Can you tell me more about the learning path?,2025-12-01 07:00:00,no
2753,933,3210,This aligns perfectly with my career goals.,2025-07-10 13:00:00,no
2754,1985,5270,This aligns perfectly with my career goals.,2025-12-15 17:00:00,no
2755,2117,3222,This looks exactly like what I need!,2026-01-02 16:00:00,no
2756,23,2348,Can I start immediately or is there a waiting period?,2025-02-04 08:00:00,no
2757,2833,4284,"Great mentorship opportunity, very interested.",2025-04-30 15:00:00,no
2758,581,4050,Can I start immediately or is there a waiting period?,2025-06-04 05:00:00,no
2759,2671,4844,Is this suitable for intermediate level?,2025-11-18 00:00:00,no
2760,1597,4418,What resources will be provided during mentorship?,2025-02-05 01:00:00,no
2761,2988,4414,I've been looking for this kind of mentorship.,2024-07-11 18:00:00,no
2762,2117,4847,Can you tell me more about the learning path?,2025-11-13 13:00:00,no
2763,3109,3883,Do I need any prerequisites before joining?,2024-10-10 13:00:00,no
2764,810,5023,What resources will be provided during mentorship?,2025-09-14 02:00:00,no
2765,1043,5081,Is this suitable for intermediate level?,2025-10-28 05:00:00,no
2766,291,4249,I really appreciate you offering this mentorship.,2025-09-03 21:00:00,no
2767,436,5105,Can I start immediately or is there a waiting period?,2024-06-20 17:00:00,no
2768,349,4474,This looks exactly like what I need!,2025-01-28 12:00:00,no
2769,2297,3070,This looks exactly like what I need!,2025-10-09 16:00:00,no
2770,2854,5251,I really appreciate you offering this mentorship.,2024-05-21 16:00:00,no
2771,1784,3096,Can I start immediately or is there a waiting period?,2025-04-24 09:00:00,no
2772,2535,2182,Can the schedule be flexible?,2025-01-09 03:00:00,no
2773,797,1758,I'm very excited about this opportunity.,2025-08-05 14:00:00,no
2774,2610,3884,"This sounds amazing, looking forward to it!",2025-05-25 19:00:00,no
2775,1516,2360,How will the sessions be structured?,2025-11-10 15:00:00,no
2776,87,2285,Is this suitable for intermediate level?,2025-06-02 15:00:00,no
2777,747,4057,How long has this mentorship been running?,2025-05-03 21:00:00,no
2778,2385,4057,This looks exactly like what I need!,2025-03-02 18:00:00,no
2779,896,2266,What tools or technologies will we use?,2025-08-18 20:00:00,no
2780,2627,5226,Can the schedule be flexible?,2025-10-22 07:00:00,no
2781,2125,4310,What resources will be provided during mentorship?,2024-11-22 17:00:00,no
2782,2162,4628,"Great mentorship opportunity, very interested.",2025-11-15 02:00:00,no
2783,1250,4447,I've been looking for this kind of mentorship.,2024-04-10 09:00:00,no
2784,1115,4540,I'm very excited about this opportunity.,2025-10-17 20:00:00,no
2785,2304,5424,Can you tell me more about the learning path?,2025-06-26 10:00:00,no
2786,698,3758,I've been looking for this kind of mentorship.,2025-06-30 06:00:00,no
2787,101,3540,This looks exactly like what I need!,2025-08-25 02:00:00,no
2788,2818,5374,I've been looking for this kind of mentorship.,2025-06-15 19:00:00,no
2789,2000,2136,What resources will be provided during mentorship?,2025-06-26 13:00:00,no
2790,3076,3950,This looks exactly like what I need!,2024-01-19 04:00:00,no
2791,3088,4610,Can you tell me more about the learning path?,2025-07-28 05:00:00,no
2792,2723,3295,This looks exactly like what I need!,2025-04-13 09:00:00,no
2793,1197,2788,What resources will be provided during mentorship?,2025-07-27 20:00:00,no
2794,2580,3734,How will the sessions be structured?,2025-04-26 02:00:00,no
2795,3066,3205,Do I need any prerequisites before joining?,2025-04-20 21:00:00,no
2796,526,4704,How many mentees are you currently accepting?,2025-06-22 12:00:00,no
2797,95,2618,Does this cover advanced topics as well?,2024-06-20 11:00:00,no
2798,2798,1958,I'd love to learn more about this topic.,2024-11-02 18:00:00,no
2799,1662,3690,Do I need any prerequisites before joining?,2024-07-16 16:00:00,no
2800,2768,2262,"Great mentorship opportunity, very interested.",2025-10-20 15:00:00,no
2801,197,4436,Can the schedule be flexible?,2025-07-12 07:00:00,no
2802,1563,4826,Can I start immediately or is there a waiting period?,2025-07-31 02:00:00,no
2803,35,2460,Can you tell me more about the learning path?,2025-12-18 01:00:00,no
2804,199,1554,How long has this mentorship been running?,2025-11-14 12:00:00,no
2805,1597,2934,Do I need any prerequisites before joining?,2024-12-10 20:00:00,no
2806,678,3432,"This sounds amazing, looking forward to it!",2025-12-22 00:00:00,no
2807,2868,4930,This looks exactly like what I need!,2025-02-07 07:00:00,no
2808,1537,1679,Can the schedule be flexible?,2025-08-07 15:00:00,no
2809,2375,3119,"This sounds amazing, looking forward to it!",2025-03-09 06:00:00,no
2810,322,2070,Do I need any prerequisites before joining?,2024-10-01 23:00:00,no
2811,2955,3325,What resources will be provided during mentorship?,2025-01-19 09:00:00,no
2812,427,4246,How will the sessions be structured?,2024-11-21 20:00:00,no
2813,1878,2608,Can I start immediately or is there a waiting period?,2024-08-17 12:00:00,no
2814,1375,4412,"Great mentorship opportunity, very interested.",2025-06-02 00:00:00,no
2815,221,3386,How long has this mentorship been running?,2024-05-02 04:00:00,no
2816,831,2121,"Great mentorship opportunity, very interested.",2025-09-27 10:00:00,no
2817,462,2796,Can you tell me more about the learning path?,2025-09-07 15:00:00,no
2818,2868,2003,How long has this mentorship been running?,2025-01-15 11:00:00,no
2819,1185,4879,I've been looking for this kind of mentorship.,2024-11-12 18:00:00,no
2820,956,2159,"Great mentorship opportunity, very interested.",2025-07-03 22:00:00,no
2821,3123,5256,Can the schedule be flexible?,2025-09-24 15:00:00,no
2822,1869,5256,Is this suitable for intermediate level?,2024-11-06 13:00:00,no
2823,553,2707,What resources will be provided during mentorship?,2025-09-09 08:00:00,no
2824,2768,2707,Can I start immediately or is there a waiting period?,2025-11-13 19:00:00,no
2825,1818,5160,Can you tell me more about the learning path?,2024-02-18 22:00:00,no
2826,768,5200,Can you tell me more about the learning path?,2025-10-14 11:00:00,no
2827,1460,2714,I've been looking for this kind of mentorship.,2024-12-19 08:00:00,no
2828,827,2940,How will the sessions be structured?,2025-10-27 06:00:00,no
2829,2469,3260,I'm very excited about this opportunity.,2025-01-25 20:00:00,no
2830,1375,4887,This aligns perfectly with my career goals.,2025-04-28 23:00:00,no
2831,1576,5071,I really appreciate you offering this mentorship.,2025-05-16 06:00:00,no
2832,79,4070,How will the sessions be structured?,2025-07-05 09:00:00,no
2833,76,4070,"Great mentorship opportunity, very interested.",2024-04-03 09:00:00,no
2834,977,2502,Is this suitable for intermediate level?,2025-10-09 05:00:00,no
2835,2907,3518,"This sounds amazing, looking forward to it!",2025-08-30 16:00:00,no
2836,1495,2680,How long has this mentorship been running?,2025-11-30 14:00:00,no
2837,228,5145,I'm very excited about this opportunity.,2025-04-16 07:00:00,no
2838,2580,5145,I've heard great things about this mentor!,2025-03-23 11:00:00,no
2839,2722,3031,Will there be any hands-on projects?,2025-03-18 02:00:00,no
2840,646,5377,"This sounds amazing, looking forward to it!",2025-05-28 00:00:00,no
2841,816,5327,I'm very excited about this opportunity.,2025-02-26 07:00:00,no
2842,911,2734,How many mentees are you currently accepting?,2025-12-20 01:00:00,no
2843,1201,5057,Will there be any hands-on projects?,2025-11-03 09:00:00,no
2844,197,4493,How many mentees are you currently accepting?,2025-09-20 03:00:00,no
2845,842,4493,Can I start immediately or is there a waiting period?,2025-05-23 05:00:00,no
2846,2958,1806,"Great mentorship opportunity, very interested.",2025-09-10 04:00:00,no
2847,291,3636,This looks exactly like what I need!,2025-09-04 17:00:00,no
2848,2148,5171,This looks exactly like what I need!,2024-11-15 23:00:00,no
2849,2818,3821,What's the expected time commitment per week?,2025-08-07 11:00:00,no
2850,1156,2643,Is this suitable for intermediate level?,2025-04-04 01:00:00,no
2851,1750,4736,I've been looking for this kind of mentorship.,2025-11-20 03:00:00,no
2852,1043,2933,Can I start immediately or is there a waiting period?,2025-10-10 20:00:00,no
2853,439,2659,This aligns perfectly with my career goals.,2026-01-10 15:00:00,no
2854,2853,2432,"This sounds amazing, looking forward to it!",2025-11-04 04:00:00,no
2855,2907,4536,Are there any group activities or just 1-on-1?,2025-10-03 13:00:00,no
2856,1495,5026,How will the sessions be structured?,2025-11-21 22:00:00,no
2857,647,5386,I really appreciate you offering this mentorship.,2025-05-11 09:00:00,no
2858,462,1766,Do I need any prerequisites before joining?,2025-07-04 00:00:00,no
2859,462,2729,Can I start immediately or is there a waiting period?,2025-07-04 15:00:00,no
2860,3076,3121,I'd love to learn more about this topic.,2024-04-04 18:00:00,no
2861,2258,4561,Can you tell me more about the learning path?,2025-07-10 01:00:00,no
2862,2172,2176,I'd love to learn more about this topic.,2025-11-09 00:00:00,no
2863,2094,2176,I'd love to learn more about this topic.,2025-11-08 16:00:00,no
2864,1931,5308,What resources will be provided during mentorship?,2025-08-21 22:00:00,no
2865,1605,5363,What resources will be provided during mentorship?,2025-07-17 02:00:00,no
2866,3088,3577,What's the expected time commitment per week?,2025-07-23 11:00:00,no
2867,1201,3509,Do I need any prerequisites before joining?,2025-10-15 06:00:00,no
2868,1469,4476,"This sounds amazing, looking forward to it!",2025-06-24 09:00:00,no
2869,3173,4659,This looks exactly like what I need!,2025-10-03 20:00:00,no
2870,2768,4680,This aligns perfectly with my career goals.,2025-10-18 15:00:00,no
2871,1273,3708,Can you tell me more about the learning path?,2024-10-10 19:00:00,no
2872,2368,2614,What tools or technologies will we use?,2025-12-04 19:00:00,no
2873,781,5291,How many mentees are you currently accepting?,2025-09-08 11:00:00,no
2874,827,3829,I'm very excited about this opportunity.,2025-11-26 23:00:00,no
2875,1206,5304,Do I need any prerequisites before joining?,2024-09-09 00:00:00,no
2876,2868,2852,Can I start immediately or is there a waiting period?,2025-01-03 12:00:00,no
2877,730,3728,Can I start immediately or is there a waiting period?,2024-05-27 19:00:00,no
2878,830,3792,Can you tell me more about the learning path?,2025-12-30 09:00:00,no
2879,3076,4977,Will there be any hands-on projects?,2024-03-03 16:00:00,no
2880,2291,4795,Can I start immediately or is there a waiting period?,2025-05-29 08:00:00,no
2881,1459,1588,I've been looking for this kind of mentorship.,2024-12-10 21:00:00,no
2882,2239,5034,Is this suitable for intermediate level?,2025-05-26 20:00:00,no
2883,1378,2529,Can you tell me more about the learning path?,2024-09-29 16:00:00,no
2884,2131,3486,What's the expected time commitment per week?,2025-11-27 03:00:00,no
2885,710,3041,Can you tell me more about the learning path?,2025-09-27 03:00:00,no
2886,1375,2522,Can I start immediately or is there a waiting period?,2025-06-24 03:00:00,no
2887,1830,5054,How many mentees are you currently accepting?,2025-10-03 00:00:00,no
2888,612,5053,What resources will be provided during mentorship?,2025-07-29 15:00:00,no
2889,1050,5053,"Great mentorship opportunity, very interested.",2024-04-27 11:00:00,no
2890,2936,4022,"This sounds amazing, looking forward to it!",2025-09-07 23:00:00,no
2891,197,4974,I really appreciate you offering this mentorship.,2025-08-10 09:00:00,no
2892,67,2615,How many mentees are you currently accepting?,2025-09-20 11:00:00,no
2893,2563,2685,How will the sessions be structured?,2025-11-09 06:00:00,no
2894,2652,2685,Is this suitable for intermediate level?,2025-10-14 14:00:00,no
2895,1243,5108,I've been looking for this kind of mentorship.,2025-06-25 02:00:00,no
2896,2173,5459,How long has this mentorship been running?,2025-12-06 01:00:00,no
2897,1469,5459,Can you tell me more about the learning path?,2025-08-06 15:00:00,no
2898,84,3116,How long has this mentorship been running?,2024-12-23 18:00:00,no
2899,1308,2288,How many mentees are you currently accepting?,2025-10-11 03:00:00,no
2900,2862,1670,How long has this mentorship been running?,2025-10-12 11:00:00,no
2901,161,4326,Will there be any hands-on projects?,2025-10-27 01:00:00,no
2902,1712,2273,What tools or technologies will we use?,2024-06-23 22:00:00,no
2903,1375,5087,How long has this mentorship been running?,2025-05-04 12:00:00,no
2904,887,2530,What resources will be provided during mentorship?,2025-09-05 13:00:00,no
2905,462,4052,"Great mentorship opportunity, very interested.",2025-08-15 12:00:00,no
2906,2868,1664,Is this suitable for intermediate level?,2024-12-13 07:00:00,no
2907,427,3747,How competitive is the application process?,2024-11-09 09:00:00,no
2908,1328,4197,I've been looking for this kind of mentorship.,2025-10-07 14:00:00,no
2909,817,2983,This looks exactly like what I need!,2025-05-15 15:00:00,no
2910,2809,5016,Will there be any hands-on projects?,2025-05-29 16:00:00,no
2911,325,4560,I'd love to learn more about this topic.,2025-09-19 02:00:00,no
2912,1563,4838,How many mentees are you currently accepting?,2025-07-26 02:00:00,no
2913,2956,3325,How long has this mentorship been running?,2025-02-22 01:00:00,no
2914,977,2584,Will there be any hands-on projects?,2025-07-21 11:00:00,no
2915,2593,2521,Can I start immediately or is there a waiting period?,2025-08-06 04:00:00,no
2916,591,4612,How long has this mentorship been running?,2025-03-17 21:00:00,no
2917,1495,4347,What tools or technologies will we use?,2025-10-24 00:00:00,no
2918,2086,4931,How many mentees are you currently accepting?,2025-07-12 19:00:00,no
2919,2160,4628,How many mentees are you currently accepting?,2025-12-15 09:00:00,no
2920,768,3302,I really appreciate you offering this mentorship.,2025-10-15 00:00:00,no
2921,2309,2197,Can I start immediately or is there a waiting period?,2025-01-24 02:05:10,no
2922,3147,1929,"This sounds amazing, looking forward to it!",2024-07-24 11:00:00,no
2923,2768,2491,What's the best way to prepare before starting?,2025-10-20 23:00:00,no
2924,3173,4492,Can I start immediately or is there a waiting period?,2025-08-16 14:02:37,no
2925,1986,2048,I've been looking for this kind of mentorship.,2025-12-08 22:00:00,no
2926,2736,4266,"Great mentorship opportunity, very interested.",2025-08-06 23:00:00,no
2927,732,3868,I'm very excited about this opportunity.,2025-08-17 14:00:00,no
2928,2806,2664,What tools or technologies will we use?,2024-09-28 17:00:00,no
2929,2809,2754,How many mentees are you currently accepting?,2025-07-10 07:00:00,no
2930,768,2355,How will the sessions be structured?,2025-10-17 16:00:00,no
2931,2509,4914,Interesting approach to teaching this topic.,2025-08-06 09:00:00,no
2932,827,3081,This aligns perfectly with my career goals.,2025-10-04 02:00:00,no
2933,1763,4980,Will there be any real-world project work?,2025-10-28 06:00:00,no
2934,569,1738,Do I need any prerequisites before joining?,2025-11-13 12:00:00,no
2935,923,3520,This aligns perfectly with my career goals.,2025-07-14 23:00:00,no
2936,2625,1840,How often do the sessions take place?,2025-11-08 01:00:00,no
2937,2272,4727,Are there any group activities or just 1-on-1?,2025-07-27 03:00:00,no
2938,1189,2628,This looks exactly like what I need!,2025-04-26 02:00:00,no
2939,1459,3224,This seems like a solid learning path.,2024-12-15 07:00:00,no
2940,1172,5274,What resources will be provided during mentorship?,2025-04-03 12:40:28,no
2941,3168,3776,What's the expected time commitment per week?,2025-12-17 22:00:00,no
2942,1546,3385,Do you accept mentees from different time zones?,2025-07-05 13:00:00,no
2943,748,5477,Do I need any prerequisites before joining?,2025-07-24 00:00:00,no
2944,2191,3946,Looking forward to growing my skills in this area.,2025-09-25 15:00:00,no
2945,831,3116,How flexible is the mentorship timeline?,2025-08-15 07:00:00,no
2946,171,2203,Really excited to see this opportunity!,2024-10-24 06:00:00,no
2947,819,4310,Can you share what past mentees have achieved?,2025-08-05 06:00:00,no
2948,2181,2705,I'm very excited about this opportunity.,2024-10-13 14:00:00,no
2949,2296,3860,Will there be any real-world project work?,2025-07-01 02:00:00,no
2950,571,4738,I'd love to learn more about this topic.,2025-04-05 13:00:00,no
2951,1408,4974,Is there a community of mentees I can connect with?,2025-10-25 00:00:00,no
2952,1834,4179,What's the expected time commitment per week?,2025-09-11 21:00:00,no
2953,58,3062,Do I need any prerequisites before joining?,2025-10-15 01:00:00,no
2954,1243,3338,Does this cover advanced topics as well?,2025-04-12 23:00:00,no
2955,2833,4450,Is this suitable for intermediate level?,2025-05-06 22:00:00,no
2956,2557,5040,"This sounds amazing, looking forward to it!",2025-07-16 07:00:00,no
2957,1197,4768,What's the expected time commitment per week?,2025-07-09 20:00:00,no
2958,95,4642,Can you share what past mentees have achieved?,2024-06-17 08:00:00,no
2959,1760,5290,"Thanks for offering this, it means a lot!",2024-10-12 01:00:00,no
2960,2281,5141,Are there any group activities or just 1-on-1?,2025-02-01 02:00:00,no
2961,3145,3346,I'd love to learn more about this topic.,2025-05-25 11:00:00,no
2962,488,3261,"Would love to join, what's the next step?",2025-07-18 02:00:00,no
2963,2886,4992,"This sounds amazing, looking forward to it!",2025-03-13 12:00:00,no
2964,2926,2813,I've been looking for this kind of mentorship.,2025-09-11 20:00:00,no
2965,3103,3879,Will there be any real-world project work?,2025-09-15 05:00:00,no
2966,1290,2321,"Would love to join, what's the next step?",2024-11-13 02:00:00,no
2967,1375,3102,This looks exactly like what I need!,2025-06-14 00:00:00,no
2968,1103,1713,Can you share what past mentees have achieved?,2025-11-23 18:00:00,no
2969,735,2369,"This sounds amazing, looking forward to it!",2025-10-11 09:00:00,no
2970,743,5463,Will there be any real-world project work?,2024-10-09 03:00:00,no
2971,2168,1669,Does this cover advanced topics as well?,2025-09-05 05:00:00,no
2972,3132,1717,I'm very excited about this opportunity.,2024-09-03 10:00:00,no
2973,3128,5210,I'd love to learn more about this topic.,2025-10-25 12:00:00,no
2974,842,3869,This aligns perfectly with my career goals.,2025-05-23 07:00:00,no
2975,1366,4027,Will there be any real-world project work?,2025-11-04 22:00:00,no
2976,1316,1811,Is this suitable for intermediate level?,2025-10-16 19:00:00,no
2977,2772,5179,Will there be any real-world project work?,2025-10-22 00:00:00,no
2978,281,4833,Can you share what past mentees have achieved?,2025-10-17 02:00:00,no
2979,1715,3375,I've been looking for this kind of mentorship.,2025-10-12 12:00:00,no
2980,967,1675,Can you tell me more about the learning path?,2025-03-31 01:00:00,no
2981,2833,3216,Can you share what past mentees have achieved?,2025-06-21 06:00:00,no
2982,1750,1648,Can you share what past mentees have achieved?,2025-10-19 14:00:00,no
2983,2537,3460,This looks exactly like what I need!,2025-04-04 06:00:00,no
2984,3158,4975,Does this cover advanced topics as well?,2025-07-29 23:00:00,no
2985,2916,4130,Does this cover advanced topics as well?,2025-05-18 01:00:00,no
2986,897,1529,Can you tell me more about the learning path?,2025-10-12 22:00:00,no
2987,20,2982,Is this suitable for intermediate level?,2025-03-23 02:00:00,no
2988,842,2007,Love the focus on practical skills here.,2025-06-22 21:00:00,no
2989,508,4871,Is there a community of mentees I can connect with?,2024-12-09 15:00:00,no
2990,95,4818,"This sounds amazing, looking forward to it!",2024-06-17 00:00:00,no
2991,1397,3019,How do you measure progress during the mentorship?,2025-11-27 00:00:00,no
2992,1424,5108,What's the expected time commitment per week?,2024-12-11 12:00:00,no
2993,530,2796,What's the expected time commitment per week?,2025-12-02 17:00:00,no
2994,1597,1652,"Great mentorship opportunity, very interested.",2025-01-01 04:00:00,no
2995,705,3816,"Thanks for offering this, it means a lot!",2024-05-29 00:00:00,no
2996,2534,5246,Really excited to see this opportunity!,2025-01-11 11:00:00,no
2997,2873,4532,"This sounds amazing, looking forward to it!",2025-10-14 10:00:00,no
2998,2686,3128,I've been looking for this kind of mentorship.,2025-11-29 18:00:00,no
2999,66,5298,This seems like a solid learning path.,2025-02-02 08:00:00,no
3000,1924,4131,Does this cover advanced topics as well?,2025-11-07 15:00:00,no
3001,1204,4973,How often do the sessions take place?,2024-02-22 02:00:00,no
3002,95,2593,What tools or technologies will we use?,2024-06-04 04:00:00,no
3003,863,5174,Looking forward to growing my skills in this area.,2025-07-29 19:00:00,no
3004,2251,4647,"This sounds amazing, looking forward to it!",2025-03-09 11:00:00,no
3005,2344,4280,I've been looking for this kind of mentorship.,2024-11-07 14:00:00,no
3006,2847,2277,Will there be any real-world project work?,2025-10-09 07:00:00,no
3007,1469,1843,What tools or technologies will we use?,2025-06-02 03:00:00,no
3008,719,4234,What tools or technologies will we use?,2025-09-18 14:00:00,no
3009,2868,2228,"Would love to join, what's the next step?",2025-02-13 12:00:00,no
3010,1128,4969,Is this suitable for intermediate level?,2025-12-10 13:00:00,no
3011,1981,4619,I'd love to learn more about this topic.,2025-07-16 23:00:00,no
3012,775,4004,"This sounds amazing, looking forward to it!",2024-07-04 06:00:00,no
3013,887,1850,What's the expected time commitment per week?,2025-08-20 18:00:00,no
3014,2148,2530,Really excited to see this opportunity!,2024-11-05 02:00:00,no
3015,2868,2182,This aligns perfectly with my career goals.,2024-12-10 01:00:00,no
3016,727,3941,Can the schedule be flexible?,2025-06-19 03:00:00,no
3017,101,2346,"This sounds amazing, looking forward to it!",2025-08-31 13:00:00,no
3018,952,5492,How many mentees are you currently accepting?,2024-10-10 10:00:00,no
3019,1156,2927,Do you accept mentees from different time zones?,2025-03-06 07:00:00,no
3020,758,4049,What's the best way to prepare before starting?,2025-07-14 18:00:00,no
3021,680,2674,Will there be any hands-on projects?,2025-03-23 14:00:00,no
3022,115,4064,Do you accept mentees from different time zones?,2024-06-23 06:00:00,no
3023,2981,3914,How many mentees are you currently accepting?,2025-02-07 09:00:00,no
3024,396,4757,Do I need any prerequisites before joining?,2025-06-15 17:00:00,no
3025,1375,3994,How many mentees are you currently accepting?,2025-06-13 17:00:00,no
3026,2486,5224,"Would love to join, what's the next step?",2025-11-19 16:00:00,no
3027,3016,1926,Looking forward to growing my skills in this area.,2025-07-24 00:00:00,no
3028,993,4459,How many mentees are you currently accepting?,2025-08-26 20:00:00,no
3029,717,2834,This seems like a solid learning path.,2025-10-02 22:00:00,no
3030,2955,2418,Really excited to see this opportunity!,2025-03-15 20:00:00,no
3031,1370,2702,Can you tell me more about the learning path?,2024-06-10 02:00:00,no
3032,675,4656,Love the focus on practical skills here.,2025-11-15 01:00:00,no
3033,322,2030,Is this suitable for intermediate level?,2024-09-01 17:00:00,no
3034,1189,4504,Is there a community of mentees I can connect with?,2025-05-03 10:00:00,no
3035,1185,1501,Looking forward to growing my skills in this area.,2024-09-17 22:00:00,no
3036,2671,4887,This seems like a solid learning path.,2025-09-16 04:00:00,no
3037,2245,2276,Are there any group activities or just 1-on-1?,2025-04-02 18:00:00,no
3038,1894,1789,What resources will be provided during mentorship?,2025-05-06 08:00:00,no
3039,2686,1838,Can you share what past mentees have achieved?,2025-12-13 20:00:00,no
3040,1950,2364,Interesting approach to teaching this topic.,2025-07-24 06:00:00,no
3041,475,3533,"This sounds amazing, looking forward to it!",2024-10-07 15:00:00,no
3042,1563,1774,"Bookmarked this, will apply soon!",2025-07-30 02:00:00,no
3043,977,3785,How will the sessions be structured?,2025-08-18 08:00:00,no
3044,2561,1735,What's the best way to prepare before starting?,2025-09-10 09:00:00,no
3045,1199,5182,How often do the sessions take place?,2025-09-06 18:00:00,no
3046,607,3585,Do I need any prerequisites before joining?,2025-10-02 00:00:00,no
3047,1514,4146,Really excited to see this opportunity!,2025-10-11 20:00:00,no
3048,2936,2120,Can you share what past mentees have achieved?,2025-10-10 14:00:00,no
3049,502,5081,Can you share what past mentees have achieved?,2025-11-20 00:00:00,no
3050,2886,2533,I've been looking for this kind of mentorship.,2025-04-01 08:00:00,no
3051,1042,2443,"Great mentorship opportunity, very interested.",2025-10-01 15:00:00,no
3052,1735,3080,How do you measure progress during the mentorship?,2024-09-11 11:00:00,no
3053,5,4517,I'm very excited about this opportunity.,2025-05-28 20:00:00,no
3054,678,4008,How many mentees are you currently accepting?,2025-10-22 01:00:00,no
3055,2961,1637,Can the schedule be flexible?,2025-07-01 22:00:00,no
3056,2862,1635,"Would love to join, what's the next step?",2025-11-11 07:00:00,no
3057,2282,3949,"This sounds amazing, looking forward to it!",2025-08-12 16:00:00,no
3058,248,4517,Will there be any real-world project work?,2025-05-23 11:00:00,no
3059,2137,3976,Can the schedule be flexible?,2025-09-20 08:00:00,no
3060,248,1893,"Thanks for offering this, it means a lot!",2025-08-04 21:00:00,no
3061,2329,2353,Will there be any real-world project work?,2025-08-19 06:00:00,no
3062,2529,2643,"Would love to join, what's the next step?",2025-12-02 02:00:00,no
3063,720,5248,Can you share what past mentees have achieved?,2025-11-27 04:00:00,no
3064,2124,2715,I'd love to learn more about this topic.,2024-09-17 18:00:00,no
3065,1414,4775,"Thanks for offering this, it means a lot!",2025-10-28 09:00:00,no
3066,2035,2498,Can you share what past mentees have achieved?,2025-08-05 13:00:00,no
3067,1250,5053,What's the best way to prepare before starting?,2024-02-18 17:00:00,no
3068,1446,3801,This seems like a solid learning path.,2025-10-21 23:00:00,no
3069,23,4356,I'd love to learn more about this topic.,2025-02-19 03:00:00,no
3070,3008,3223,Looking forward to growing my skills in this area.,2025-09-01 02:45:33,no
3071,1985,3017,How many mentees are you currently accepting?,2025-11-22 14:00:00,no
3072,2868,2812,Will there be any hands-on projects?,2024-12-30 08:00:00,no
3073,2179,5219,I'd love to learn more about this topic.,2024-03-29 17:00:00,no
3074,530,5490,Can the schedule be flexible?,2025-09-12 02:00:00,no
