ApplicationId,ProgramId,MenteeProfileId,AppliedAt,DecisionAt,Status,MeetRequirements
14906,2868,3709,03/04/2026 00:00,,pending,1
14907,842,3709,10/07/2026 00:00,,pending,1
14908,2800,5200,14/06/2026 00:00,,pending,1
14909,1994,5200,22/09/2026 00:00,02/10/2026 00:00,accepted,1
14910,768,5200,28/12/2026 00:00,09/01/2027 00:00,accepted,1
14911,43,5200,20/11/2026 00:00,27/11/2026 00:00,accepted,1
14912,2808,4867,19/06/2026 00:00,28/06/2026 00:00,accepted,1
14913,1529,4867,06/10/2026 00:00,09/10/2026 00:00,accepted,1
14914,571,4738,21/06/2026 00:00,,pending,1
14915,1931,4738,16/09/2026 00:00,05/10/2026 00:00,accepted,1
14916,569,4738,25/02/2027 00:00,11/03/2027 00:00,rejected,1
14917,1559,3259,17/06/2026 00:00,07/07/2026 00:00,canceled,1
14918,271,3259,03/12/2026 00:00,,pending,1
14919,2490,3259,06/02/2027 00:00,,pending,1
14920,1460,2714,04/03/2026 00:00,07/03/2026 00:00,accepted,1
14921,95,2714,20/07/2025 00:00,31/07/2025 00:00,rejected,1
14922,2208,4231,10/01/2027 00:00,,pending,1
14923,2489,4231,25/01/2027 00:00,,pending,1
14924,1469,4231,28/09/2026 00:00,10/10/2026 00:00,accepted,1
14925,825,4231,08/03/2027 00:00,28/03/2027 00:00,accepted,1
14926,1460,5177,13/04/2026 00:00,,pending,1
14927,3108,5177,30/12/2026 00:00,,pending,1
14928,854,5177,05/07/2026 00:00,23/07/2026 00:00,accepted,1
14929,1601,2794,06/12/2026 00:00,,pending,1
14930,335,2794,22/12/2026 00:00,,pending,1
14931,1417,2794,12/02/2027 00:00,,pending,1
14932,1255,4376,21/09/2026 00:00,,pending,1
14933,2535,4376,30/05/2026 00:00,,pending,1
14934,1657,2961,27/10/2026 00:00,07/11/2026 00:00,accepted,1
14935,1968,2961,11/01/2027 00:00,,pending,1
14936,879,2961,28/08/2026 00:00,,alerted,1
14937,2256,2940,18/12/2026 00:00,06/01/2027 00:00,accepted,1
14938,1720,2940,24/09/2026 00:00,05/10/2026 00:00,canceled,1
14939,530,2940,27/11/2026 00:00,,alerted,1
14940,827,2940,12/01/2027 00:00,24/01/2027 00:00,accepted,1
14941,717,5261,11/01/2027 00:00,,pending,1
14942,2833,5261,15/08/2026 00:00,20/08/2026 00:00,accepted,1
14943,2766,5261,03/11/2026 00:00,,pending,1
14944,3095,2701,15/08/2026 00:00,30/08/2026 00:00,rejected,1
14945,2616,2701,14/02/2027 00:00,,pending,1
14946,2297,3038,13/12/2026 00:00,,pending,1
14947,607,3038,31/12/2026 00:00,,pending,1
14948,911,3038,20/12/2026 00:00,,pending,1
14949,2769,3038,02/01/2026 00:00,21/01/2026 00:00,rejected,1
14950,1640,3530,06/08/2025 00:00,15/08/2025 00:00,rejected,1
14951,989,3530,27/11/2026 00:00,13/12/2026 00:00,rejected,1
14952,710,3530,21/10/2026 00:00,,pending,1
14953,101,3530,26/09/2026 00:00,,pending,1
14954,2117,5392,18/01/2027 00:00,05/02/2027 00:00,accepted,1
14955,2344,5392,21/02/2026 00:00,09/03/2026 00:00,accepted,1
14956,299,3087,09/10/2025 00:00,,pending,1
14957,50,3087,29/08/2026 00:00,18/09/2026 00:00,rejected,1
14958,749,4505,17/09/2026 00:00,26/09/2026 00:00,accepted,1
14959,2344,4505,27/03/2026 00:00,06/04/2026 00:00,accepted,1
14960,261,4505,26/10/2026 00:00,,pending,1
14961,754,3803,03/07/2026 00:00,11/07/2026 00:00,accepted,1
14962,338,3803,07/01/2027 00:00,11/01/2027 00:00,accepted,1
14963,1172,3260,21/12/2025 00:00,,pending,1
14964,2469,3260,13/04/2026 00:00,19/04/2026 00:00,accepted,1
14965,730,3260,17/08/2025 00:00,,pending,1
14966,784,4106,16/03/2026 00:00,27/03/2026 00:00,accepted,1
14967,2213,4106,25/02/2027 00:00,07/03/2027 00:00,rejected,1
14968,1924,3780,26/12/2026 00:00,06/01/2027 00:00,accepted,1
14969,678,3780,27/01/2027 00:00,,pending,1
14970,2446,3780,17/07/2026 00:00,29/07/2026 00:00,accepted,1
14971,817,3780,31/05/2026 00:00,11/06/2026 00:00,accepted,1
14972,3120,1856,17/09/2026 00:00,28/09/2026 00:00,rejected,1
14973,3060,1856,18/12/2026 00:00,,pending,1
14975,1994,2241,01/08/2026 00:00,21/08/2026 00:00,accepted,1
14976,1352,5187,19/06/2026 00:00,01/07/2026 00:00,accepted,1
14977,967,5187,04/05/2026 00:00,,alerted,1
14978,979,5187,16/05/2026 00:00,,pending,1
14979,2798,5187,31/12/2025 00:00,11/01/2026 00:00,accepted,1
14980,264,3410,04/03/2027 00:00,,alerted,1
14981,2523,3410,22/11/2026 00:00,02/12/2026 00:00,accepted,1
14982,2425,3410,31/12/2026 00:00,08/01/2027 00:00,rejected,1
14983,1469,3410,28/10/2026 00:00,30/10/2026 00:00,accepted,1
14984,1237,2439,10/01/2027 00:00,12/01/2027 00:00,rejected,1
14985,1644,2439,21/11/2025 00:00,22/11/2025 00:00,accepted,1
14986,1780,2439,20/06/2026 00:00,02/07/2026 00:00,accepted,1
14987,1834,1783,20/12/2026 00:00,,pending,1
14988,1316,1783,30/01/2027 00:00,12/02/2027 00:00,accepted,1
14989,2251,1783,18/07/2026 00:00,23/07/2026 00:00,accepted,1
14990,1976,3691,06/07/2026 00:00,13/07/2026 00:00,accepted,1
14991,250,3691,03/10/2026 00:00,20/10/2026 00:00,rejected,1
14992,645,3691,27/05/2026 00:00,,alerted,1
14993,2392,4761,02/11/2026 00:00,16/11/2026 00:00,accepted,1
14994,1278,4761,08/02/2027 00:00,,pending,1
14995,176,2008,29/10/2026 00:00,10/11/2026 00:00,accepted,1
14996,471,2008,20/06/2026 00:00,,pending,1
14997,2425,4717,29/01/2027 00:00,,pending,1
14998,264,4717,03/01/2027 00:00,06/01/2027 00:00,accepted,1
14999,943,4717,23/02/2027 00:00,,pending,1
15000,2385,4455,29/05/2026 00:00,15/06/2026 00:00,accepted,1
15001,699,4455,11/08/2026 00:00,14/08/2026 00:00,accepted,1
15002,2912,1749,05/11/2025 00:00,07/11/2025 00:00,canceled,1
15003,164,1749,06/10/2026 00:00,,pending,1
15004,2151,3388,05/12/2025 00:00,,pending,1
15005,4,3388,30/06/2026 00:00,,alerted,1
15006,3153,4887,10/12/2026 00:00,30/12/2026 00:00,accepted,1
15007,1375,4887,08/07/2026 00:00,10/07/2026 00:00,accepted,1
15008,2671,4887,06/11/2026 00:00,,pending,1
15009,3109,3277,09/12/2025 00:00,,pending,1
15010,2503,3277,16/02/2027 00:00,17/02/2027 00:00,accepted,1
15011,2173,3277,29/12/2026 00:00,05/01/2027 00:00,canceled,1
15012,1469,5071,05/09/2026 00:00,,pending,1
15013,23,5071,02/05/2026 00:00,18/05/2026 00:00,accepted,1
15014,1576,5071,01/08/2026 00:00,11/08/2026 00:00,accepted,1
15015,2204,5358,03/04/2026 00:00,09/04/2026 00:00,canceled,1
15016,2177,5358,15/10/2026 00:00,03/11/2026 00:00,accepted,1
15017,459,5358,05/08/2025 00:00,,alerted,1
15018,2955,2175,21/04/2026 00:00,03/05/2026 00:00,accepted,1
15019,769,2175,26/02/2027 00:00,,pending,1
15020,76,3202,11/06/2025 00:00,18/06/2025 00:00,canceled,1
15021,367,3202,21/08/2026 00:00,09/09/2026 00:00,rejected,1
15022,2244,3202,10/10/2026 00:00,17/10/2026 00:00,canceled,1
15023,411,5098,03/07/2026 00:00,14/07/2026 00:00,accepted,1
15024,219,5098,15/02/2027 00:00,,pending,1
15025,1517,5098,05/07/2026 00:00,10/07/2026 00:00,accepted,1
15026,3016,1926,02/10/2026 00:00,,pending,1
15027,2843,1926,28/08/2026 00:00,,pending,1
15028,970,4070,17/01/2026 00:00,,pending,1
15029,79,4070,23/09/2026 00:00,08/10/2026 00:00,accepted,1
15030,76,4070,19/06/2025 00:00,05/07/2025 00:00,accepted,1
15031,1731,2292,27/10/2026 00:00,,pending,1
15032,2151,2292,24/12/2025 00:00,06/01/2026 00:00,accepted,1
15033,2843,3371,27/08/2026 00:00,,pending,1
15034,248,3371,24/10/2026 00:00,,alerted,1
15035,1303,3371,24/08/2026 00:00,,alerted,1
15036,2121,3371,15/10/2026 00:00,21/10/2026 00:00,rejected,1
15037,475,4266,04/12/2025 00:00,06/12/2025 00:00,accepted,1
15038,2772,4266,28/12/2026 00:00,04/01/2027 00:00,accepted,1
15039,1662,4266,04/08/2025 00:00,10/08/2025 00:00,canceled,1
15040,687,4818,18/01/2027 00:00,04/02/2027 00:00,accepted,1
15041,95,4818,05/09/2025 00:00,,pending,1
15042,851,3849,24/11/2026 00:00,,pending,1
15043,314,3849,17/07/2026 00:00,28/07/2026 00:00,accepted,1
15044,834,3849,24/12/2026 00:00,,pending,1
15045,1322,3238,24/11/2026 00:00,27/11/2026 00:00,accepted,1
15046,2659,3238,10/01/2026 00:00,26/01/2026 00:00,accepted,1
15047,619,3238,02/01/2027 00:00,,pending,1
15048,2833,2502,13/08/2026 00:00,15/08/2026 00:00,canceled,1
15049,197,2502,30/11/2026 00:00,,pending,1
15050,977,2502,25/12/2026 00:00,30/12/2026 00:00,accepted,1
15051,1050,1741,11/07/2025 00:00,29/07/2025 00:00,accepted,1
15052,1698,1741,11/01/2027 00:00,,pending,1
15053,1250,1741,21/05/2025 00:00,,pending,1
15054,2907,3518,13/11/2026 00:00,14/11/2026 00:00,accepted,1
15055,2616,3518,28/12/2026 00:00,05/01/2027 00:00,rejected,1
15056,599,2184,08/10/2026 00:00,20/10/2026 00:00,canceled,1
15057,2375,2184,18/05/2026 00:00,23/05/2026 00:00,accepted,1
15058,2535,2184,12/04/2026 00:00,29/04/2026 00:00,accepted,1
15059,2988,2184,10/10/2025 00:00,16/10/2025 00:00,accepted,1
15060,2289,4851,21/01/2026 00:00,31/01/2026 00:00,canceled,1
15061,2505,4851,17/01/2027 00:00,,pending,1
15062,1566,4851,06/03/2027 00:00,14/03/2027 00:00,accepted,1
15063,831,5229,12/11/2026 00:00,,pending,1
15064,779,5229,14/06/2026 00:00,19/06/2026 00:00,canceled,1
15065,747,4732,10/07/2026 00:00,,pending,1
15066,488,4732,17/08/2026 00:00,06/09/2026 00:00,accepted,1
15067,1414,4732,05/03/2027 00:00,07/03/2027 00:00,rejected,1
15068,2936,4901,28/12/2026 00:00,09/01/2027 00:00,accepted,1
15069,754,4901,13/06/2026 00:00,02/07/2026 00:00,rejected,1
15070,1560,2511,22/07/2026 00:00,,pending,1
15071,1469,2511,20/10/2026 00:00,21/10/2026 00:00,accepted,1
15072,161,4192,01/01/2027 00:00,,pending,1
15073,250,4192,03/10/2026 00:00,19/10/2026 00:00,accepted,1
15074,779,4192,06/09/2026 00:00,,pending,1
15075,967,3347,13/06/2026 00:00,,alerted,1
15076,2798,3347,17/12/2025 00:00,,pending,1
15077,2514,4252,10/10/2025 00:00,13/10/2025 00:00,accepted,1
15078,2996,4252,14/07/2026 00:00,31/07/2026 00:00,accepted,1
15079,2621,4252,14/01/2027 00:00,30/01/2027 00:00,accepted,1
15080,2155,4415,20/05/2026 00:00,07/06/2026 00:00,canceled,1
15081,2344,4415,25/01/2026 00:00,,pending,1
15082,2907,4415,13/12/2026 00:00,,pending,1
15083,33,2823,23/10/2026 00:00,06/11/2026 00:00,accepted,1
15084,250,2823,28/09/2026 00:00,09/10/2026 00:00,canceled,1
15085,2718,2823,08/02/2027 00:00,,pending,1
15086,1495,2680,14/02/2027 00:00,25/02/2027 00:00,accepted,1
15087,2215,2680,17/11/2026 00:00,,pending,1
15088,1197,2680,09/09/2026 00:00,17/09/2026 00:00,accepted,1
15089,612,4377,25/11/2026 00:00,14/12/2026 00:00,accepted,1
15090,2273,4377,14/03/2026 00:00,18/03/2026 00:00,canceled,1
15091,2557,5191,06/11/2026 00:00,24/11/2026 00:00,rejected,1
15092,1861,5191,07/12/2026 00:00,,pending,1
15093,924,4797,21/01/2027 00:00,,pending,1
15094,1463,4797,12/01/2027 00:00,16/01/2027 00:00,rejected,1
15095,1267,4797,11/03/2026 00:00,,pending,1
15096,1812,4797,13/11/2026 00:00,,pending,1
15097,581,1686,09/08/2026 00:00,,pending,1
15098,2505,1686,02/01/2027 00:00,14/01/2027 00:00,accepted,1
15099,354,1686,04/09/2025 00:00,12/09/2025 00:00,rejected,1
15100,2847,2622,23/01/2027 00:00,,pending,1
15101,3186,2622,13/12/2026 00:00,02/01/2027 00:00,rejected,1
15102,2907,5250,19/11/2026 00:00,23/11/2026 00:00,accepted,1
15103,2721,5250,06/04/2026 00:00,19/04/2026 00:00,accepted,1
15104,2616,5250,23/12/2026 00:00,28/12/2026 00:00,accepted,1
15105,1750,5250,17/03/2027 00:00,31/03/2027 00:00,accepted,1
15106,956,2061,06/09/2026 00:00,,pending,1
15107,2862,2061,12/03/2027 00:00,13/03/2027 00:00,rejected,1
15108,2763,2061,06/03/2027 00:00,18/03/2027 00:00,rejected,1
15109,2833,4811,18/07/2026 00:00,,pending,1
15110,1408,4811,30/11/2026 00:00,14/12/2026 00:00,canceled,1
15111,977,4811,26/12/2026 00:00,05/01/2027 00:00,rejected,1
15112,1174,4479,18/08/2026 00:00,04/09/2026 00:00,accepted,1
15113,896,4479,20/11/2026 00:00,,pending,1
15114,2816,4479,30/11/2025 00:00,,pending,1
15115,252,2236,05/10/2026 00:00,23/10/2026 00:00,rejected,1
15116,43,2236,21/12/2026 00:00,09/01/2027 00:00,accepted,1
15117,1794,2626,22/09/2026 00:00,11/10/2026 00:00,canceled,1
15118,2616,2626,14/12/2026 00:00,21/12/2026 00:00,canceled,1
15119,2117,3389,04/02/2027 00:00,08/02/2027 00:00,accepted,1
15120,530,3389,27/11/2026 00:00,,alerted,1
15121,2907,3389,21/10/2026 00:00,09/11/2026 00:00,rejected,1
15122,781,4139,09/01/2027 00:00,22/01/2027 00:00,accepted,1
15123,779,4139,26/08/2026 00:00,30/08/2026 00:00,accepted,1
15124,1208,4139,12/03/2026 00:00,,pending,1
15125,1128,2172,24/02/2027 00:00,,pending,1
15126,1569,2172,12/11/2026 00:00,,pending,1
15127,2460,2172,03/12/2025 00:00,,pending,1
15128,2037,5205,14/11/2026 00:00,03/12/2026 00:00,accepted,1
15129,1352,5205,05/05/2026 00:00,15/05/2026 00:00,canceled,1
15130,967,5205,16/05/2026 00:00,,alerted,1
15131,1039,5380,04/03/2027 00:00,,pending,1
15132,1375,5380,13/08/2026 00:00,02/09/2026 00:00,accepted,1
15133,2366,2830,23/03/2027 00:00,10/04/2027 00:00,accepted,1
15134,1370,2830,28/09/2025 00:00,16/10/2025 00:00,accepted,1
15135,1495,2830,04/03/2027 00:00,22/03/2027 00:00,accepted,1
15137,1250,5413,09/07/2025 00:00,21/07/2025 00:00,accepted,1
15138,465,5413,12/01/2027 00:00,,pending,1
15139,1456,4183,06/09/2026 00:00,20/09/2026 00:00,rejected,1
15140,2282,4183,11/11/2026 00:00,,pending,1
15141,2684,4183,06/03/2027 00:00,23/03/2027 00:00,accepted,1
15142,1841,4220,13/08/2025 00:00,18/08/2025 00:00,accepted,1
15143,2239,4220,06/08/2026 00:00,,pending,1
15144,1574,4220,19/10/2026 00:00,01/11/2026 00:00,canceled,1
15145,1421,4220,05/09/2025 00:00,16/09/2025 00:00,accepted,1
15146,1563,2110,11/10/2026 00:00,27/10/2026 00:00,rejected,1
15147,2843,2110,02/08/2026 00:00,21/08/2026 00:00,accepted,1
15148,2509,3243,28/10/2026 00:00,08/11/2026 00:00,accepted,1
15149,2058,3243,23/12/2026 00:00,,pending,1
15150,2868,3243,11/03/2026 00:00,30/03/2026 00:00,accepted,1
15151,1879,2748,14/12/2025 00:00,,pending,1
15152,2384,2748,19/01/2027 00:00,31/01/2027 00:00,accepted,1
15153,861,5145,23/06/2026 00:00,,pending,1
15154,228,5145,03/07/2026 00:00,07/07/2026 00:00,accepted,1
15155,72,5145,21/10/2026 00:00,,pending,1
15156,2580,5145,11/06/2026 00:00,15/06/2026 00:00,accepted,1
15157,3190,3975,11/10/2026 00:00,27/10/2026 00:00,accepted,1
15158,2244,3975,30/11/2026 00:00,16/12/2026 00:00,accepted,1
15159,2084,3975,14/01/2027 00:00,27/01/2027 00:00,canceled,1
15160,2386,4882,20/09/2026 00:00,,alerted,1
15161,2264,4882,09/12/2026 00:00,25/12/2026 00:00,accepted,1
15162,187,4882,06/07/2026 00:00,08/07/2026 00:00,rejected,1
15163,710,2401,01/11/2026 00:00,09/11/2026 00:00,accepted,1
15164,989,2401,16/11/2026 00:00,17/11/2026 00:00,rejected,1
15165,84,1975,25/02/2026 00:00,,pending,1
15166,2758,1975,14/10/2026 00:00,,pending,1
15167,779,1975,15/07/2026 00:00,29/07/2026 00:00,accepted,1
15168,462,1975,15/09/2026 00:00,17/09/2026 00:00,accepted,1
15169,3120,1811,25/09/2026 00:00,07/10/2026 00:00,accepted,1
15170,1316,1811,01/01/2027 00:00,21/01/2027 00:00,canceled,1
15171,819,1811,24/11/2026 00:00,14/12/2026 00:00,canceled,1
15172,2281,1811,15/06/2026 00:00,,pending,1
15173,1352,3767,22/06/2026 00:00,,pending,1
15174,967,3767,12/07/2026 00:00,,alerted,1
15175,769,2277,11/12/2026 00:00,25/12/2026 00:00,accepted,1
15176,1455,2277,17/05/2026 00:00,,pending,1
15177,2847,2277,23/12/2026 00:00,,pending,1
15178,2873,3075,03/03/2027 00:00,15/03/2027 00:00,rejected,1
15179,3096,3075,01/11/2026 00:00,08/11/2026 00:00,canceled,1
15180,1597,3075,01/04/2026 00:00,,pending,1
15181,1469,4694,14/08/2026 00:00,16/08/2026 00:00,accepted,1
15182,1408,4694,15/11/2026 00:00,21/11/2026 00:00,accepted,1
15183,623,3031,18/04/2026 00:00,25/04/2026 00:00,rejected,1
15184,749,3031,02/09/2026 00:00,05/09/2026 00:00,canceled,1
15185,2344,3031,04/04/2026 00:00,15/04/2026 00:00,accepted,1
15186,2722,3031,06/06/2026 00:00,17/06/2026 00:00,accepted,1
15187,2130,5219,31/01/2027 00:00,,pending,1
15188,1601,5219,16/01/2027 00:00,31/01/2027 00:00,accepted,1
15189,2179,5219,18/06/2025 00:00,,pending,1
15190,3195,5219,05/12/2026 00:00,12/12/2026 00:00,rejected,1
15192,1871,4812,22/07/2026 00:00,30/07/2026 00:00,accepted,1
15193,2386,4812,18/09/2026 00:00,,alerted,1
15194,1267,4812,08/05/2026 00:00,13/05/2026 00:00,accepted,1
15195,1653,1892,12/02/2027 00:00,27/02/2027 00:00,rejected,1
15196,83,1892,01/07/2025 00:00,21/07/2025 00:00,rejected,1
15197,342,1892,29/04/2026 00:00,04/05/2026 00:00,accepted,1
15199,646,5377,13/08/2026 00:00,17/08/2026 00:00,accepted,1
15200,250,5377,10/08/2026 00:00,21/08/2026 00:00,accepted,1
15201,1721,5377,03/11/2026 00:00,,pending,1
15202,600,2917,13/10/2026 00:00,01/11/2026 00:00,canceled,1
15203,2159,2917,03/01/2027 00:00,14/01/2027 00:00,accepted,1
15204,3120,2493,07/11/2026 00:00,09/11/2026 00:00,accepted,1
15205,2251,2493,14/07/2026 00:00,27/07/2026 00:00,accepted,1
15206,1316,2493,10/02/2027 00:00,12/02/2027 00:00,accepted,1
15207,2468,3922,22/03/2026 00:00,30/03/2026 00:00,canceled,1
15208,3139,3922,05/01/2027 00:00,,pending,1
15209,820,3922,31/01/2026 00:00,,pending,1
15210,2816,2517,24/09/2025 00:00,07/10/2025 00:00,rejected,1
15211,1707,2517,12/12/2026 00:00,23/12/2026 00:00,accepted,1
15212,1347,2517,28/10/2026 00:00,09/11/2026 00:00,rejected,1
15213,2955,3003,06/04/2026 00:00,,pending,1
15214,1927,3003,20/01/2027 00:00,29/01/2027 00:00,accepted,1
15215,2936,3414,30/01/2027 00:00,09/02/2027 00:00,accepted,1
15216,2886,3414,24/05/2026 00:00,07/06/2026 00:00,accepted,1
15217,1192,3739,10/09/2025 00:00,19/09/2025 00:00,accepted,1
15218,2077,3739,22/01/2027 00:00,09/02/2027 00:00,rejected,1
15219,1469,3785,25/08/2026 00:00,,pending,1
15220,1576,3785,05/07/2026 00:00,21/07/2026 00:00,accepted,1
15221,977,3785,03/11/2026 00:00,,pending,1
15222,2766,3785,24/12/2026 00:00,,pending,1
15223,758,4969,22/10/2026 00:00,,pending,1
15224,1128,4969,27/02/2027 00:00,14/03/2027 00:00,rejected,1
15225,2119,4969,17/06/2026 00:00,23/06/2026 00:00,accepted,1
15226,1715,4969,07/01/2027 00:00,13/01/2027 00:00,accepted,1
15227,1273,4271,07/02/2026 00:00,14/02/2026 00:00,canceled,1
15228,206,4271,08/12/2026 00:00,24/12/2026 00:00,accepted,1
15229,1501,4271,20/05/2026 00:00,,pending,1
15230,952,4132,26/01/2026 00:00,10/02/2026 00:00,accepted,1
15231,1525,4132,21/10/2026 00:00,05/11/2026 00:00,rejected,1
15232,471,4132,14/06/2026 00:00,,pending,1
15233,1495,4794,31/01/2027 00:00,12/02/2027 00:00,accepted,1
15234,2215,4794,27/12/2026 00:00,09/01/2027 00:00,accepted,1
15235,1197,4794,18/10/2026 00:00,21/10/2026 00:00,rejected,1
15236,176,4794,15/10/2026 00:00,,pending,1
15237,2171,1840,16/07/2026 00:00,,pending,1
15238,2625,1840,23/01/2027 00:00,04/02/2027 00:00,rejected,1
15239,1461,2666,24/12/2026 00:00,12/01/2027 00:00,accepted,1
15240,1789,2666,05/07/2026 00:00,19/07/2026 00:00,accepted,1
15241,1752,5218,20/08/2026 00:00,,pending,1
15242,2215,5218,06/02/2027 00:00,,pending,1
15244,1922,5347,06/08/2026 00:00,22/08/2026 00:00,rejected,1
15245,2892,5347,14/11/2026 00:00,24/11/2026 00:00,canceled,1
15246,2005,5347,18/02/2027 00:00,25/02/2027 00:00,rejected,1
15247,1750,2189,03/03/2027 00:00,,pending,1
15248,902,2189,06/09/2025 00:00,19/09/2025 00:00,accepted,1
15249,1251,2189,22/01/2026 00:00,,pending,1
15250,2616,2189,01/12/2026 00:00,15/12/2026 00:00,accepted,1
15251,775,1712,01/12/2025 00:00,,pending,1
15252,1192,1712,17/08/2025 00:00,29/08/2025 00:00,rejected,1
15253,2155,1712,26/05/2026 00:00,11/06/2026 00:00,rejected,1
15254,462,1712,09/09/2026 00:00,,pending,1
15255,2341,5327,06/11/2026 00:00,19/11/2026 00:00,accepted,1
15256,816,5327,16/05/2026 00:00,02/06/2026 00:00,accepted,1
15257,1559,2282,18/07/2026 00:00,,pending,1
15258,1064,2282,27/06/2026 00:00,11/07/2026 00:00,rejected,1
15259,2863,2282,02/03/2027 00:00,14/03/2027 00:00,rejected,1
15260,2535,2282,01/04/2026 00:00,19/04/2026 00:00,accepted,1
15261,1156,1503,08/07/2026 00:00,14/07/2026 00:00,rejected,1
15262,779,1503,17/08/2026 00:00,24/08/2026 00:00,accepted,1
15264,2811,1503,18/09/2026 00:00,,pending,1
15265,427,2242,09/03/2026 00:00,18/03/2026 00:00,accepted,1
15266,475,2242,23/12/2025 00:00,27/12/2025 00:00,accepted,1
15267,2868,2242,25/04/2026 00:00,08/05/2026 00:00,accepted,1
15268,1378,1880,10/01/2026 00:00,,pending,1
15269,1380,1880,23/03/2026 00:00,,pending,1
15270,2792,1880,18/09/2026 00:00,,pending,1
15271,56,1880,11/03/2027 00:00,,pending,1
15272,1459,3421,28/01/2026 00:00,03/02/2026 00:00,canceled,1
15273,3016,3421,19/11/2026 00:00,,pending,1
15274,2722,5451,02/06/2026 00:00,,pending,1
15275,831,5451,17/10/2026 00:00,03/11/2026 00:00,canceled,1
15276,698,5451,23/07/2026 00:00,31/07/2026 00:00,accepted,1
15277,530,2913,03/02/2027 00:00,,alerted,1
15278,2671,2913,20/01/2027 00:00,04/02/2027 00:00,accepted,1
15279,1276,2913,31/08/2026 00:00,02/09/2026 00:00,accepted,1
15280,308,2913,19/12/2026 00:00,,pending,1
15281,2225,2372,17/12/2026 00:00,,pending,1
15282,1352,2372,24/06/2026 00:00,09/07/2026 00:00,accepted,1
15283,967,2372,08/07/2026 00:00,,alerted,1
15284,3116,2372,30/07/2026 00:00,10/08/2026 00:00,accepted,1
15285,874,3476,06/12/2026 00:00,22/12/2026 00:00,rejected,1
15286,3175,3476,12/02/2027 00:00,15/02/2027 00:00,rejected,1
15287,778,3476,25/10/2025 00:00,30/10/2025 00:00,accepted,1
15288,642,4692,07/03/2027 00:00,,pending,1
15289,1899,4692,10/02/2027 00:00,28/02/2027 00:00,canceled,1
15290,553,4234,08/12/2026 00:00,16/12/2026 00:00,accepted,1
15291,719,4234,03/12/2026 00:00,06/12/2026 00:00,rejected,1
15292,1954,4234,05/01/2027 00:00,19/01/2027 00:00,canceled,1
15294,322,4034,05/11/2025 00:00,21/11/2025 00:00,rejected,1
15295,581,4034,09/09/2026 00:00,,pending,1
15296,825,4034,22/02/2027 00:00,,pending,1
15297,1900,2734,15/07/2026 00:00,,pending,1
15298,1812,2734,11/12/2026 00:00,27/12/2026 00:00,rejected,1
15299,1948,2734,07/11/2026 00:00,,pending,1
15300,911,2734,07/03/2027 00:00,19/03/2027 00:00,accepted,1
15301,1408,3807,03/01/2027 00:00,,pending,1
15302,3143,3807,06/12/2025 00:00,,pending,1
15303,1192,1690,15/08/2025 00:00,,pending,1
15304,462,1690,11/09/2026 00:00,16/09/2026 00:00,canceled,1
15305,2614,1690,24/01/2026 00:00,,pending,1
15306,639,1690,08/11/2026 00:00,21/11/2026 00:00,canceled,1
15307,1890,5057,24/01/2027 00:00,11/02/2027 00:00,accepted,1
15308,5,5057,18/07/2026 00:00,,alerted,1
15309,1201,5057,17/01/2027 00:00,30/01/2027 00:00,accepted,1
15310,2005,4493,20/12/2026 00:00,,pending,1
15311,2504,4493,02/03/2027 00:00,,pending,1
15312,197,4493,05/12/2026 00:00,18/12/2026 00:00,accepted,1
15313,842,4493,07/08/2026 00:00,19/08/2026 00:00,accepted,1
15314,2798,5457,18/11/2025 00:00,21/11/2025 00:00,rejected,1
15315,967,5457,15/07/2026 00:00,,alerted,1
15316,3193,4090,10/09/2026 00:00,13/09/2026 00:00,canceled,1
15317,2853,4090,24/02/2027 00:00,25/02/2027 00:00,rejected,1
15318,5,5066,12/08/2026 00:00,,alerted,1
15319,240,5066,22/10/2026 00:00,,pending,1
15320,248,5066,20/08/2026 00:00,,alerted,1
15321,2729,4331,02/07/2026 00:00,15/07/2026 00:00,accepted,1
15322,3050,4331,15/07/2026 00:00,,pending,1
15323,2732,4331,17/02/2027 00:00,24/02/2027 00:00,rejected,1
15324,2505,5048,09/02/2027 00:00,13/02/2027 00:00,rejected,1
15325,2046,5048,03/07/2026 00:00,21/07/2026 00:00,accepted,1
15326,5,4966,22/06/2026 00:00,,alerted,1
15327,248,4966,19/10/2026 00:00,,alerted,1
15328,4,4966,26/06/2026 00:00,,alerted,1
15329,675,4966,12/12/2026 00:00,27/12/2026 00:00,accepted,1
15330,3088,4269,11/11/2026 00:00,28/11/2026 00:00,accepted,1
15331,842,4269,28/08/2026 00:00,30/08/2026 00:00,canceled,1
15332,526,3670,23/09/2026 00:00,,pending,1
15333,1784,3670,29/08/2026 00:00,,pending,1
15334,2616,5407,26/01/2027 00:00,06/02/2027 00:00,rejected,1
15335,645,5407,18/06/2026 00:00,,alerted,1
15336,989,5407,25/10/2026 00:00,,pending,1
15337,3061,2878,19/11/2026 00:00,02/12/2026 00:00,accepted,1
15338,2523,2878,23/11/2026 00:00,07/12/2026 00:00,rejected,1
15339,187,3525,18/07/2026 00:00,19/07/2026 00:00,accepted,1
15340,2264,3525,11/02/2027 00:00,03/03/2027 00:00,accepted,1
15341,2486,5224,03/02/2027 00:00,18/02/2027 00:00,canceled,1
15342,1816,5224,22/03/2026 00:00,,pending,1
