user_id,domain_id,education_status,current_level,country_code,career_goal_id,learning_style_id,profile_picture_url,bio,is_email_verified
4479,1,Senior,Junior,SA,3,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8390,,1
4480,1,Sophomore,Junior,EG,3,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8392,,1
4481,3,Graduate,Junior,SA,3,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8394,,1
4482,2,Junior,Junior,AE,6,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8397,,1
4483,1,Sophomore,Junior,JO,1,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8400,,1
4484,1,Freshman,Mid,MA,2,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8401,,1
4485,4,Graduate,Beginner,EG,1,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8402,,1
4486,2,Graduate,Junior,EG,4,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8403,,1
4487,2,Junior,Mid,EG,3,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8404,,1
4488,1,Graduate,Mid,AE,5,8,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8406,,1
4489,4,Junior,Junior,AE,1,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8408,,1
4490,3,Graduate,Beginner,SA,3,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8409,,1
4491,2,Junior,Mid,EG,2,8,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8410,,1
4492,1,Senior,Beginner,MA,2,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8411,,1
4493,2,Senior,Junior,MA,2,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8413,,1
4494,3,Graduate,Beginner,EG,1,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8415,,1
4495,3,Graduate,Mid,AE,6,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8422,,1
4496,4,Junior,Beginner,SA,4,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8423,,1
4497,2,Junior,Mid,EG,6,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8424,,1
4498,1,Sophomore,Junior,EG,3,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8426,,1
4499,2,Senior,Beginner,EG,1,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8428,,1
4500,3,Sophomore,Beginner,EG,4,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8429,,1
4501,1,Sophomore,Beginner,SA,6,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8430,,1
4502,1,Freshman,Beginner,EG,4,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8431,,1
4503,3,Junior,Beginner,EG,2,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8434,,1
4504,1,Freshman,Junior,SA,3,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8435,,1
4505,3,Freshman,Mid,EG,6,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8436,,1
4506,1,Sophomore,Beginner,AE,3,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8438,,1
4507,1,Freshman,Mid,SA,6,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8444,,1
4508,1,Junior,Beginner,SA,2,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8445,,1
4509,2,Sophomore,Beginner,MA,5,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8456,,1
4510,3,Junior,Mid,EG,2,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8457,,1
4511,2,Graduate,Junior,SA,2,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8459,,1
4512,2,Freshman,Junior,EG,4,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8463,,1
4513,1,Sophomore,Junior,JO,2,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8464,,1
4514,3,Senior,Mid,JO,1,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8465,,1
4515,4,Junior,Beginner,EG,1,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8466,,1
4516,3,Freshman,Junior,AE,1,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8471,,1
4517,1,Junior,Beginner,EG,1,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8475,,1
4518,2,Junior,Beginner,MA,5,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8477,,1
4519,1,Graduate,Beginner,EG,6,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8480,,1
4520,1,Junior,Beginner,JO,6,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8482,,1
4521,1,Graduate,Beginner,EG,6,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8483,,1
4522,1,Graduate,Junior,SA,2,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8488,,1
4523,1,Graduate,Junior,MA,2,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8493,,1
4524,3,Freshman,Junior,JO,1,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8494,,1
4525,1,Junior,Junior,EG,2,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8499,,1
4526,3,Junior,Junior,SA,4,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8501,,1
4527,4,Graduate,Mid,EG,6,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8502,,1
4528,2,Junior,Junior,SA,6,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8504,,1
4529,2,Junior,Beginner,EG,1,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8506,,1
4530,3,Graduate,Junior,EG,1,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8507,,1
4531,1,Senior,Junior,SA,4,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8510,,1
4532,1,Senior,Junior,EG,1,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8514,,1
4533,2,Graduate,Beginner,SA,4,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8519,,1
4534,3,Freshman,Junior,EG,5,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8521,,1
4535,3,Junior,Mid,EG,1,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8522,,1
4536,3,Junior,Junior,AE,3,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8523,,1
4537,2,Senior,Junior,EG,5,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8526,,1
4538,2,Graduate,Senior,EG,5,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8527,,1
4539,3,Freshman,Beginner,SA,4,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8534,,1
4540,3,Graduate,Junior,SA,6,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8535,,1
4541,2,Senior,Beginner,AE,2,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8538,,1
4542,4,Senior,Junior,EG,1,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8544,,1
4543,3,Junior,Mid,EG,3,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8545,,1
4544,2,Sophomore,Beginner,JO,5,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8548,,1
4545,1,Freshman,Beginner,MA,1,2,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8549,,1
4546,1,Freshman,Junior,EG,5,2,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8550,,1
4547,3,Sophomore,Mid,SA,1,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8551,,1
4548,1,Senior,Beginner,EG,6,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8554,,1
4549,2,Graduate,Beginner,EG,1,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8556,,1
4550,2,Freshman,Junior,EG,1,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8558,,1
4551,3,Sophomore,Mid,SA,2,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8560,,1
4552,3,Junior,Junior,EG,5,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8561,,1
4553,3,Junior,Beginner,MA,1,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8562,,1
4554,1,Senior,Beginner,SA,6,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8563,,1
4555,1,Freshman,Junior,EG,6,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8567,,1
4556,2,Graduate,Mid,AE,1,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8568,,1
4557,1,Freshman,Junior,EG,1,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8569,,1
4558,2,Junior,Junior,SA,5,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8570,,1
4559,4,Freshman,Beginner,EG,2,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8572,,1
4560,2,Junior,Mid,EG,5,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8573,,1
4561,2,Sophomore,Beginner,EG,5,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8574,,1
4562,2,Sophomore,Beginner,EG,3,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8576,,1
4563,3,Junior,Junior,EG,6,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8577,,1
4564,1,Graduate,Junior,EG,3,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8580,,1
4565,2,Graduate,Junior,MA,6,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8581,,1
4566,1,Freshman,Beginner,EG,3,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8582,,1
4567,2,Junior,Beginner,EG,3,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8583,,1
4568,1,Senior,Junior,MA,5,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8584,,1
4569,2,Graduate,Beginner,SA,2,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8589,,1
4570,3,Graduate,Beginner,SA,5,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8592,,1
4571,1,Sophomore,Mid,EG,5,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8594,,1
4572,2,Graduate,Mid,AE,3,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8597,,1
4573,1,Graduate,Beginner,EG,3,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8599,,1
4574,1,Graduate,Beginner,AE,4,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8600,,1
4575,1,Junior,Junior,MA,6,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8601,,1
4576,1,Junior,Mid,SA,6,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8605,,1
4577,4,Sophomore,Beginner,EG,6,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8606,,1
4578,4,Freshman,Beginner,SA,2,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8607,,1
4579,3,Graduate,Mid,SA,1,2,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8609,,1
4580,2,Freshman,Mid,SA,2,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8610,,1
4581,3,Junior,Mid,SA,4,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8611,,1
4582,3,Graduate,Junior,AE,6,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8612,,1
4583,2,Freshman,Junior,SA,2,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8615,,1
4584,1,Freshman,Beginner,MA,2,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8616,,1
4585,3,Senior,Beginner,JO,3,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8617,,1
4586,4,Junior,Beginner,EG,1,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8620,,1
4587,1,Sophomore,Junior,AE,2,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8621,,1
4588,2,Sophomore,Senior,EG,4,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8624,,1
4589,1,Senior,Beginner,AE,3,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8625,,1
4590,1,Freshman,Junior,EG,5,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8627,,1
4591,3,Senior,Beginner,SA,6,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8629,,1
4592,1,Senior,Junior,AE,2,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8630,,1
4593,4,Junior,Junior,EG,2,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8631,,1
4594,3,Graduate,Beginner,JO,3,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8632,,1
4595,1,Freshman,Mid,SA,6,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8635,,1
4596,3,Sophomore,Beginner,EG,6,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8636,,1
4597,3,Sophomore,Mid,SA,4,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8640,,1
4598,2,Senior,Beginner,MA,5,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8642,,1
4599,2,Senior,Beginner,EG,1,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8643,,1
4600,3,Senior,Mid,AE,5,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8647,,1
4601,1,Freshman,Beginner,AE,6,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8650,,1
4602,1,Senior,Junior,MA,2,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8654,,1
4603,1,Senior,Beginner,AE,1,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8661,,1
4604,1,Graduate,Junior,SA,1,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8662,,1
4605,2,Freshman,Mid,MA,2,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8666,,1
4606,1,Junior,Junior,JO,5,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8672,,1
4607,2,Junior,Beginner,AE,2,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8674,,1
4608,2,Graduate,Beginner,EG,6,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8676,,1
4609,3,Sophomore,Beginner,EG,4,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8677,,1
4610,2,Junior,Mid,SA,1,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8680,,1
4611,4,Freshman,Junior,SA,2,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8681,,1
4612,4,Sophomore,Mid,EG,5,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8683,,1
4613,1,Senior,Junior,EG,6,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8687,,1
4614,2,Freshman,Mid,SA,2,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8688,,1
4615,1,Sophomore,Beginner,EG,4,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8689,,1
4616,3,Junior,Junior,EG,1,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8692,,1
4617,2,Senior,Junior,EG,2,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8693,,1
4618,1,Senior,Senior,AE,2,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8694,,1
4619,1,Freshman,Mid,SA,1,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8700,,1
4620,1,Senior,Mid,EG,4,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8701,,1
4621,3,Sophomore,Beginner,EG,6,2,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8702,,1
4622,3,Graduate,Beginner,SA,5,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8703,,1
4623,1,Junior,Junior,AE,2,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8704,,1
4624,1,Freshman,Beginner,AE,5,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8705,,1
4625,1,Graduate,Beginner,EG,6,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8707,,1
4626,2,Graduate,Mid,SA,6,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8708,,1
4627,1,Freshman,Beginner,JO,5,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8710,,1
4628,1,Sophomore,Mid,EG,1,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8711,,1
4629,3,Junior,Beginner,SA,2,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8714,,1
4630,2,Freshman,Junior,EG,6,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8716,,1
4631,3,Graduate,Beginner,EG,5,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8717,,1
4632,2,Graduate,Junior,EG,5,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8718,,1
4633,2,Freshman,Junior,SA,1,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8719,,1
4634,2,Graduate,Beginner,EG,1,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8721,,1
4635,1,Freshman,Beginner,EG,2,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8722,,1
4636,1,Freshman,Junior,EG,1,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8723,,1
4637,4,Junior,Junior,EG,3,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8724,,1
4638,3,Freshman,Junior,SA,5,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8725,,1
4639,3,Graduate,Beginner,EG,5,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8727,,1
4640,1,Senior,Beginner,EG,5,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8729,,1
4641,1,Junior,Mid,AE,1,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8733,,1
4642,1,Graduate,Junior,SA,5,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8735,,1
4643,4,Graduate,Mid,SA,4,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8737,,1
4644,3,Junior,Junior,EG,2,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8740,,1
4645,2,Junior,Mid,SA,5,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8741,,1
4646,4,Graduate,Junior,EG,3,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8746,,1
4647,1,Senior,Beginner,EG,3,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8747,,1
4648,2,Sophomore,Junior,AE,3,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8750,,1
4649,1,Graduate,Junior,MA,5,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8752,,1
4650,1,Junior,Beginner,SA,3,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8753,,1
4651,4,Freshman,Beginner,EG,1,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8761,,1
4652,3,Freshman,Beginner,JO,4,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8763,,1
4653,1,Junior,Mid,EG,4,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8765,,1
4654,1,Junior,Junior,JO,2,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8767,,1
4655,2,Sophomore,Beginner,EG,5,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8769,,1
4656,1,Junior,Mid,EG,6,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8771,,1
4657,2,Freshman,Junior,SA,5,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8772,,1
4658,2,Senior,Beginner,MA,2,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8774,,1
4659,1,Junior,Junior,JO,3,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8775,,1
4660,1,Sophomore,Junior,SA,1,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8776,,1
4661,1,Senior,Junior,AE,1,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8777,,1
4662,4,Sophomore,Junior,SA,5,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8778,,1
4663,1,Senior,Junior,AE,1,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8780,,1
4664,2,Junior,Junior,JO,4,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8781,,1
4665,1,Freshman,Beginner,EG,1,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8782,,1
4666,3,Senior,Mid,EG,6,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8783,,1
4667,1,Graduate,Beginner,MA,3,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8785,,1
4668,1,Sophomore,Beginner,MA,6,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8786,,1
4669,3,Senior,Beginner,EG,3,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8787,,1
4670,3,Sophomore,Junior,EG,4,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8790,,1
4671,1,Freshman,Beginner,MA,5,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8791,,1
4672,1,Sophomore,Junior,SA,3,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8793,,1
4673,4,Sophomore,Mid,SA,6,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8797,,1
4674,1,Graduate,Beginner,EG,1,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8801,,1
4675,1,Sophomore,Junior,JO,4,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8805,,1
4676,1,Senior,Mid,EG,1,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8807,,1
4677,1,Sophomore,Mid,EG,5,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8810,,1
4678,2,Junior,Beginner,EG,2,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8815,,1
4679,2,Sophomore,Junior,MA,4,8,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8818,,1
4680,2,Junior,Beginner,AE,5,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8819,,1
4681,2,Sophomore,Beginner,AE,6,2,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8820,,1
4682,1,Sophomore,Junior,EG,4,2,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8822,,1
4683,3,Senior,Junior,MA,4,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8824,,1
4684,1,Junior,Junior,AE,3,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8825,,1
4685,1,Junior,Beginner,AE,2,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8830,,1
4686,2,Graduate,Beginner,MA,6,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8834,,1
4687,1,Sophomore,Beginner,EG,4,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8835,,1
4688,1,Sophomore,Beginner,SA,2,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8837,,1
4689,1,Senior,Beginner,MA,2,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8839,,1
4690,3,Graduate,Junior,AE,6,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8841,,1
4691,1,Graduate,Beginner,SA,6,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8842,,1
4692,3,Senior,Junior,EG,5,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8843,,1
4693,3,Junior,Beginner,AE,6,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8844,,1
4694,2,Freshman,Beginner,SA,6,2,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8845,,1
4695,1,Senior,Beginner,EG,1,2,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8851,,1
4696,3,Junior,Mid,JO,2,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8852,,1
4697,1,Graduate,Beginner,EG,2,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8855,,1
4698,4,Senior,Junior,EG,6,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8856,,1
4699,3,Freshman,Beginner,AE,6,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8858,,1
4700,1,Sophomore,Beginner,SA,2,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8862,,1
4701,3,Senior,Beginner,EG,6,8,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8865,,1
4702,2,Freshman,Beginner,EG,3,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8866,,1
4703,2,Freshman,Beginner,EG,3,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8867,,1
4704,1,Senior,Junior,EG,1,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8869,,1
4705,2,Junior,Beginner,EG,2,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8870,,1
4706,3,Senior,Junior,EG,2,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8873,,1
4707,3,Graduate,Beginner,EG,6,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8883,,1
4708,1,Freshman,Beginner,SA,5,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8885,,1
4709,2,Freshman,Junior,MA,3,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8886,,1
4710,2,Sophomore,Junior,SA,5,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8887,,1
4711,2,Freshman,Junior,AE,6,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8892,,1
4712,2,Sophomore,Mid,EG,5,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8893,,1
4713,1,Freshman,Mid,AE,6,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8896,,1
4714,3,Freshman,Beginner,SA,5,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8899,,1
4715,1,Senior,Junior,SA,6,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8900,,1
4716,1,Senior,Beginner,EG,5,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8901,,1
4717,2,Graduate,Mid,EG,2,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8904,,1
4718,1,Junior,Beginner,SA,3,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8906,,1
4719,1,Graduate,Junior,SA,6,8,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8909,,1
4720,1,Freshman,Junior,JO,3,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8910,,1
4721,2,Graduate,Junior,EG,1,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8912,,1
