id,follower_id,following_id,followed_at
17842,5026,1407,2026-01-14
17843,5027,270,2025-04-05
17844,5027,440,2025-06-15
17845,5027,1186,2025-10-13
17846,5027,1229,2026-03-27
17847,5027,1234,2026-03-26
17848,5028,656,2025-02-04
17849,5028,786,2025-11-19
17850,5029,1031,2026-01-14
17851,5029,1043,2026-03-08
17852,5029,1447,2026-04-08
17853,5030,151,2026-05-01
17854,5030,407,2026-03-02
17855,5030,660,2025-05-11
17856,5030,913,2026-03-03
17857,5030,1394,2025-09-10
17858,5031,88,2026-03-21
17859,5031,174,2025-08-04
17860,5031,950,2026-04-05
17861,5031,1095,2025-04-02
17862,5031,1149,2026-04-09
17863,5031,1227,2026-04-24
17864,5032,431,2025-02-24
17865,5032,583,2026-02-24
17866,5033,182,2025-12-27
17867,5033,258,2025-04-04
17868,5033,315,2025-12-28
17869,5033,1360,2025-04-07
17870,5033,1484,2025-07-27
17871,5034,149,2026-02-20
17872,5034,512,2025-01-20
17873,5034,544,2025-03-04
17874,5034,663,2025-12-23
17875,5034,775,2025-10-05
17876,5034,887,2025-07-22
17877,5034,1383,2025-04-30
17878,5035,69,2025-10-20
17879,5035,302,2025-11-03
17880,5035,796,2025-05-14
17881,5035,1138,2025-07-03
17882,5035,1290,2025-05-13
17883,5035,1367,2025-02-20
17884,5035,1481,2026-02-27
17885,5036,307,2025-04-17
17886,5036,596,2026-01-06
17887,5036,960,2026-01-31
17888,5036,1237,2025-10-12
17889,5036,1308,2025-05-09
17890,5036,1390,2025-06-12
17891,5036,1450,2025-04-30
17892,5036,1471,2025-02-18
17893,5037,93,2025-06-10
17894,5037,1030,2025-07-19
17895,5037,1254,2025-04-22
17896,5037,1428,2026-02-02
17897,5038,155,2025-01-27
17898,5038,630,2025-11-05
17899,5039,207,2025-05-05
17900,5039,405,2025-01-05
17901,5039,565,2026-04-04
17902,5039,729,2026-01-31
17903,5039,839,2026-02-15
17904,5039,880,2025-08-29
17905,5039,1368,2025-11-03
17906,5040,140,2025-07-24
17907,5040,263,2025-09-24
17908,5040,371,2025-12-05
17909,5040,588,2026-01-13
17910,5040,1153,2025-06-22
17911,5040,1331,2026-02-01
17912,5041,125,2025-11-15
17913,5041,148,2025-01-24
17914,5041,398,2025-11-30
17915,5041,544,2025-10-28
17916,5042,855,2025-08-08
17917,5042,1003,2025-12-23
17918,5042,1186,2025-12-05
17919,5042,1236,2025-06-06
17920,5043,326,2025-07-05
17921,5043,404,2026-03-28
17922,5043,824,2026-02-08
17923,5043,1004,2025-10-24
17924,5043,1083,2025-10-03
17925,5043,1241,2025-08-26
17926,5044,11,2025-03-11
17927,5044,125,2025-11-19
17928,5044,126,2025-05-23
17929,5044,574,2026-04-14
17930,5044,743,2026-01-09
17931,5044,872,2025-01-17
17932,5045,109,2025-10-15
17933,5045,357,2026-01-19
17934,5045,531,2025-11-09
17935,5045,583,2025-11-06
17936,5045,803,2026-03-20
17937,5045,994,2025-04-01
17938,5045,1093,2025-12-26
17939,5046,385,2025-02-25
17940,5046,583,2025-08-24
17941,5046,796,2025-09-05
17942,5047,119,2025-11-22
17943,5047,311,2026-02-02
17944,5047,684,2026-04-02
17945,5047,796,2025-04-07
17946,5047,1455,2025-06-18
17947,5048,148,2025-11-30
17948,5048,749,2026-04-30
17949,5048,1019,2026-01-25
17950,5048,1423,2026-04-19
17951,5049,87,2025-02-17
17952,5049,258,2025-08-03
17953,5049,1193,2025-07-25
17954,5049,1354,2025-09-18
17955,5050,90,2025-02-02
17956,5050,173,2025-02-04
17957,5050,225,2026-03-26
17958,5051,175,2025-04-16
17959,5051,305,2025-04-21
17960,5051,904,2025-11-15
17961,5051,994,2025-08-29
17962,5051,1085,2025-04-09
17963,5052,175,2026-04-24
17964,5052,365,2025-08-08
17965,5052,553,2025-08-20
17966,5052,1278,2025-01-15
17967,5052,1351,2025-09-02
17968,5053,156,2025-12-21
17969,5053,1053,2025-03-11
17970,5053,1090,2025-03-03
17971,5053,1118,2025-09-03
17972,5053,1182,2025-12-03
17973,5053,1421,2025-04-26
17974,5054,204,2025-12-28
17975,5054,428,2025-05-31
17976,5054,941,2025-01-06
17977,5054,1015,2025-12-28
17978,5054,1057,2026-04-16
17979,5055,127,2025-04-03
17980,5055,302,2025-06-06
17981,5055,311,2025-03-09
17982,5055,669,2025-11-30
17983,5055,684,2025-03-29
17984,5055,1003,2025-11-27
17985,5055,1332,2025-03-29
17986,5056,754,2026-01-12
17987,5056,850,2026-03-12
17988,5056,1434,2026-04-29
17989,5057,427,2025-05-19
17990,5057,467,2025-02-18
17991,5057,671,2025-12-19
17992,5057,832,2025-11-12
17993,5057,883,2025-09-26
17994,5058,22,2026-03-27
17995,5058,788,2026-02-10
17996,5058,865,2026-03-06
17997,5058,1022,2026-01-05
17998,5058,1311,2025-04-28
17999,5059,253,2026-02-20
18000,5059,287,2026-02-19
18001,5059,753,2025-02-01
18002,5059,756,2025-07-30
18003,5059,769,2025-12-11
18004,5059,796,2026-04-13
18005,5060,351,2025-05-06
18006,5060,583,2025-04-05
18007,5060,601,2026-01-11
18008,5060,957,2025-05-01
18009,5060,1457,2025-08-11
18010,5061,212,2025-06-10
18011,5061,230,2025-06-07
18012,5061,337,2026-04-07
18013,5061,867,2025-01-08
18014,5061,978,2025-02-18
18015,5061,1124,2026-04-02
18016,5061,1316,2025-10-06
18017,5062,282,2025-02-21
18018,5062,1183,2025-11-29
18019,5062,1184,2026-02-09
18020,5062,1346,2025-06-08
18021,5063,120,2025-05-29
18022,5063,534,2025-05-18
18023,5063,914,2025-03-28
18024,5064,660,2025-06-01
18025,5064,978,2026-01-25
18026,5064,1078,2025-10-11
18027,5064,1329,2026-03-23
18028,5065,354,2026-03-13
18029,5065,378,2025-05-19
18030,5065,1265,2025-03-21
18031,5065,1382,2025-12-09
18032,5065,1415,2025-12-09
18033,5066,671,2025-01-16
18034,5066,883,2025-03-22
18035,5066,1004,2025-12-21
18036,5066,1317,2025-05-24
18037,5067,396,2025-05-06
18038,5067,1076,2026-02-18
18039,5067,1078,2026-03-05
18040,5067,1433,2026-01-22
18041,5068,267,2025-07-08
18042,5068,270,2025-01-04
18043,5068,309,2025-12-24
18044,5068,709,2025-11-04
18045,5068,892,2025-06-07
18046,5068,1161,2025-08-13
18047,5069,23,2025-07-30
18048,5069,248,2025-06-29
18049,5069,507,2025-12-26
18050,5069,923,2026-04-03
18051,5070,12,2026-04-26
18052,5070,352,2025-02-16
18053,5070,467,2025-03-02
18054,5070,1004,2025-12-09
18055,5070,1487,2026-01-12
18056,5071,303,2025-09-21
18057,5071,385,2025-08-07
18058,5071,749,2025-12-03
18059,5071,796,2025-02-03
18060,5071,925,2025-06-22
18061,5072,169,2025-08-02
18062,5072,521,2025-05-21
18063,5072,631,2025-01-05
18064,5072,867,2025-11-10
18065,5072,1193,2026-02-15
18066,5073,327,2025-10-22
18067,5073,451,2025-05-26
18068,5073,888,2025-02-22
18069,5073,1475,2025-06-08
18070,5074,324,2025-09-11
18071,5074,914,2025-06-29
18072,5075,149,2025-04-09
18073,5075,163,2025-11-14
18074,5075,451,2025-10-04
18075,5075,777,2025-11-14
18076,5075,1383,2025-12-28
18077,5075,1428,2025-02-03
18078,5076,348,2026-04-05
18079,5076,805,2025-04-09
18080,5077,129,2025-08-28
18081,5077,249,2025-01-20
18082,5077,670,2025-06-13
18083,5077,981,2025-06-09
18084,5077,1475,2026-03-02
18085,5078,84,2025-11-22
18086,5078,122,2025-03-10
18087,5078,286,2025-06-03
18088,5078,1154,2026-03-06
18089,5079,445,2025-06-16
18090,5079,544,2025-02-17
18091,5079,889,2025-12-17
18092,5079,984,2025-11-21
18093,5079,1327,2025-11-16
18094,5080,107,2025-01-29
18095,5080,146,2025-09-18
18096,5080,151,2026-04-11
18097,5080,309,2026-02-27
18098,5080,598,2025-04-02
18099,5080,686,2025-07-17
18100,5080,1062,2026-03-17
18101,5081,28,2025-02-08
18102,5081,96,2025-12-08
18103,5081,549,2026-04-07
18104,5081,1456,2026-02-25
18105,5082,50,2026-02-04
18106,5082,103,2025-02-06
18107,5083,1,2025-01-14
18108,5083,234,2025-11-26
18109,5083,424,2025-04-13
18110,5083,592,2025-06-12
18111,5083,1191,2025-07-16
18112,5083,1492,2025-06-13
18113,5084,88,2025-11-12
18114,5084,114,2025-05-17
18115,5084,505,2025-04-03
18116,5084,759,2026-01-19
18117,5084,986,2025-10-23
18118,5085,242,2025-10-31
18119,5085,463,2025-03-31
18120,5085,560,2025-01-19
18121,5085,599,2025-11-21
18122,5085,754,2025-03-31
18123,5085,982,2025-05-04
18124,5085,1384,2025-09-03
18125,5085,1458,2025-07-15
18126,5086,307,2025-12-31
18127,5086,485,2025-07-15
18128,5086,585,2025-08-10
18129,5086,970,2025-10-26
18130,5086,1330,2025-12-06
18131,5087,107,2026-04-25
18132,5087,232,2025-08-05
18133,5087,1118,2025-11-04
18134,5087,1201,2025-03-30
18135,5087,1498,2026-02-01
18136,5088,73,2025-03-27
18137,5088,182,2025-10-19
18138,5088,475,2025-06-27
18139,5088,580,2025-04-30
18140,5088,661,2025-04-29
18141,5088,694,2025-10-03
18142,5088,966,2025-07-16
18143,5089,93,2025-02-17
18144,5089,597,2025-10-19
18145,5089,671,2025-05-09
18146,5089,709,2025-02-17
18147,5089,795,2026-03-04
18148,5089,1225,2025-02-03
18149,5089,1367,2025-11-17
18150,5090,361,2026-02-26
18151,5090,392,2025-10-05
18152,5090,616,2026-02-05
18153,5090,930,2026-01-22
18154,5090,963,2025-04-09
18155,5090,1366,2025-11-08
18156,5090,1450,2025-12-13
18157,5090,1454,2025-01-09
18158,5091,356,2026-03-04
18159,5091,734,2025-11-15
18160,5091,807,2026-02-11
18161,5091,1235,2025-04-29
18162,5092,468,2026-02-06
18163,5093,978,2026-02-11
18164,5093,1062,2025-06-06
18165,5093,1078,2025-03-06
18166,5094,37,2025-05-24
18167,5094,388,2025-12-01
18168,5095,675,2025-11-20
18169,5095,901,2026-03-16
18170,5095,1423,2025-03-18
18171,5096,13,2025-05-31
18172,5096,357,2025-01-02
18173,5096,525,2025-07-13
18174,5096,601,2025-08-06
18175,5096,615,2025-12-11
18176,5096,812,2025-04-01
18177,5096,962,2025-09-20
18178,5096,1093,2026-01-17
18179,5096,1362,2025-04-07
18180,5097,1296,2025-05-19
18181,5098,114,2025-07-29
18182,5098,119,2025-04-08
18183,5098,435,2025-04-14
18184,5098,815,2026-02-17
18185,5098,1111,2025-06-03
18186,5098,1493,2025-12-12
18187,5099,93,2025-09-22
18188,5099,254,2025-10-03
18189,5099,331,2025-11-06
18190,5099,1107,2025-04-28
18191,5099,1258,2025-05-02
18192,5099,1360,2025-05-12
18193,5099,1424,2025-04-17
18194,5100,71,2025-08-30
18195,5100,109,2025-07-09
18196,5100,120,2025-02-22
18197,5100,357,2026-04-26
18198,5100,583,2026-01-13
18199,5100,1113,2025-09-27
18200,5101,225,2025-07-15
18201,5101,903,2025-08-12
18202,5101,1008,2026-04-08
18203,5102,270,2025-11-10
18204,5102,701,2025-05-11
18205,5102,1039,2026-01-10
18206,5102,1298,2025-01-20
18207,5103,109,2025-09-17
18208,5103,357,2025-08-11
18209,5103,738,2026-02-02
18210,5103,796,2026-02-18
18211,5103,1093,2025-07-05
18212,5103,1157,2026-02-20
18213,5104,307,2025-05-28
18214,5104,706,2025-03-31
18215,5104,722,2025-05-26
18216,5104,1198,2025-05-08
18217,5105,248,2026-01-08
18218,5105,432,2025-10-15
18219,5105,929,2025-04-01
18220,5105,946,2025-07-16
18221,5105,1043,2026-04-29
18222,5105,1159,2025-11-14
18223,5105,1301,2026-04-29
18224,5106,863,2025-03-10
18225,5106,976,2025-10-11
18226,5106,1370,2025-06-18
18227,5107,281,2025-06-25
18228,5107,707,2025-01-11
18229,5107,714,2025-08-19
18230,5107,979,2025-05-18
18231,5107,1393,2025-04-15
18232,5108,56,2025-06-24
18233,5108,196,2026-02-25
18234,5108,230,2026-03-03
18235,5108,410,2025-01-12
18236,5108,510,2025-10-23
18237,5108,719,2026-03-18
18238,5108,994,2025-06-27
18239,5108,1017,2025-03-25
18240,5108,1384,2026-01-24
18241,5109,1046,2026-03-13
18242,5109,1449,2025-10-14
18243,5110,739,2025-11-21
18244,5111,1309,2026-04-08
18245,5112,105,2026-04-25
18246,5112,671,2025-09-25
18247,5112,853,2026-02-18
18248,5112,1004,2025-11-15
18249,5112,1104,2025-07-11
18250,5112,1327,2025-11-08
18251,5113,866,2025-05-20
18252,5113,1039,2026-03-27
18253,5114,299,2026-04-17
18254,5114,426,2025-09-03
18255,5114,674,2026-03-08
18256,5114,1272,2025-11-20
18257,5114,1330,2026-03-20
18258,5115,34,2025-01-05
18259,5115,70,2025-05-08
18260,5115,148,2025-10-19
18261,5115,833,2025-08-07
18262,5115,1338,2026-02-18
18263,5115,1423,2026-04-09
18264,5116,16,2025-11-06
18265,5116,613,2026-03-24
18266,5116,671,2025-08-05
18267,5116,1045,2025-05-26
18268,5117,353,2025-06-17
18269,5117,941,2025-04-18
18270,5118,277,2025-06-15
18271,5118,288,2025-11-04
18272,5118,1347,2025-02-19
18273,5119,110,2026-03-06
18274,5119,390,2026-03-18
18275,5119,845,2025-08-29
18276,5119,898,2025-07-27
18277,5119,1153,2025-06-18
18278,5119,1340,2025-01-23
18279,5119,1467,2025-05-13
18280,5120,773,2025-08-23
18281,5121,445,2025-03-05
18282,5121,648,2026-02-15
18283,5122,62,2025-10-09
18284,5122,200,2025-09-25
18285,5122,288,2025-04-14
18286,5122,842,2025-01-03
18287,5122,1312,2025-01-20
18288,5123,1391,2026-01-26
18289,5124,512,2025-10-31
18290,5124,575,2026-02-13
18291,5124,785,2025-10-29
18292,5125,321,2025-06-24
18293,5125,780,2025-05-21
18294,5125,1402,2025-03-11
18295,5126,693,2025-10-09
18296,5126,1398,2025-09-18
18297,5127,287,2025-08-22
18298,5127,1122,2025-04-19
18299,5128,632,2026-04-24
18300,5128,696,2025-05-21
18301,5128,827,2025-05-26
18302,5128,1247,2026-01-14
18303,5128,1341,2026-01-09
18304,5128,1416,2025-11-09
18305,5129,496,2025-11-27
18306,5129,504,2025-07-25
18307,5130,523,2025-12-08
18308,5130,752,2025-07-13
18309,5131,1165,2025-09-22
18310,5132,309,2025-08-11
18311,5132,319,2025-08-09
18312,5132,885,2025-08-19
18313,5132,1215,2025-10-29
18314,5132,1223,2025-10-03
18315,5132,1458,2025-11-09
18316,5133,486,2025-10-24
18317,5134,682,2025-05-13
18318,5134,1097,2025-08-22
18319,5134,1339,2025-01-09
18320,5135,635,2025-07-29
18321,5135,914,2025-12-25
18322,5135,1360,2025-02-24
18323,5136,150,2025-08-23
18324,5136,678,2025-12-25
18325,5136,1130,2026-03-13
18326,5137,230,2026-03-14
18327,5137,367,2025-11-25
18328,5137,541,2025-01-12
18329,5137,624,2026-03-23
18330,5137,734,2026-03-19
18331,5137,964,2026-03-20
18332,5138,122,2026-03-14
18333,5138,1378,2025-08-10
18334,5139,247,2025-10-27
18335,5139,383,2025-01-27
18336,5139,465,2025-02-13
18337,5139,1149,2026-03-10
18338,5140,178,2025-05-14
18339,5140,195,2025-11-15
18340,5140,793,2025-08-14
18341,5140,1095,2026-04-10
18342,5140,1402,2025-02-12
18343,5140,1407,2025-02-11
18344,5141,141,2025-01-14
18345,5141,258,2026-01-24
18346,5141,833,2025-04-21
18347,5141,964,2026-02-13
18348,5141,1076,2025-09-26
18349,5141,1284,2025-05-14
18350,5142,319,2026-02-12
18351,5142,511,2026-01-02
18352,5142,885,2026-04-23
18353,5142,977,2026-04-30
18354,5142,1147,2025-08-18
18355,5143,44,2025-02-22
18356,5143,58,2025-06-22
18357,5143,312,2025-07-20
18358,5143,624,2025-09-03
18359,5143,1232,2026-03-01
18360,5144,138,2025-07-03
18361,5144,365,2025-08-03
18362,5144,673,2025-08-10
18363,5144,762,2026-01-08
18364,5144,787,2025-06-16
18365,5144,1315,2025-01-01
18366,5144,1336,2025-12-01
18367,5145,527,2025-06-23
18368,5145,546,2025-02-09
18369,5145,655,2025-10-05
18370,5145,892,2026-01-08
18371,5145,1492,2025-09-16
18372,5146,70,2025-08-05
18373,5146,148,2026-04-29
18374,5146,321,2025-01-11
18375,5146,385,2025-12-18
18376,5146,979,2025-02-19
18377,5146,999,2025-07-16
18378,5146,1326,2025-09-09
18379,5147,502,2025-12-06
18380,5147,644,2025-05-30
18381,5148,286,2025-05-14
18382,5148,390,2025-10-16
18383,5148,541,2026-03-31
18384,5148,598,2026-01-06
18385,5148,1036,2025-12-16
18386,5148,1276,2025-04-03
18387,5149,248,2025-04-15
18388,5149,535,2025-05-26
18389,5149,734,2025-12-22
18390,5149,833,2025-04-17
18391,5149,923,2025-07-08
18392,5149,1366,2025-11-09
18393,5150,47,2026-03-31
18394,5150,1053,2025-11-24
18395,5150,1117,2025-08-11
18396,5150,1124,2025-10-22
18397,5150,1162,2025-09-22
18398,5150,1209,2025-06-17
18399,5151,307,2025-01-10
18400,5151,867,2026-03-29
18401,5151,1324,2026-04-20
18402,5152,351,2025-05-23
18403,5152,583,2025-06-15
18404,5152,874,2026-01-24
18405,5152,903,2026-04-11
18406,5152,977,2025-01-09
18407,5152,1061,2025-11-27
18408,5152,1336,2025-06-21
18409,5152,1345,2026-02-05
18410,5152,1359,2025-07-29
18411,5152,1368,2025-07-29
18412,5153,18,2026-03-15
18413,5153,299,2025-12-29
18414,5153,311,2025-10-23
18415,5153,414,2026-02-09
18416,5153,838,2026-05-01
18417,5153,966,2025-04-28
18418,5153,1001,2025-09-06
18419,5153,1434,2025-06-25
18420,5154,88,2025-06-09
18421,5154,589,2025-01-24
18422,5154,919,2025-03-11
18423,5154,1310,2026-02-27
18424,5154,1385,2025-12-31
18425,5155,172,2026-01-19
18426,5155,708,2026-04-07
18427,5156,107,2025-05-16
18428,5156,169,2026-04-07
18429,5156,407,2025-04-02
18430,5156,454,2026-02-12
18431,5156,521,2025-10-15
18432,5156,958,2025-08-11
18433,5157,660,2025-02-06
18434,5157,867,2025-08-30
18435,5157,1078,2026-03-02
18436,5157,1124,2025-12-26
18437,5157,1175,2025-10-02
18438,5157,1319,2025-10-28
18439,5158,385,2025-03-27
18440,5158,548,2026-04-06
18441,5158,600,2025-06-19
18442,5158,635,2026-02-15
18443,5158,845,2025-08-17
18444,5158,946,2025-03-05
18445,5158,1234,2025-06-03
18446,5159,11,2025-01-18
18447,5159,429,2026-03-09
18448,5159,556,2025-03-08
18449,5159,1034,2025-06-19
18450,5159,1069,2025-01-29
18451,5159,1220,2026-03-18
18452,5159,1314,2025-12-16
18453,5159,1461,2026-03-16
18454,5159,1465,2025-05-04
18455,5160,232,2025-10-03
18456,5160,273,2025-06-15
18457,5160,958,2026-03-23
18458,5160,968,2025-12-28
18459,5161,976,2025-09-09
18460,5161,1022,2025-08-08
18461,5162,41,2026-01-17
18462,5162,342,2025-03-30
18463,5163,10,2026-01-22
18464,5163,175,2025-07-12
18465,5163,186,2026-03-24
18466,5163,490,2026-03-02
18467,5163,652,2025-06-04
18468,5163,1461,2025-09-21
18469,5164,64,2026-02-09
18470,5164,614,2025-02-06
18471,5164,838,2025-11-19
18472,5164,1056,2025-07-30
18473,5164,1194,2026-01-25
18474,5165,96,2026-01-23
18475,5165,392,2025-05-08
18476,5165,701,2025-09-22
18477,5165,707,2025-11-28
18478,5165,838,2025-05-28
18479,5165,1033,2025-10-21
18480,5166,117,2025-05-06
18481,5166,344,2026-01-24
18482,5166,834,2026-01-19
18483,5166,872,2025-07-28
18484,5167,352,2026-03-17
18485,5167,386,2025-10-14
18486,5167,508,2026-03-21
18487,5167,666,2025-01-27
18488,5167,671,2025-12-10
18489,5167,1064,2025-07-17
18490,5167,1130,2025-04-11
18491,5167,1384,2025-06-15
18492,5168,897,2025-09-20
18493,5169,16,2025-06-29
18494,5169,267,2025-04-24
18495,5169,1015,2025-01-10
18496,5170,107,2026-01-04
18497,5170,233,2026-03-07
18498,5170,359,2025-02-13
18499,5170,499,2025-01-12
18500,5170,712,2026-01-30
18501,5170,741,2025-02-10
18502,5170,928,2026-03-12
18503,5170,1029,2026-01-27
18504,5170,1230,2025-03-14
18505,5170,1384,2025-08-13
18506,5171,905,2025-10-09
18507,5171,976,2025-10-23
18508,5171,1154,2025-07-13
18509,5171,1270,2025-11-04
18510,5171,1320,2025-06-20
18511,5172,767,2025-02-13
18512,5172,1096,2026-02-17
18513,5173,190,2025-11-09
18514,5173,825,2025-11-29
18515,5173,1380,2025-04-17
18516,5174,11,2025-01-01
18517,5174,397,2026-01-24
18518,5174,1419,2025-05-31
18519,5175,235,2025-11-26
18520,5175,537,2026-04-17
18521,5175,678,2025-09-15
18522,5175,801,2026-03-17
18523,5175,816,2025-07-08
18524,5175,896,2025-03-17
18525,5175,1150,2026-04-10
18526,5175,1261,2026-03-21
18527,5175,1311,2026-04-08
18528,5176,663,2025-12-29
18529,5176,690,2025-09-08
18530,5176,706,2025-08-24
18531,5176,963,2025-06-29
18532,5176,1162,2025-09-26
18533,5176,1336,2025-07-12
18534,5176,1355,2026-01-24
18535,5177,123,2025-09-01
18536,5177,452,2025-01-25
18537,5177,785,2026-04-02
18538,5177,798,2025-04-21
18539,5177,922,2025-07-18
18540,5177,1337,2025-06-17
18541,5177,1421,2025-08-01
18542,5178,534,2025-03-17
18543,5178,955,2025-01-27
18544,5178,1018,2026-04-30
18545,5178,1453,2025-04-10
18546,5178,1458,2026-01-18
18547,5179,443,2025-08-05
18548,5179,468,2025-04-21
18549,5179,563,2025-05-10
18550,5179,580,2025-06-05
18551,5179,602,2025-12-15
18552,5179,1114,2025-05-25
18553,5180,319,2025-04-19
18554,5180,1492,2025-11-18
18555,5181,246,2025-11-01
18556,5181,470,2025-05-13
18557,5181,689,2025-07-26
18558,5181,736,2025-09-18
18559,5181,799,2026-02-04
18560,5181,807,2025-11-03
18561,5181,1066,2025-07-13
18562,5181,1188,2026-01-18
18563,5182,240,2026-01-14
18564,5182,873,2026-01-03
18565,5182,1385,2025-05-06
18566,5182,1396,2025-04-30
18567,5183,84,2025-02-23
18568,5183,1200,2025-10-03
18569,5183,1394,2025-02-06
18570,5184,934,2025-12-12
18571,5184,1200,2025-03-19
18572,5184,1325,2025-04-11
18573,5184,1402,2025-04-24
18574,5184,1453,2025-07-09
18575,5185,38,2025-08-14
18576,5185,175,2025-12-14
18577,5185,527,2025-08-04
18578,5185,1119,2025-02-15
18579,5186,369,2025-09-02
18580,5186,376,2026-01-01
18581,5186,897,2026-03-08
18582,5186,933,2026-01-16
18583,5186,1063,2026-04-07
18584,5186,1145,2025-01-25
18585,5186,1397,2025-08-18
18586,5187,38,2026-03-28
18587,5187,175,2025-04-23
18588,5187,182,2026-03-06
18589,5187,943,2025-03-05
18590,5187,1130,2026-03-30
18591,5187,1159,2025-08-17
18592,5188,362,2025-06-04
18593,5188,657,2025-05-24
18594,5188,1041,2026-03-20
18595,5188,1085,2025-07-02
18596,5189,85,2025-08-25
18597,5189,466,2025-08-25
18598,5189,666,2026-03-30
18599,5189,1272,2025-08-08
18600,5189,1351,2025-03-30
18601,5190,187,2025-12-12
18602,5190,233,2025-07-31
18603,5191,293,2026-04-01
18604,5191,569,2025-03-11
18605,5191,845,2025-07-18
18606,5191,1069,2025-05-06
18607,5191,1153,2026-04-28
18608,5192,70,2025-07-20
18609,5192,556,2025-08-16
18610,5192,732,2025-10-03
18611,5192,865,2025-06-10
18612,5192,885,2025-12-23
18613,5192,1131,2025-01-22
18614,5193,12,2025-09-18
18615,5193,117,2025-11-11
18616,5193,357,2026-04-07
18617,5193,826,2026-04-11
18618,5194,3,2025-10-11
18619,5194,213,2026-04-14
18620,5194,761,2026-03-30
18621,5195,16,2025-11-06
18622,5195,93,2025-09-08
18623,5195,261,2026-02-21
18624,5195,771,2025-09-11
18625,5195,924,2025-05-16
18626,5195,1361,2026-02-06
18627,5196,227,2025-09-11
18628,5196,634,2026-01-31
18629,5196,865,2026-03-16
18630,5196,926,2025-07-11
18631,5196,928,2025-11-10
18632,5196,1424,2025-05-20
18633,5196,1432,2025-12-17
18634,5197,12,2025-05-27
18635,5197,82,2025-11-29
18636,5197,366,2025-05-03
18637,5197,374,2026-04-27
18638,5197,656,2025-05-27
18639,5197,753,2026-03-06
18640,5197,1379,2025-09-15
18641,5197,1447,2025-12-31
18642,5198,286,2025-06-21
18643,5198,392,2025-03-12
18644,5199,206,2025-10-28
18645,5199,232,2025-07-01
18646,5199,923,2026-03-11
18647,5199,1371,2025-04-08
18648,5199,1450,2025-08-17
18649,5200,19,2026-01-19
18650,5200,38,2025-08-24
18651,5200,149,2026-02-08
18652,5200,865,2025-05-10
18653,5200,1091,2026-03-26
18654,5201,754,2026-02-27
18655,5201,785,2026-03-22
18656,5201,993,2025-01-15
18657,5201,1278,2026-01-21
18658,5201,1397,2026-02-06
18659,5201,1428,2025-05-03
18660,5202,406,2025-09-01
18661,5202,589,2025-07-19
18662,5202,900,2025-08-27
18663,5202,1237,2025-08-03
18664,5202,1325,2025-10-13
18665,5203,142,2025-09-01
18666,5203,499,2025-05-25
18667,5203,617,2025-01-13
18668,5203,1271,2025-05-16
18669,5203,1374,2026-03-23
18670,5204,49,2025-03-18
18671,5204,349,2025-01-12
18672,5204,424,2026-03-20
18673,5204,845,2025-09-03
18674,5204,865,2025-08-04
18675,5204,1192,2025-08-28
18676,5205,175,2025-07-01
18677,5205,182,2025-02-11
18678,5205,783,2025-06-07
18679,5205,904,2025-11-02
18680,5205,963,2025-08-16
18681,5205,981,2025-06-29
18682,5205,1250,2025-04-13
18683,5206,149,2025-06-02
18684,5206,516,2025-02-15
18685,5206,865,2025-02-08
18686,5206,1278,2025-06-12
18687,5206,1383,2026-01-22
18688,5206,1426,2025-08-30
18689,5207,140,2026-01-28
18690,5208,186,2025-04-17
18691,5208,842,2025-11-30
18692,5208,914,2026-02-02
18693,5209,354,2025-04-17
18694,5209,362,2025-01-31
18695,5209,583,2025-11-15
18696,5210,345,2025-10-29
18697,5210,810,2025-01-30
18698,5210,1274,2026-02-08
18699,5211,105,2025-01-17
18700,5211,138,2025-11-26
18701,5211,234,2026-01-03
18702,5211,342,2025-01-24
18703,5211,874,2025-10-20
18704,5211,973,2026-03-12
18705,5211,1277,2025-05-23
18706,5212,97,2026-01-14
18707,5212,272,2025-01-18
18708,5212,928,2026-02-12
18709,5212,1044,2025-07-29
18710,5213,23,2025-07-10
18711,5213,25,2025-07-23
18712,5213,313,2025-07-02
18713,5213,426,2026-01-07
18714,5213,964,2025-09-17
18715,5213,1132,2025-03-18
18716,5214,148,2025-05-04
18717,5214,282,2026-01-17
18718,5214,395,2025-05-29
18719,5214,572,2026-01-05
18720,5214,749,2025-05-15
18721,5214,1150,2025-06-25
18722,5215,151,2025-05-06
18723,5215,807,2025-09-26
18724,5216,466,2026-02-14
18725,5216,491,2025-06-20
18726,5217,415,2025-12-02
18727,5217,778,2025-12-03
18728,5218,492,2025-08-05
18729,5218,1148,2025-07-07
18730,5218,1149,2025-05-06
18731,5218,1200,2025-06-25
18732,5218,1440,2025-04-03
18733,5219,391,2026-04-13
18734,5219,411,2025-04-13
18735,5219,741,2026-03-19
18736,5219,851,2025-12-13
18737,5219,885,2025-03-08
18738,5219,950,2026-04-28
18739,5219,1312,2025-07-30
18740,5219,1333,2025-08-09
18741,5220,978,2025-01-17
18742,5220,1086,2025-11-20
18743,5221,13,2025-12-16
18744,5221,117,2026-04-14
18745,5221,531,2026-04-14
18746,5221,757,2025-12-10
18747,5222,23,2026-01-26
18748,5222,197,2025-01-07
18749,5222,1115,2026-03-18
18750,5222,1450,2025-01-19
18751,5222,1498,2025-05-14
18752,5223,217,2025-08-27
18753,5223,724,2025-01-15
18754,5223,1037,2026-03-14
