user_id,domain_id,education_status,current_level,country_code,career_goal_id,learning_style_id,profile_picture_url
4469,1,Sophomore,Junior,EG,3,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8366
4470,2,Graduate,Mid,EG,4,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8368
4471,4,Sophomore,Beginner,EG,3,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8372
4472,3,Sophomore,Beginner,SA,4,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8374
4473,2,Freshman,Junior,EG,1,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8376
4474,1,Junior,Mid,SA,2,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8377
4475,4,Sophomore,Beginner,MA,4,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8380
4476,2,Sophomore,Beginner,AE,3,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8381
4477,2,Senior,Beginner,EG,6,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8383
4478,2,Senior,Beginner,MA,4,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8388
4479,1,Senior,Junior,SA,3,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8390
4480,1,Sophomore,Junior,EG,3,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8392
4481,3,Graduate,Junior,SA,3,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8394
4482,2,Junior,Junior,AE,6,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8397
4483,1,Sophomore,Junior,JO,1,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8400
4484,1,Freshman,Mid,MA,2,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8401
4485,4,Graduate,Beginner,EG,1,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8402
4486,2,Graduate,Junior,EG,4,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8403
4487,2,Junior,Mid,EG,3,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8404
4488,1,Graduate,Mid,AE,5,8,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8406
4489,4,Junior,Junior,AE,1,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8408
4490,3,Graduate,Beginner,SA,3,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8409
4491,2,Junior,Mid,EG,2,8,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8410
4492,1,Senior,Beginner,MA,2,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8411
4493,2,Senior,Junior,MA,2,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8413
4494,3,Graduate,Beginner,EG,1,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8415
4495,3,Graduate,Mid,AE,6,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8422
4496,4,Junior,Beginner,SA,4,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8423
4497,2,Junior,Mid,EG,6,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8424
4498,1,Sophomore,Junior,EG,3,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8426
4499,2,Senior,Beginner,EG,1,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8428
4500,3,Sophomore,Beginner,EG,4,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8429
4501,1,Sophomore,Beginner,SA,6,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8430
4502,1,Freshman,Beginner,EG,4,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8431
4503,3,Junior,Beginner,EG,2,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8434
4504,1,Freshman,Junior,SA,3,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8435
4505,3,Freshman,Mid,EG,6,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8436
4506,1,Sophomore,Beginner,AE,3,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8438
4507,1,Freshman,Mid,SA,6,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8444
4508,1,Junior,Beginner,SA,2,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8445
4509,2,Sophomore,Beginner,MA,5,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8456
4510,3,Junior,Mid,EG,2,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8457
4511,2,Graduate,Junior,SA,2,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8459
4512,2,Freshman,Junior,EG,4,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8463
4513,1,Sophomore,Junior,JO,2,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8464
4514,3,Senior,Mid,JO,1,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8465
4515,4,Junior,Beginner,EG,1,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8466
4516,3,Freshman,Junior,AE,1,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8471
4517,1,Junior,Beginner,EG,1,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8475
4518,2,Junior,Beginner,MA,5,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8477
4519,1,Graduate,Beginner,EG,6,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8480
4520,1,Junior,Beginner,JO,6,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8482
4521,1,Graduate,Beginner,EG,6,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8483
4522,1,Graduate,Junior,SA,2,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8488
4523,1,Graduate,Junior,MA,2,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8493
4524,3,Freshman,Junior,JO,1,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8494
4525,1,Junior,Junior,EG,2,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8499
4526,3,Junior,Junior,SA,4,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8501
4527,4,Graduate,Mid,EG,6,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8502
4528,2,Junior,Junior,SA,6,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8504
4529,2,Junior,Beginner,EG,1,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8506
4530,3,Graduate,Junior,EG,1,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8507
4531,1,Senior,Junior,SA,4,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8510
4532,1,Senior,Junior,EG,1,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8514
4533,2,Graduate,Beginner,SA,4,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8519
4534,3,Freshman,Junior,EG,5,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8521
4535,3,Junior,Mid,EG,1,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8522
4536,3,Junior,Junior,AE,3,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8523
4537,2,Senior,Junior,EG,5,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8526
4538,2,Graduate,Senior,EG,5,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8527
4539,3,Freshman,Beginner,SA,4,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8534
4540,3,Graduate,Junior,SA,6,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8535
4541,2,Senior,Beginner,AE,2,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8538
4542,4,Senior,Junior,EG,1,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8544
4543,3,Junior,Mid,EG,3,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8545
4544,2,Sophomore,Beginner,JO,5,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8548
4545,1,Freshman,Beginner,MA,1,2,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8549
4546,1,Freshman,Junior,EG,5,2,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8550
4547,3,Sophomore,Mid,SA,1,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8551
4548,1,Senior,Beginner,EG,6,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8554
4549,2,Graduate,Beginner,EG,1,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8556
4550,2,Freshman,Junior,EG,1,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8558
4551,3,Sophomore,Mid,SA,2,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8560
4552,3,Junior,Junior,EG,5,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8561
4553,3,Junior,Beginner,MA,1,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8562
4554,1,Senior,Beginner,SA,6,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8563
4555,1,Freshman,Junior,EG,6,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8567
4556,2,Graduate,Mid,AE,1,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8568
4557,1,Freshman,Junior,EG,1,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8569
4558,2,Junior,Junior,SA,5,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8570
4559,4,Freshman,Beginner,EG,2,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8572
4560,2,Junior,Mid,EG,5,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8573
4561,2,Sophomore,Beginner,EG,5,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8574
4562,2,Sophomore,Beginner,EG,3,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8576
4563,3,Junior,Junior,EG,6,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8577
4564,1,Graduate,Junior,EG,3,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8580
4565,2,Graduate,Junior,MA,6,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8581
4566,1,Freshman,Beginner,EG,3,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8582
4567,2,Junior,Beginner,EG,3,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8583
4568,1,Senior,Junior,MA,5,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8584
4569,2,Graduate,Beginner,SA,2,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8589
4570,3,Graduate,Beginner,SA,5,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8592
4571,1,Sophomore,Mid,EG,5,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8594
4572,2,Graduate,Mid,AE,3,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8597
4573,1,Graduate,Beginner,EG,3,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8599
4574,1,Graduate,Beginner,AE,4,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8600
4575,1,Junior,Junior,MA,6,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8601
4576,1,Junior,Mid,SA,6,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8605
4577,4,Sophomore,Beginner,EG,6,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8606
4578,4,Freshman,Beginner,SA,2,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8607
4579,3,Graduate,Mid,SA,1,2,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8609
4580,2,Freshman,Mid,SA,2,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8610
4581,3,Junior,Mid,SA,4,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8611
4582,3,Graduate,Junior,AE,6,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8612
4583,2,Freshman,Junior,SA,2,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8615
4584,1,Freshman,Beginner,MA,2,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8616
4585,3,Senior,Beginner,JO,3,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8617
4586,4,Junior,Beginner,EG,1,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8620
4587,1,Sophomore,Junior,AE,2,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8621
4588,2,Sophomore,Senior,EG,4,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8624
4589,1,Senior,Beginner,AE,3,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8625
4590,1,Freshman,Junior,EG,5,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8627
4591,3,Senior,Beginner,SA,6,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8629
4592,1,Senior,Junior,AE,2,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8630
4593,4,Junior,Junior,EG,2,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8631
4594,3,Graduate,Beginner,JO,3,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8632
4595,1,Freshman,Mid,SA,6,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8635
4596,3,Sophomore,Beginner,EG,6,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8636
4597,3,Sophomore,Mid,SA,4,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8640
4598,2,Senior,Beginner,MA,5,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8642
4599,2,Senior,Beginner,EG,1,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8643
4600,3,Senior,Mid,AE,5,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8647
4601,1,Freshman,Beginner,AE,6,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8650
4602,1,Senior,Junior,MA,2,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8654
4603,1,Senior,Beginner,AE,1,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8661
4604,1,Graduate,Junior,SA,1,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8662
4605,2,Freshman,Mid,MA,2,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8666
4606,1,Junior,Junior,JO,5,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8672
4607,2,Junior,Beginner,AE,2,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8674
4608,2,Graduate,Beginner,EG,6,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8676
4609,3,Sophomore,Beginner,EG,4,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8677
4610,2,Junior,Mid,SA,1,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8680
4611,4,Freshman,Junior,SA,2,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8681
4612,4,Sophomore,Mid,EG,5,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8683
4613,1,Senior,Junior,EG,6,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8687
4614,2,Freshman,Mid,SA,2,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8688
4615,1,Sophomore,Beginner,EG,4,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8689
4616,3,Junior,Junior,EG,1,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8692
4617,2,Senior,Junior,EG,2,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8693
4618,1,Senior,Senior,AE,2,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8694
4619,1,Freshman,Mid,SA,1,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8700
4620,1,Senior,Mid,EG,4,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8701
4621,3,Sophomore,Beginner,EG,6,2,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8702
4622,3,Graduate,Beginner,SA,5,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8703
4623,1,Junior,Junior,AE,2,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8704
4624,1,Freshman,Beginner,AE,5,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8705
4625,1,Graduate,Beginner,EG,6,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8707
4626,2,Graduate,Mid,SA,6,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8708
4627,1,Freshman,Beginner,JO,5,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8710
4628,1,Sophomore,Mid,EG,1,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8711
4629,3,Junior,Beginner,SA,2,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8714
4630,2,Freshman,Junior,EG,6,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8716
4631,3,Graduate,Beginner,EG,5,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8717
4632,2,Graduate,Junior,EG,5,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8718
4633,2,Freshman,Junior,SA,1,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8719
4634,2,Graduate,Beginner,EG,1,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8721
4635,1,Freshman,Beginner,EG,2,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8722
4636,1,Freshman,Junior,EG,1,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8723
4637,4,Junior,Junior,EG,3,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8724
4638,3,Freshman,Junior,SA,5,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8725
4639,3,Graduate,Beginner,EG,5,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8727
4640,1,Senior,Beginner,EG,5,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8729
4641,1,Junior,Mid,AE,1,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8733
4642,1,Graduate,Junior,SA,5,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8735
4643,4,Graduate,Mid,SA,4,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8737
4644,3,Junior,Junior,EG,2,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8740
4645,2,Junior,Mid,SA,5,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8741
4646,4,Graduate,Junior,EG,3,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8746
4647,1,Senior,Beginner,EG,3,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8747
4648,2,Sophomore,Junior,AE,3,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8750
4649,1,Graduate,Junior,MA,5,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8752
4650,1,Junior,Beginner,SA,3,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8753
4651,4,Freshman,Beginner,EG,1,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8761
4652,3,Freshman,Beginner,JO,4,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8763
4653,1,Junior,Mid,EG,4,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8765
4654,1,Junior,Junior,JO,2,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8767
4655,2,Sophomore,Beginner,EG,5,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8769
4656,1,Junior,Mid,EG,6,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8771
4657,2,Freshman,Junior,SA,5,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8772
4658,2,Senior,Beginner,MA,2,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8774
4659,1,Junior,Junior,JO,3,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8775
4660,1,Sophomore,Junior,SA,1,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8776
4661,1,Senior,Junior,AE,1,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8777
4662,4,Sophomore,Junior,SA,5,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8778
4663,1,Senior,Junior,AE,1,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8780
4664,2,Junior,Junior,JO,4,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8781
4665,1,Freshman,Beginner,EG,1,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8782
4666,3,Senior,Mid,EG,6,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8783
4667,1,Graduate,Beginner,MA,3,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8785
4668,1,Sophomore,Beginner,MA,6,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8786
4669,3,Senior,Beginner,EG,3,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8787
4670,3,Sophomore,Junior,EG,4,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8790
4671,1,Freshman,Beginner,MA,5,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8791
4672,1,Sophomore,Junior,SA,3,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8793
4673,4,Sophomore,Mid,SA,6,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8797
4674,1,Graduate,Beginner,EG,1,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8801
4675,1,Sophomore,Junior,JO,4,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8805
4676,1,Senior,Mid,EG,1,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8807
4677,1,Sophomore,Mid,EG,5,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8810
4678,2,Junior,Beginner,EG,2,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8815
4679,2,Sophomore,Junior,MA,4,8,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8818
4680,2,Junior,Beginner,AE,5,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8819
4681,2,Sophomore,Beginner,AE,6,2,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8820
4682,1,Sophomore,Junior,EG,4,2,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8822
4683,3,Senior,Junior,MA,4,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8824
4684,1,Junior,Junior,AE,3,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8825
4685,1,Junior,Beginner,AE,2,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8830
4686,2,Graduate,Beginner,MA,6,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8834
4687,1,Sophomore,Beginner,EG,4,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8835
4688,1,Sophomore,Beginner,SA,2,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8837
4689,1,Senior,Beginner,MA,2,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8839
4690,3,Graduate,Junior,AE,6,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8841
4691,1,Graduate,Beginner,SA,6,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8842
4692,3,Senior,Junior,EG,5,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8843
4693,3,Junior,Beginner,AE,6,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8844
4694,2,Freshman,Beginner,SA,6,2,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8845
4695,1,Senior,Beginner,EG,1,2,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8851
4696,3,Junior,Mid,JO,2,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8852
4697,1,Graduate,Beginner,EG,2,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8855
4698,4,Senior,Junior,EG,6,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8856
4699,3,Freshman,Beginner,AE,6,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8858
4700,1,Sophomore,Beginner,SA,2,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8862
4701,3,Senior,Beginner,EG,6,8,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8865
4702,2,Freshman,Beginner,EG,3,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8866
4703,2,Freshman,Beginner,EG,3,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8867
4704,1,Senior,Junior,EG,1,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8869
4705,2,Junior,Beginner,EG,2,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8870
4706,3,Senior,Junior,EG,2,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8873
4707,3,Graduate,Beginner,EG,6,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8883
4708,1,Freshman,Beginner,SA,5,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8885
4709,2,Freshman,Junior,MA,3,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8886
4710,2,Sophomore,Junior,SA,5,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8887
4711,2,Freshman,Junior,AE,6,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8892
4712,2,Sophomore,Mid,EG,5,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8893
4713,1,Freshman,Mid,AE,6,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8896
4714,3,Freshman,Beginner,SA,5,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8899
4715,1,Senior,Junior,SA,6,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8900
4716,1,Senior,Beginner,EG,5,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8901
4717,2,Graduate,Mid,EG,2,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8904
4718,1,Junior,Beginner,SA,3,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8906
4719,1,Graduate,Junior,SA,6,8,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8909
4720,1,Freshman,Junior,JO,3,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8910
4721,2,Graduate,Junior,EG,1,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8912
4722,4,Senior,Beginner,EG,1,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8913
4723,2,Freshman,Junior,SA,3,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8915
4724,1,Freshman,Mid,JO,1,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8916
4725,3,Graduate,Junior,EG,1,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_8918
