mentee_id,technology_id,experience_level
4500,124,beginner
4500,125,beginner
4501,11,none
4501,14,beginner
4501,21,beginner
4501,23,none
4501,25,beginner
4501,28,beginner
4501,1,beginner
4501,5,beginner
4501,9,beginner
4502,56,none
4502,55,beginner
4502,10,none
4502,13,none
4502,19,beginner
4503,123,intermediate
4503,121,beginner
4503,120,beginner
4503,122,beginner
4503,116,none
4503,119,beginner
4504,13,beginner
4504,20,beginner
4504,17,beginner
4504,3,intermediate
4504,1,beginner
4504,8,beginner
4504,7,beginner
4504,6,intermediate
4505,121,beginner
4505,123,beginner
4505,120,none
4505,122,beginner
4505,117,beginner
4505,116,beginner
4505,119,beginner
4505,118,beginner
4506,8,beginner
4506,3,beginner
4506,6,beginner
4506,20,beginner
4506,14,beginner
4506,13,none
4506,15,none
4507,44,beginner
4507,42,intermediate
4507,38,beginner
4507,39,intermediate
4507,46,advanced
4507,24,beginner
4507,25,intermediate
4507,23,beginner
4507,26,beginner
4508,54,beginner
4508,49,beginner
4508,50,intermediate
4508,32,intermediate
4508,31,intermediate
4508,33,none
4508,34,beginner
4509,86,intermediate
4509,84,beginner
4509,82,beginner
4509,96,beginner
4509,99,none
4510,123,beginner
4510,121,beginner
4510,122,beginner
4510,104,none
4510,106,beginner
4510,108,beginner
4510,110,beginner
4510,114,intermediate
4510,113,intermediate
4511,60,beginner
4511,59,beginner
4511,57,intermediate
4511,64,none
4511,61,none
4511,96,beginner
4511,103,intermediate
4511,97,beginner
4511,99,none
4512,60,beginner
4512,59,intermediate
4512,57,beginner
4512,61,none
4512,58,beginner
4512,89,beginner
4512,94,beginner
4512,95,intermediate
4512,93,beginner
4512,92,intermediate
4513,5,beginner
4513,9,intermediate
4513,10,none
4513,13,none
4513,20,advanced
4513,18,beginner
4514,117,beginner
4514,116,none
4514,119,none
4514,127,intermediate
4514,124,none
4515,138,beginner
4515,136,beginner
4515,135,beginner
4515,139,none
4515,149,beginner
4515,146,beginner
4515,147,beginner
4515,148,beginner
4516,114,beginner
4516,110,beginner
4516,111,none
4516,112,beginner
4516,113,none
4516,116,beginner
4516,117,beginner
4516,118,beginner
4516,119,none
4516,106,intermediate
4516,109,beginner
4516,108,beginner
4517,24,intermediate
4517,23,beginner
4517,26,advanced
4517,36,beginner
4517,42,beginner
4517,44,advanced
4517,43,beginner
4517,46,intermediate
4517,31,intermediate
4517,33,beginner
4517,32,beginner
4517,29,beginner
4517,30,beginner
4518,65,beginner
4518,69,beginner
4518,103,beginner
4518,97,beginner
4518,99,beginner
4518,80,beginner
4518,76,none
4518,77,beginner
4518,79,intermediate
4518,78,intermediate
4519,37,beginner
4519,44,none
4519,45,beginner
4519,32,intermediate
4519,33,beginner
4519,31,none
4519,35,beginner
4520,25,none
4520,24,beginner
4520,22,beginner
4520,13,none
4520,16,beginner
4521,11,intermediate
4521,20,beginner
4521,19,intermediate
4521,48,beginner
4521,49,beginner
4521,56,intermediate
4521,55,none
4522,11,beginner
4522,14,beginner
4522,21,beginner
4522,32,none
4522,31,beginner
4522,29,beginner
4523,31,beginner
4523,33,none
4523,32,beginner
4523,29,none
4523,30,beginner
4523,25,beginner
4523,24,advanced
4523,23,beginner
4523,22,beginner
4523,27,beginner
4524,109,intermediate
4524,106,beginner
4524,108,none
4524,126,beginner
4524,127,beginner
4524,124,intermediate
4524,125,none
4525,24,none
4525,23,intermediate
4525,28,beginner
4525,38,beginner
4525,37,beginner
4525,36,beginner
4525,40,beginner
4526,121,beginner
4526,123,intermediate
4526,122,intermediate
4526,120,beginner
4526,127,beginner
4526,126,none
4526,125,beginner
4526,124,beginner
4527,154,none
4527,151,intermediate
4527,150,beginner
4527,131,beginner
4527,128,intermediate
4527,134,intermediate
4527,133,intermediate
4528,76,beginner
4528,80,intermediate
4528,78,beginner
4528,79,intermediate
4528,86,beginner
4528,84,beginner
4528,85,beginner
4528,82,beginner
4529,85,none
4529,86,none
4529,84,intermediate
4529,81,beginner
4529,80,intermediate
4529,76,none
4529,77,beginner
4530,116,none
4530,117,beginner
4530,118,beginner
4530,119,intermediate
4530,126,beginner
4530,127,beginner
4530,125,intermediate
4530,124,beginner
4531,23,intermediate
4531,26,intermediate
4531,56,beginner
4531,54,intermediate
4531,48,beginner
4531,50,beginner
4531,51,beginner
4532,31,beginner
4532,33,beginner
4532,32,beginner
4532,35,intermediate
4532,23,beginner
4532,24,none
4532,25,beginner
4532,26,beginner
4532,28,intermediate
4533,94,beginner
4533,89,beginner
4533,95,beginner
4533,93,beginner
4533,73,beginner
4533,72,none
4533,75,intermediate
4534,127,none
4534,126,beginner
4534,125,beginner
4534,124,intermediate
4534,110,beginner
4534,114,beginner
4534,111,beginner
4534,115,beginner
4535,126,beginner
4535,127,beginner
4535,125,intermediate
4535,124,intermediate
4535,104,intermediate
4535,109,beginner
4535,105,beginner
4535,121,intermediate
4535,123,none
4535,122,none
4535,120,none
4536,121,beginner
4536,123,beginner
4536,122,intermediate
4536,127,intermediate
4536,126,beginner
4536,125,none
4536,124,intermediate
4536,117,intermediate
4536,116,intermediate
4536,119,none
4537,103,beginner
4537,97,beginner
4537,96,beginner
4537,98,beginner
4537,80,advanced
4537,79,beginner
4538,84,beginner
4538,86,none
4538,85,beginner
4538,88,advanced
4538,97,intermediate
4538,96,beginner
4538,103,beginner
4538,100,beginner
4539,104,beginner
4539,109,beginner
4539,107,beginner
4539,126,beginner
4539,127,intermediate
4539,125,beginner
4540,116,intermediate
4540,119,beginner
4540,127,intermediate
4540,126,beginner
4540,125,beginner
4540,124,beginner
4540,110,beginner
4540,111,beginner
4540,112,intermediate
4541,59,beginner
4541,57,beginner
4541,60,intermediate
4541,58,beginner
4541,84,beginner
4541,86,beginner
4541,85,none
4541,81,beginner
4541,73,beginner
4541,72,intermediate
4541,75,beginner
4541,74,beginner
4542,134,intermediate
4542,128,beginner
4542,131,beginner
4542,130,beginner
4542,146,beginner
4542,149,beginner
4542,148,none
4543,114,beginner
4543,113,beginner
4543,104,beginner
4543,109,intermediate
4543,108,intermediate
4543,117,beginner
4543,116,beginner
4543,118,intermediate
4544,94,intermediate
4544,89,none
4544,90,beginner
4544,59,beginner
4544,57,intermediate
4544,62,beginner
4545,37,beginner
4545,44,intermediate
4545,38,intermediate
4545,43,intermediate
4545,40,intermediate
4545,31,none
4545,32,beginner
4545,30,none
4546,31,beginner
4546,33,intermediate
4546,32,beginner
4546,30,beginner
4546,34,intermediate
4546,13,beginner
4546,20,beginner
4546,17,none
4547,116,intermediate
4547,117,intermediate
4547,118,beginner
4547,121,intermediate
4547,123,beginner
4547,122,beginner
4547,120,intermediate
4548,13,none
4548,11,beginner
4548,14,beginner
4548,21,none
4548,25,beginner
4548,24,beginner
4548,23,none
4548,27,beginner
4548,26,beginner
4549,59,beginner
4549,60,intermediate
4549,57,beginner
4549,63,beginner
4549,67,beginner
4549,65,intermediate
4549,66,intermediate
4549,68,intermediate
4549,69,beginner
4550,76,beginner
4550,80,beginner
4550,77,beginner
4550,72,beginner
4550,71,none
4551,127,beginner
4551,126,intermediate
4551,124,beginner
4551,110,beginner
4551,111,beginner
4551,115,intermediate
4552,110,beginner
4552,114,beginner
4552,111,beginner
4552,113,none
4552,126,beginner
4552,127,beginner
4552,125,beginner
4552,124,beginner
4553,116,beginner
4553,117,beginner
4553,118,intermediate
4553,119,none
4553,111,beginner
4553,110,beginner
4553,114,intermediate
4553,112,beginner
4553,115,beginner
4554,49,beginner
4554,55,none
4554,14,none
4554,13,intermediate
4554,11,intermediate
4554,21,beginner
4555,49,beginner
4555,48,intermediate
4555,56,beginner
4555,52,beginner
4555,11,beginner
4555,13,intermediate
4555,18,beginner
4556,86,intermediate
4556,84,intermediate
4556,83,intermediate
4556,95,intermediate
4556,94,beginner
4556,90,beginner
4557,37,beginner
4557,42,none
4557,44,beginner
4557,45,beginner
4557,5,intermediate
4557,8,beginner
4557,2,beginner
4558,96,intermediate
4558,102,beginner
4558,67,beginner
4558,65,beginner
4558,68,beginner
4558,60,none
4558,57,intermediate
4558,58,beginner
4559,154,beginner
4559,151,intermediate
4559,153,beginner
4559,150,beginner
4559,141,beginner
4559,143,intermediate
4560,73,beginner
4560,74,none
4560,103,intermediate
4560,97,advanced
4560,96,none
4560,100,beginner
4560,102,intermediate
4561,95,intermediate
4561,94,beginner
4561,89,advanced
4561,91,intermediate
4561,80,intermediate
4561,76,none
4561,77,intermediate
4561,79,beginner
4561,78,intermediate
4562,57,none
4562,61,beginner
4562,94,beginner
4562,89,beginner
4562,95,none
4562,93,beginner
4562,90,beginner
4563,117,beginner
4563,116,beginner
4563,118,beginner
4563,126,intermediate
4563,127,beginner
4563,125,beginner
4564,25,beginner
4564,23,none
4564,28,beginner
4564,11,beginner
4564,20,intermediate
4564,18,beginner
4565,66,beginner
4565,69,intermediate
4565,57,beginner
4565,60,beginner
4565,59,intermediate
4565,64,none
4565,63,beginner
4566,36,none
4566,37,intermediate
4566,43,advanced
4566,5,intermediate
4566,1,advanced
4566,3,beginner
4566,2,intermediate
4566,4,intermediate
4567,72,advanced
4567,73,none
4567,71,beginner
4567,74,beginner
4567,84,intermediate
4567,85,beginner
4567,86,beginner
4567,83,beginner
4568,23,intermediate
4568,26,intermediate
4568,10,beginner
4568,15,beginner
4569,57,none
4569,59,beginner
4569,63,beginner
4569,89,beginner
4569,94,beginner
4569,93,beginner
4570,117,beginner
4570,116,beginner
4570,119,intermediate
4570,118,beginner
4570,111,intermediate
4570,112,intermediate
4570,127,none
4570,126,none
4570,125,beginner
4570,124,intermediate
4571,32,beginner
4571,33,beginner
4571,31,intermediate
4571,34,intermediate
4571,56,none
4571,48,none
4571,55,intermediate
4572,96,none
4572,103,intermediate
4572,99,beginner
4572,84,intermediate
4572,87,beginner
4573,24,beginner
4573,28,beginner
4573,20,none
4573,18,beginner
4573,3,beginner
4573,8,beginner
4573,6,beginner
4574,36,intermediate
4574,47,beginner
4574,25,intermediate
4574,23,none
4574,24,beginner
4574,22,intermediate
4575,33,intermediate
4575,32,intermediate
4575,29,none
4575,25,intermediate
4575,22,intermediate
4576,44,beginner
4576,39,beginner
4576,23,intermediate
4576,25,intermediate
4576,24,beginner
4576,26,none
4576,28,intermediate
4577,136,beginner
4577,137,beginner
4577,141,beginner
4577,142,none
4577,145,intermediate
4577,144,intermediate
4578,142,beginner
4578,141,beginner
4578,144,beginner
4578,143,beginner
4578,145,beginner
4578,135,beginner
4578,138,beginner
4578,136,intermediate
4578,140,beginner
4579,117,none
4579,119,beginner
4579,114,intermediate
4579,111,intermediate
4579,110,intermediate
4579,113,intermediate
4579,112,beginner
4580,96,intermediate
4580,101,beginner
4580,72,beginner
4580,71,intermediate
4581,114,none
4581,111,beginner
4581,112,intermediate
4581,116,beginner
4581,117,beginner
4581,119,intermediate
4581,118,intermediate
4581,126,intermediate
4581,127,beginner
4581,125,beginner
4581,124,intermediate
4582,104,intermediate
4582,106,beginner
4582,109,beginner
4582,107,intermediate
4582,108,beginner
4582,127,advanced
4582,126,advanced
4582,124,beginner
4582,125,beginner
4582,114,beginner
4582,111,beginner
4582,113,beginner
4583,72,none
4583,75,beginner
4583,85,none
4583,84,beginner
4583,86,beginner
4583,87,beginner
4584,37,beginner
4584,38,beginner
4584,36,beginner
4584,45,intermediate
4584,43,intermediate
4584,11,beginner
4584,20,beginner
4584,14,intermediate
4584,19,beginner
4585,117,beginner
4585,116,beginner
4585,119,beginner
4585,118,none
4585,109,advanced
4585,105,beginner
4586,154,intermediate
4586,151,beginner
4586,152,beginner
4586,153,beginner
4586,150,beginner
4586,149,intermediate
4586,146,intermediate
4586,147,intermediate
4587,23,advanced
4587,25,beginner
4587,24,beginner
4587,27,beginner
4587,44,intermediate
4587,40,intermediate
4587,1,beginner
4587,3,beginner
4587,2,intermediate
4588,72,advanced
4588,73,beginner
4588,75,intermediate
4588,94,beginner
4588,95,beginner
4588,89,beginner
4588,92,beginner
4589,1,intermediate
4589,3,advanced
4589,9,beginner
4589,25,beginner
4589,24,beginner
4589,28,beginner
4590,31,beginner
4590,32,beginner
4590,30,beginner
4590,23,intermediate
4590,25,beginner
4590,28,intermediate
4590,14,beginner
4590,20,beginner
4590,13,beginner
4590,18,intermediate
4591,126,intermediate
4591,125,beginner
4591,104,beginner
4591,109,beginner
4591,106,beginner
4591,105,intermediate
4591,116,beginner
4591,117,beginner
4591,118,none
4592,54,beginner
4592,53,beginner
4592,42,beginner
4592,46,beginner
4593,135,none
4593,138,beginner
4593,137,beginner
4593,128,beginner
4593,134,intermediate
4593,131,intermediate
4593,129,beginner
4594,104,beginner
4594,106,beginner
4594,105,none
4594,116,beginner
4594,119,intermediate
4595,25,intermediate
4595,24,beginner
4595,26,beginner
4595,8,intermediate
4595,3,beginner
4595,1,intermediate
4595,7,beginner
4596,123,beginner
4596,120,beginner
4596,117,none
4596,116,beginner
4596,119,beginner
4597,121,intermediate
4597,123,none
4597,122,beginner
4597,120,intermediate
4597,111,none
4597,113,intermediate
4598,72,intermediate
4598,73,intermediate
4598,74,beginner
4598,71,beginner
4598,84,beginner
4598,86,beginner
4598,85,intermediate
4598,83,none
4598,81,none
4599,103,beginner
4599,98,beginner
4599,85,beginner
4599,88,none
4599,60,beginner
4599,59,beginner
4599,63,beginner
4600,127,beginner
4600,126,none
4600,125,none
4600,109,intermediate
4600,104,beginner
4600,108,beginner
4601,32,beginner
4601,31,none
4601,33,beginner
4601,30,beginner
4601,48,none
4601,56,beginner
4601,53,beginner
4601,5,beginner
4601,8,intermediate
4601,3,intermediate
4601,6,beginner
4601,2,intermediate
4602,49,beginner
4602,54,beginner
4602,56,none
4602,52,beginner
4602,24,intermediate
4602,25,beginner
4602,23,intermediate
4602,28,beginner
4602,22,beginner
4603,31,beginner
4603,29,beginner
4603,44,beginner
4603,42,intermediate
4603,38,beginner
4603,39,beginner
4603,41,beginner
4604,56,beginner
4604,52,beginner
4604,23,intermediate
4604,24,beginner
4604,25,beginner
4604,22,intermediate
4604,10,intermediate
4604,11,none
4604,19,beginner
4605,73,none
4605,72,none
4605,75,beginner
4605,74,intermediate
4605,103,beginner
4605,97,intermediate
4605,98,intermediate
4605,95,beginner
4605,89,intermediate
4605,94,beginner
4605,90,beginner
4606,36,intermediate
4606,38,beginner
4606,46,intermediate
4606,48,beginner
4606,56,intermediate
4606,55,beginner
4607,66,beginner
4607,65,beginner
4607,67,beginner
4607,69,beginner
4607,86,intermediate
4607,85,intermediate
4607,82,intermediate
4608,76,beginner
4608,80,beginner
4608,77,beginner
4608,78,none
4608,72,beginner
4608,73,beginner
4608,74,beginner
4608,75,beginner
4608,71,beginner
4609,127,none
4609,125,beginner
4609,109,beginner
4609,106,intermediate
4609,104,beginner
4609,107,beginner
4609,110,intermediate
4609,114,none
4609,112,beginner
4610,66,intermediate
4610,65,none
4610,69,intermediate
4610,89,intermediate
4610,94,beginner
4610,90,advanced
4611,141,beginner
4611,142,beginner
4611,144,beginner
4611,134,intermediate
4611,128,beginner
4611,130,beginner
4612,138,beginner
4612,136,intermediate
4612,135,beginner
4612,140,none
4612,137,advanced
4612,151,beginner
4612,152,intermediate
4613,56,none
4613,54,intermediate
4613,49,beginner
4613,50,beginner
4613,11,beginner
4613,10,beginner
4613,17,beginner
4614,94,advanced
4614,89,beginner
4614,92,beginner
4614,72,beginner
4614,73,none
4614,74,intermediate
4615,38,intermediate
4615,37,none
4615,44,intermediate
4615,40,beginner
4615,46,beginner
4615,8,beginner
4615,1,intermediate
4615,3,beginner
4615,7,beginner
4615,25,beginner
4615,23,none
4615,24,intermediate
4615,28,beginner
4615,27,beginner
4616,114,beginner
4616,110,beginner
4616,112,intermediate
4616,127,beginner
4616,126,intermediate
4616,125,intermediate
4616,124,intermediate
4617,73,beginner
4617,74,beginner
4617,85,beginner
4617,84,intermediate
4617,86,beginner
4617,81,none
4618,56,none
4618,51,intermediate
4618,1,intermediate
4618,5,advanced
4618,7,intermediate
4619,32,none
4619,34,none
4619,25,none
4619,23,none
4619,24,beginner
4619,22,beginner
4619,26,advanced
4619,56,intermediate
4619,49,none
4619,48,beginner
4619,52,intermediate
4620,31,beginner
4620,30,beginner
4620,14,intermediate
4620,10,beginner
4620,20,beginner
4620,18,intermediate
4620,21,beginner
4621,114,intermediate
4621,113,intermediate
4621,117,intermediate
4621,116,beginner
4621,119,intermediate
4621,118,intermediate
4622,127,intermediate
4622,126,intermediate
4622,125,none
4622,124,beginner
4622,109,none
4622,104,intermediate
4622,105,beginner
4622,121,beginner
4622,123,beginner
4622,122,intermediate
4623,37,beginner
4623,36,beginner
4623,38,beginner
4623,41,beginner
4623,43,intermediate
4623,24,beginner
4623,25,beginner
4623,23,beginner
4623,28,beginner
4623,27,intermediate
4624,5,beginner
4624,1,beginner
4624,6,beginner
4624,25,beginner
4624,23,beginner
4624,27,beginner
4625,14,intermediate
4625,15,beginner
4625,8,beginner
4625,1,beginner
4625,9,beginner
4626,73,beginner
4626,72,beginner
4626,75,none
4626,71,beginner
4626,80,beginner
4626,76,none
4626,77,intermediate
4626,78,none
4626,79,beginner
4627,37,beginner
4627,42,beginner
4627,36,beginner
4627,43,intermediate
4627,5,intermediate
4627,3,beginner
4627,7,beginner
4628,20,beginner
4628,14,intermediate
4628,15,beginner
4628,1,beginner
4628,3,advanced
4628,8,beginner
4628,7,intermediate
4629,104,beginner
4629,109,beginner
4629,108,none
4629,114,beginner
4629,110,none
4629,111,intermediate
4629,115,beginner
4629,112,beginner
4630,95,beginner
4630,89,none
4630,91,beginner
4630,60,none
4630,59,beginner
4630,63,intermediate
4630,84,beginner
4630,85,none
4630,86,beginner
4630,81,intermediate
4630,87,beginner
4631,127,beginner
4631,126,beginner
4631,125,none
4631,124,intermediate
4631,106,intermediate
4631,109,beginner
4631,107,none
4632,72,intermediate
4632,73,none
4632,74,beginner
4632,67,beginner
4632,66,beginner
4632,68,beginner
4633,76,beginner
4633,80,intermediate
4633,77,none
4633,78,beginner
4633,66,beginner
4633,67,intermediate
4633,65,beginner
4633,68,beginner
4634,94,beginner
4634,89,beginner
4634,91,beginner
4634,67,beginner
4634,65,intermediate
4634,66,intermediate
4634,69,beginner
4635,25,intermediate
4635,23,beginner
4635,24,beginner
4635,27,beginner
4635,38,none
4635,37,beginner
4635,46,beginner
4636,33,beginner
4636,31,beginner
4636,32,none
4636,29,beginner
4636,24,beginner
4636,22,beginner
4637,151,advanced
4637,154,beginner
4637,152,intermediate
4637,150,intermediate
4637,153,none
4637,136,beginner
4637,140,none
4638,110,none
4638,114,beginner
4638,111,intermediate
4638,112,intermediate
4638,117,beginner
4638,116,intermediate
4638,119,beginner
4638,118,none
4639,111,none
4639,114,beginner
4639,110,beginner
4639,113,none
4639,121,beginner
4639,123,beginner
4639,122,intermediate
4639,120,none
4640,42,beginner
4640,37,none
4640,41,none
4640,24,intermediate
4640,23,beginner
4640,25,advanced
4640,28,beginner
4641,23,beginner
4641,26,beginner
4641,8,intermediate
4641,5,beginner
4641,3,beginner
4641,4,beginner
4641,6,beginner
4641,36,beginner
4641,43,beginner
4642,37,beginner
4642,36,none
4642,47,none
4642,31,intermediate
4642,33,none
4642,32,beginner
4642,29,beginner
4642,34,intermediate
4643,142,intermediate
4643,141,none
4643,144,none
4643,143,advanced
4643,151,intermediate
4643,154,intermediate
4643,153,beginner
4644,123,beginner
4644,121,beginner
4644,122,beginner
4644,120,none
4644,116,none
4644,117,beginner
4644,118,beginner
4644,114,intermediate
4644,111,none
4644,112,none
4645,76,beginner
4645,80,beginner
4645,77,intermediate
4645,79,intermediate
4645,96,beginner
4645,97,beginner
4645,99,beginner
4646,141,beginner
4646,142,beginner
4646,144,beginner
4646,135,beginner
4646,136,beginner
4646,138,beginner
4646,137,intermediate
4646,140,intermediate
4647,25,intermediate
4647,24,beginner
4647,23,intermediate
4647,27,beginner
4647,32,beginner
4647,33,beginner
4647,31,beginner
4647,34,intermediate
4648,86,beginner
4648,85,beginner
4648,83,intermediate
4648,80,beginner
4648,76,none
4648,77,beginner
4649,20,none
4649,14,intermediate
4649,15,beginner
4649,36,none
4649,46,none
4650,14,beginner
4650,13,beginner
4650,19,none
4650,1,none
4650,8,beginner
4650,5,beginner
4650,9,none
4651,138,beginner
4651,140,beginner
4651,149,beginner
4651,146,beginner
4651,148,intermediate
4652,117,beginner
4652,116,beginner
4652,118,beginner
4652,109,none
4652,106,intermediate
4652,104,beginner
4652,107,beginner
4653,25,intermediate
4653,26,beginner
4653,14,advanced
4653,13,beginner
4653,12,intermediate
4654,1,beginner
4654,5,intermediate
4654,8,intermediate
4654,2,beginner
4654,9,intermediate
4654,48,beginner
4654,50,intermediate
4654,32,beginner
4654,30,beginner
4655,73,none
4655,74,intermediate
4655,103,beginner
4655,97,none
4655,96,intermediate
4655,100,beginner
4656,11,intermediate
4656,14,beginner
4656,15,beginner
4656,33,advanced
4656,32,intermediate
4656,31,beginner
4656,30,none
4656,29,intermediate
4657,86,none
4657,81,beginner
4657,76,beginner
4657,77,none
4658,96,beginner
4658,99,beginner
4658,94,none
4658,89,beginner
4658,93,beginner
4659,44,none
4659,37,intermediate
4659,38,beginner
4659,45,beginner
4659,24,intermediate
4659,23,none
4659,25,none
4659,27,beginner
4660,38,beginner
4660,37,none
4660,36,none
4660,47,none
4660,14,intermediate
4660,20,beginner
4660,21,beginner
4661,31,none
4661,33,none
4661,32,none
4661,34,beginner
4661,30,beginner
4661,36,none
4661,46,beginner
4662,128,beginner
4662,134,beginner
4662,130,beginner
4662,149,beginner
4662,146,none
4662,147,beginner
4662,148,beginner
4663,25,beginner
4663,26,beginner
4663,31,beginner
4663,33,none
4663,32,none
4663,35,beginner
4664,72,beginner
4664,73,none
4664,71,none
4664,74,intermediate
4664,89,intermediate
4664,94,beginner
4664,95,beginner
4664,90,beginner
4665,44,none
4665,37,beginner
4665,38,beginner
4665,39,beginner
4665,8,beginner
4665,3,beginner
4665,7,none
4665,49,beginner
4665,56,intermediate
4665,51,none
4666,114,intermediate
4666,111,beginner
4666,110,beginner
4666,112,none
4666,126,intermediate
4666,127,beginner
4666,124,beginner
4666,125,beginner
4667,23,intermediate
4667,25,beginner
4667,24,beginner
4667,28,none
4667,22,beginner
4667,3,intermediate
4667,8,beginner
4667,1,beginner
4667,6,beginner
4667,4,none
4668,44,beginner
4668,36,beginner
4668,38,beginner
4668,40,beginner
4668,46,beginner
4668,14,beginner
4668,12,beginner
4669,117,beginner
4669,116,none
4669,118,beginner
4669,121,beginner
4669,123,intermediate
4669,120,advanced
4669,122,beginner
4669,111,beginner
4669,110,beginner
4669,115,beginner
4670,123,beginner
4670,121,beginner
4670,120,beginner
4670,122,beginner
4670,116,beginner
4670,117,beginner
4670,118,none
4670,119,none
4671,1,intermediate
4671,5,none
4671,9,beginner
4671,20,beginner
4671,10,beginner
4671,13,intermediate
4671,12,none
4672,14,intermediate
4672,13,beginner
4672,20,beginner
4672,19,none
4672,21,beginner
4672,56,beginner
4672,54,beginner
4672,50,beginner
4673,131,advanced
4673,128,beginner
4673,133,beginner
4673,151,beginner
4673,154,advanced
4673,150,intermediate
4674,25,beginner
4674,23,intermediate
4674,24,beginner
4674,28,intermediate
4674,10,intermediate
4674,12,beginner
4674,48,beginner
4674,56,beginner
4674,49,beginner
4674,50,beginner
4675,42,beginner
4675,38,beginner
4675,36,beginner
4675,41,intermediate
4675,1,none
4675,7,beginner
4676,32,beginner
4676,33,beginner
4676,31,intermediate
4676,30,beginner
4676,36,beginner
4676,44,intermediate
4676,42,intermediate
4676,46,beginner
4676,47,beginner
4676,24,intermediate
4676,25,beginner
4676,23,beginner
4676,27,beginner
4677,38,beginner
4677,37,intermediate
4677,40,beginner
4677,13,beginner
4677,17,none
4678,84,beginner
4678,86,beginner
4678,81,beginner
4678,95,beginner
4678,89,beginner
4678,92,none
4679,103,intermediate
4679,96,beginner
4679,98,beginner
4679,57,beginner
4679,60,intermediate
4679,59,beginner
4679,61,beginner
4679,62,beginner
4680,67,beginner
4680,70,intermediate
4680,73,intermediate
4680,72,beginner
4680,74,beginner
4680,75,beginner
4680,71,beginner
4680,96,beginner
4680,102,beginner
4681,89,beginner
4681,94,advanced
4681,95,beginner
4681,90,beginner
4681,86,none
4681,83,none
4682,10,beginner
4682,20,beginner
4682,13,intermediate
4682,19,none
4682,5,intermediate
4682,4,beginner
4683,127,beginner
4683,126,beginner
4683,124,beginner
4683,125,beginner
4683,110,beginner
4683,114,intermediate
4683,113,beginner
4683,123,intermediate
4683,121,beginner
4683,122,beginner
4684,3,beginner
4684,5,beginner
4684,2,advanced
4684,37,beginner
4684,38,beginner
4684,44,beginner
4684,40,beginner
4685,36,beginner
4685,37,beginner
4685,41,beginner
4685,20,beginner
4685,10,beginner
4685,11,none
4685,18,intermediate
4686,57,beginner
4686,62,beginner
4686,65,intermediate
4686,68,intermediate
4687,23,beginner
4687,25,intermediate
4687,24,beginner
4687,26,beginner
4687,27,beginner
4687,54,intermediate
4687,55,intermediate
4688,54,intermediate
4688,48,none
4688,56,beginner
4688,55,beginner
4688,36,advanced
4688,42,beginner
4688,44,beginner
4688,40,beginner
4688,8,none
4688,4,intermediate
4689,20,beginner
4689,21,beginner
4689,3,beginner
4689,5,intermediate
4689,7,beginner
4690,123,intermediate
4690,121,beginner
4690,120,intermediate
4690,104,none
4690,109,beginner
4690,105,beginner
4691,8,beginner
4691,5,beginner
4691,3,beginner
4691,7,intermediate
4691,33,intermediate
4691,31,beginner
4691,32,beginner
4691,34,beginner
4692,110,intermediate
4692,113,beginner
4692,117,beginner
4692,116,intermediate
4692,119,none
4693,127,beginner
4693,126,beginner
4693,125,beginner
4693,106,beginner
4693,108,beginner
4694,84,beginner
4694,85,beginner
4694,86,beginner
4694,81,none
4694,83,intermediate
4694,59,intermediate
4694,57,beginner
4694,60,intermediate
4694,62,advanced
4695,24,beginner
4695,23,intermediate
4695,25,beginner
4695,28,intermediate
4695,44,none
4695,42,beginner
4695,41,beginner
4696,127,beginner
4696,126,none
4696,124,beginner
4696,116,none
4696,117,beginner
4696,119,none
4697,38,none
4697,36,beginner
4697,39,beginner
4697,11,none
4697,13,none
4697,19,beginner
4698,128,beginner
4698,129,intermediate
4698,138,intermediate
4698,140,intermediate
4699,121,beginner
4699,123,beginner
4699,122,none
4699,120,beginner
4699,111,beginner
4699,110,beginner
4699,114,none
4699,112,beginner
4699,116,beginner
4699,118,beginner
4700,32,intermediate
4700,31,intermediate
4700,33,beginner
4700,35,beginner
4700,34,beginner
4700,10,beginner
4700,21,beginner
4701,116,intermediate
4701,119,beginner
4701,106,none
4701,104,beginner
4701,108,beginner
4702,65,intermediate
4702,69,beginner
4702,73,beginner
4702,72,beginner
4702,75,none
4702,71,none
4702,76,beginner
4702,80,beginner
4702,79,beginner
4703,59,none
4703,60,intermediate
4703,58,beginner
4703,65,intermediate
4703,66,intermediate
4703,67,none
4703,70,beginner
4703,68,intermediate
4704,44,beginner
4704,36,beginner
4704,45,intermediate
4704,25,beginner
4704,28,advanced
4704,54,beginner
4704,56,beginner
4704,49,beginner
4704,50,intermediate
4705,57,intermediate
4705,60,intermediate
4705,59,beginner
4705,58,none
4705,65,beginner
4705,66,beginner
4705,70,beginner
4706,127,beginner
4706,126,beginner
4706,124,beginner
4706,111,beginner
4706,114,beginner
4706,113,intermediate
4707,117,beginner
4707,116,beginner
4707,119,intermediate
4707,106,intermediate
4707,109,intermediate
4707,107,beginner
4708,25,beginner
4708,23,beginner
4708,24,beginner
4708,22,none
4708,27,advanced
4708,31,beginner
4708,32,beginner
4708,33,beginner
4708,35,intermediate
4708,29,beginner
4709,66,beginner
4709,67,beginner
4709,65,beginner
4709,70,beginner
4709,96,intermediate
4709,99,intermediate
4710,94,intermediate
4710,89,beginner
4710,95,beginner
4710,93,beginner
4710,103,beginner
